ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
MAP-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	3/2356	9/11155	0.333333333333333	1.57823995472552	0.897958232697602	0.291756904380886	0.897907024689452	0.85161951823217	LOC_00007750/LOC_00021741/LOC_00005877	3
MAP-442755	Activation of NMDA receptors and postsynaptic events	17/2356	70/11155	0.242857142857143	1.14986053844288	0.650810819376138	0.299983479847794	0.920579675979907	0.873123384265183	LOC_00008471/LOC_00016362/LOC_00012606/LOC_00023473/LOC_00014303/LOC_00025073/LOC_00018862/LOC_00017575/LOC_00020633/LOC_00016054/LOC_00000342/LOC_00002942/LOC_00019019/LOC_00023076/LOC_00017691/LOC_00005416/LOC_00015747	17
MAP-1474165	Reproduction	7/2356	26/11155	0.269230769230769	1.27473227112446	0.725695756249359	0.301601048096916	0.922899207176563	0.875323342597065	LOC_00013086/LOC_00025791/LOC_00013395/LOC_00003925/LOC_00025790/LOC_00009436/LOC_00015051	7
MAP-2559580	Oxidative Stress Induced Senescence	9/2356	35/11155	0.257142857142857	1.2174993936454	0.666846664757634	0.311982256784215	0.949241468795153	0.900307648913777	LOC_00005512/LOC_00008319/LOC_00008338/LOC_00012857/LOC_00018200/LOC_00008652/LOC_00017888/LOC_00002677/LOC_00016251	9
MAP-373755	Semaphorin interactions	9/2356	35/11155	0.257142857142857	1.2174993936454	0.666846664757634	0.311982256784215	0.949241468795153	0.900307648913777	LOC_00011842/LOC_00007762/LOC_00018865/LOC_00019909/LOC_00016157/LOC_00014394/LOC_00021148/LOC_00024429/LOC_00024503	9
MAP-15869	Metabolism of nucleotides	29/2356	125/11155	0.232	1.09845500848896	0.572784646953349	0.31607689447984	0.958975507047899	0.909539893165485	LOC_00000595/LOC_00021638/LOC_00004117/LOC_00020910/LOC_00005624/LOC_00018856/LOC_00000652/LOC_00007355/LOC_00025161/LOC_00010665/LOC_00002769/LOC_00000945/LOC_00015756/LOC_00007066/LOC_00019136/LOC_00020577/LOC_00023601/LOC_00014558/LOC_00002677/LOC_00000325/LOC_00000063/LOC_00003912/LOC_00008306/LOC_00003048/LOC_00000681/LOC_00015441/LOC_00005421/LOC_00018675/LOC_00009719	29
MAP-418346	Platelet homeostasis	11/2356	44/11155	0.25	1.18367996604414	0.631681065434551	0.317577224565492	0.960805670931193	0.911275711286649	LOC_00020507/LOC_00011226/LOC_00024660/LOC_00003557/LOC_00015988/LOC_00002922/LOC_00020532/LOC_00018714/LOC_00023966/LOC_00009497/LOC_00014435	11
MAP-69273	Cyclin A/B1/B2 associated events during G2/M transition	8/2356	31/11155	0.258064516129032	1.22186319075524	0.640061810535154	0.324930055657405	0.974320786814745	0.924094116935701	LOC_00003932/LOC_00011226/LOC_00003589/LOC_00013835/LOC_00021415/LOC_00005791/LOC_00023708/LOC_00017529	8
MAP-3214842	HDMs demethylate histones	5/2356	18/11155	0.277777777777778	1.31519996227127	0.692507695458505	0.32659305552427	0.974320786814745	0.924094116935701	LOC_00017569/LOC_00020506/LOC_00000932/LOC_00014873/LOC_00018874	5
MAP-373753	Nephrin family interactions	5/2356	18/11155	0.277777777777778	1.31519996227127	0.692507695458505	0.32659305552427	0.974320786814745	0.924094116935701	LOC_00020046/LOC_00024045/LOC_00025749/LOC_00018959/LOC_00019490	5
MAP-432142	Platelet sensitization by LDL	5/2356	18/11155	0.277777777777778	1.31519996227127	0.692507695458505	0.32659305552427	0.974320786814745	0.924094116935701	LOC_00011226/LOC_00003557/LOC_00002922/LOC_00009497/LOC_00014435	5
MAP-8979227	Triglyceride metabolism	5/2356	18/11155	0.277777777777778	1.31519996227127	0.692507695458505	0.32659305552427	0.974320786814745	0.924094116935701	LOC_00012875/LOC_00014654/LOC_00015859/LOC_00019508/LOC_00010169	5
MAP-1428517	The citric acid (TCA) cycle and respiratory electron transport	38/2356	167/11155	0.227544910179641	1.07736140621982	0.521206196050162	0.329915176203021	0.978495087950164	0.928053230991113	LOC_00016028/LOC_00018961/LOC_00004165/LOC_00013851/LOC_00021601/LOC_00011639/LOC_00006210/LOC_00005438/LOC_00025589/LOC_00017942/LOC_00008320/LOC_00020343/LOC_00013499/LOC_00012132/LOC_00003237/LOC_00019361/LOC_00005091/LOC_00010119/LOC_00013757/LOC_00015110/LOC_00021322/LOC_00022545/LOC_00014518/LOC_00014731/LOC_00018794/LOC_00016150/LOC_00018768/LOC_00017641/LOC_00002866/LOC_00009582/LOC_00004665/LOC_00013171/LOC_00002566/LOC_00011685/LOC_00008874/LOC_00002374/LOC_00006544/LOC_00002813	38
MAP-445989	TAK1-dependent IKK and NF-kappa-B activation	10/2356	40/11155	0.25	1.18367996604414	0.60217588123778	0.330477594656573	0.978495087950164	0.928053230991113	LOC_00017999/LOC_00021278/LOC_00008630/LOC_00018962/LOC_00019631/LOC_00024053/LOC_00003411/LOC_00000014/LOC_00004721/LOC_00021279	10
MAP-381119	Unfolded Protein Response (UPR)	14/2356	58/11155	0.241379310344828	1.1428634154909	0.564440979456776	0.334126803248155	0.978495087950164	0.928053230991113	LOC_00018515/LOC_00019485/LOC_00016672/LOC_00021288/LOC_00007277/LOC_00017713/LOC_00021727/LOC_00000679/LOC_00018090/LOC_00024351/LOC_00009638/LOC_00024861/LOC_00018482/LOC_00018290	14
MAP-8964043	Plasma lipoprotein clearance	14/2356	58/11155	0.241379310344828	1.1428634154909	0.564440979456776	0.334126803248155	0.978495087950164	0.928053230991113	LOC_00004436/LOC_00013185/LOC_00013187/LOC_00013177/LOC_00013203/LOC_00013125/LOC_00013194/LOC_00013124/LOC_00013209/LOC_00002922/LOC_00019631/LOC_00013213/LOC_00013208/LOC_00010172	14
MAP-416476	G alpha (q) signalling events	32/2356	140/11155	0.228571428571429	1.08222168324036	0.506575795135147	0.337753974603007	0.978495087950164	0.928053230991113	LOC_00017516/LOC_00009255/LOC_00018871/LOC_00023844/LOC_00005514/LOC_00003420/LOC_00018890/LOC_00015472/LOC_00006190/LOC_00007103/LOC_00015407/LOC_00000535/LOC_00012280/LOC_00007457/LOC_00005244/LOC_00008667/LOC_00000342/LOC_00005284/LOC_00000538/LOC_00002668/LOC_00018646/LOC_00014440/LOC_00018206/LOC_00009549/LOC_00000956/LOC_00023966/LOC_00018207/LOC_00011723/LOC_00000206/LOC_00023638/LOC_00025788/LOC_00013455	32
MAP-983712	Ion channel transport	42/2356	186/11155	0.225806451612903	1.06913029191084	0.491957571395698	0.338930464707557	0.978495087950164	0.928053230991113	LOC_00002337/LOC_00005736/LOC_00011011/LOC_00006957/LOC_00010162/LOC_00008140/LOC_00024660/LOC_00009140/LOC_00022891/LOC_00012539/LOC_00020351/LOC_00007071/LOC_00011914/LOC_00021049/LOC_00005515/LOC_00025216/LOC_00023846/LOC_00006599/LOC_00019631/LOC_00009528/LOC_00014391/LOC_00006560/LOC_00000546/LOC_00023391/LOC_00010863/LOC_00014427/LOC_00021209/LOC_00003014/LOC_00016656/LOC_00018714/LOC_00014786/LOC_00023657/LOC_00024863/LOC_00005846/LOC_00005513/LOC_00014578/LOC_00004629/LOC_00022752/LOC_00014591/LOC_00005416/LOC_00017629/LOC_00012937	42
