ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0005548	Phospholipid transporter activity	15/2969	49/14597	0.306122448979592	1.50504189550526	1.78934183012797	0.0584218300606378	0.548747228213925	0.527490911293484	LOC_00019654/LOC_00020519/LOC_00019855/LOC_00015886/LOC_00012102/LOC_00000481/LOC_00008605/LOC_00016933/LOC_00023218/LOC_00022908/LOC_00018144/LOC_00010460/LOC_00019857/LOC_00021741/LOC_00019279	15
GO:0005543	Phospholipid binding	64/2969	262/14597	0.244274809160305	1.20096981788918	1.6586400607392	0.0592093591644875	0.548747228213925	0.527490911293484	LOC_00009090/LOC_00018703/LOC_00017421/LOC_00000302/LOC_00024850/LOC_00008154/LOC_00012775/LOC_00007553/LOC_00020519/LOC_00022742/LOC_00006087/LOC_00002688/LOC_00008523/LOC_00023529/LOC_00016205/LOC_00019855/LOC_00012136/LOC_00006185/LOC_00007821/LOC_00011663/LOC_00005135/LOC_00018743/LOC_00006972/LOC_00004986/LOC_00008898/LOC_00024872/LOC_00014195/LOC_00015418/LOC_00013938/LOC_00012102/LOC_00000481/LOC_00012865/LOC_00020437/LOC_00021094/LOC_00021380/LOC_00002644/LOC_00005493/LOC_00003446/LOC_00009549/LOC_00017943/LOC_00017002/LOC_00005986/LOC_00023966/LOC_00018733/LOC_00018144/LOC_00011199/LOC_00019857/LOC_00009497/LOC_00003470/LOC_00018726/LOC_00008690/LOC_00022941/LOC_00025642/LOC_00023650/LOC_00014435/LOC_00023900/LOC_00019279/LOC_00006732/LOC_00006119/LOC_00018112/LOC_00023692/LOC_00019717/LOC_00013455/LOC_00005236	64
GO:0004090	Carbonyl reductase (NADPH) activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00004263/LOC_00025252/LOC_00004005/LOC_00024757	4
GO:0004560	alpha-L-fucosidase activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00018765/LOC_00018763/LOC_00004828/LOC_00008614	4
GO:0004767	Sphingomyelin phosphodiesterase activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00005902/LOC_00013389/LOC_00012668/LOC_00015996	4
GO:0005452	Inorganic anion exchanger activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00018136/LOC_00007433/LOC_00007333/LOC_00018424	4
GO:0008093	Cytoskeletal anchor activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00020198/LOC_00016121/LOC_00011087/LOC_00012910	4
GO:0015928	Fucosidase activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00018765/LOC_00018763/LOC_00004828/LOC_00008614	4
GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00009546/LOC_00019175/LOC_00020150/LOC_00021865	4
GO:0047555	3,5-cyclic-GMP phosphodiesterase activity	4/2969	8/14597	0.5	2.45823509599192	2.08463148275424	0.0594010808724163	0.548747228213925	0.527490911293484	LOC_00006167/LOC_00024746/LOC_00002508/LOC_00022662	4
GO:0004340	Glucokinase activity	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00012076/LOC_00000364/LOC_00006060	3
GO:0004396	Hexokinase activity	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00012076/LOC_00000364/LOC_00006060	3
GO:0005522	Profilin binding	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00025352/LOC_00021489/LOC_00018726	3
GO:0005536	Glucose binding	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00012076/LOC_00000364/LOC_00006060	3
GO:0008865	Fructokinase activity	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00012076/LOC_00000364/LOC_00006060	3
GO:0016929	deSUMOylase activity	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00005091/LOC_00005802/LOC_00013960	3
GO:0019992	Diacylglycerol binding	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00006087/LOC_00012136/LOC_00006185	3
GO:0035035	Histone acetyltransferase binding	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00021840/LOC_00016205/LOC_00005141	3
GO:0070402	NADPH binding	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00010472/LOC_00007430/LOC_00011900	3
GO:0102545	Phosphatidyl phospholipase B activity	3/2969	5/14597	0.6	2.9498821151903	2.20346147672351	0.0605308877414998	0.548747228213925	0.527490911293484	LOC_00009138/LOC_00009497/LOC_00014435	3
GO:0003951	NAD+ kinase activity	8/2969	22/14597	0.363636363636364	1.78780734253958	1.86851503824833	0.0610417946887282	0.548879877444987	0.527618422213226	LOC_00002705/LOC_00002703/LOC_00000535/LOC_00010923/LOC_00000538/LOC_00014440/LOC_00013078/LOC_00021182	8
GO:0000287	Magnesium ion binding	28/2969	104/14597	0.269230769230769	1.32366505168796	1.67379723598357	0.063825569184591	0.565418598043689	0.543516497596008	LOC_00003028/LOC_00012305/LOC_00007065/LOC_00014544/LOC_00019696/LOC_00017214/LOC_00003513/LOC_00010262/LOC_00007322/LOC_00000342/LOC_00007699/LOC_00012691/LOC_00006599/LOC_00019365/LOC_00005290/LOC_00000325/LOC_00010195/LOC_00014731/LOC_00006785/LOC_00013337/LOC_00012631/LOC_00025934/LOC_00012635/LOC_00009582/LOC_00022697/LOC_00000014/LOC_00014591/LOC_00012561	28
GO:0008234	Cysteine-type peptidase activity	44/2969	174/14597	0.252873563218391	1.24324533590396	1.63102590425821	0.0649335675840163	0.565418598043689	0.543516497596008	LOC_00020811/LOC_00024869/LOC_00024718/LOC_00018054/LOC_00009766/LOC_00011002/LOC_00014002/LOC_00003266/LOC_00024312/LOC_00020788/LOC_00021046/LOC_00003816/LOC_00003268/LOC_00004909/LOC_00014757/LOC_00005091/LOC_00006973/LOC_00020967/LOC_00008715/LOC_00000468/LOC_00000227/LOC_00011109/LOC_00009931/LOC_00015716/LOC_00007585/LOC_00005673/LOC_00020970/LOC_00017545/LOC_00005008/LOC_00025686/LOC_00014500/LOC_00005007/LOC_00025244/LOC_00005802/LOC_00014045/LOC_00005073/LOC_00007664/LOC_00018560/LOC_00010797/LOC_00007389/LOC_00016647/LOC_00022765/LOC_00013960/LOC_00010012	44
GO:0004563	beta-N-acetylhexosaminidase activity	6/2969	15/14597	0.4	1.96658807679353	1.89255291411176	0.0654372337699748	0.565418598043689	0.543516497596008	LOC_00024297/LOC_00009997/LOC_00021677/LOC_00014138/LOC_00008811/LOC_00024619	6
GO:0008484	Sulfuric ester hydrolase activity	6/2969	15/14597	0.4	1.96658807679353	1.89255291411176	0.0654372337699748	0.565418598043689	0.543516497596008	LOC_00004660/LOC_00016445/LOC_00007518/LOC_00007891/LOC_00015757/LOC_00022722	6
GO:0045504	Dynein heavy chain binding	6/2969	15/14597	0.4	1.96658807679353	1.89255291411176	0.0654372337699748	0.565418598043689	0.543516497596008	LOC_00006811/LOC_00008323/LOC_00010564/LOC_00002824/LOC_00004465/LOC_00002890	6
GO:0022821	Potassium ion antiporter activity	5/2969	12/14597	0.416666666666667	2.04852924665993	1.83606253824788	0.0770736502343656	0.654427133237688	0.629077190987022	LOC_00013890/LOC_00006342/LOC_00012333/LOC_00014803/LOC_00014792	5
GO:0070273	phosphatidylinositol-4-phosphate binding	5/2969	12/14597	0.416666666666667	2.04852924665993	1.83606253824788	0.0770736502343656	0.654427133237688	0.629077190987022	LOC_00024872/LOC_00012102/LOC_00018144/LOC_00009497/LOC_00014435	5
GO:0046332	SMAD binding	8/2969	23/14597	0.347826086956522	1.71007658851612	1.72206382633725	0.0775135212062722	0.654427133237688	0.629077190987022	LOC_00019298/LOC_00018475/LOC_00005157/LOC_00008378/LOC_00019881/LOC_00005464/LOC_00006538/LOC_00012874	8
GO:0032266	phosphatidylinositol-3-phosphate binding	9/2969	27/14597	0.333333333333333	1.63882339732794	1.67881343035201	0.0802691841685267	0.66493466155658	0.639177698840912	LOC_00011663/LOC_00013938/LOC_00021380/LOC_00003446/LOC_00009497/LOC_00025642/LOC_00014435/LOC_00006732/LOC_00006119	9
GO:0140142	Nucleocytoplasmic carrier activity	9/2969	27/14597	0.333333333333333	1.63882339732794	1.67881343035201	0.0802691841685267	0.66493466155658	0.639177698840912	LOC_00000487/LOC_00012731/LOC_00017780/LOC_00003602/LOC_00021483/LOC_00014640/LOC_00014532/LOC_00002414/LOC_00006832	9
GO:0016849	Phosphorus-oxygen lyase activity	14/2969	47/14597	0.297872340425532	1.46448048271859	1.61158945388711	0.0805617040222258	0.66493466155658	0.639177698840912	LOC_00002696/LOC_00026008/LOC_00019253/LOC_00006175/LOC_00022821/LOC_00018624/LOC_00006935/LOC_00012184/LOC_00021599/LOC_00017079/LOC_00008444/LOC_00003361/LOC_00015959/LOC_00013854	14
GO:0004386	Helicase activity	37/2969	147/14597	0.251700680272109	1.23747889185988	1.46224206111843	0.0893488754355762	0.707007094179844	0.679620410318495	LOC_00020411/LOC_00006049/LOC_00002583/LOC_00006234/LOC_00020667/LOC_00012756/LOC_00013485/LOC_00022671/LOC_00022670/LOC_00024753/LOC_00023509/LOC_00008666/LOC_00007230/LOC_00006051/LOC_00006566/LOC_00005591/LOC_00013925/LOC_00012225/LOC_00004394/LOC_00012397/LOC_00025676/LOC_00016584/LOC_00002961/LOC_00010366/LOC_00006052/LOC_00005302/LOC_00024861/LOC_00020138/LOC_00012182/LOC_00022543/LOC_00009283/LOC_00000523/LOC_00008297/LOC_00011683/LOC_00000821/LOC_00011729/LOC_00010487	37
GO:0008271	Secondary active sulfate transmembrane transporter activity	4/2969	9/14597	0.444444444444444	2.18509786310393	1.79699598604207	0.0901338158041211	0.707007094179844	0.679620410318495	LOC_00024174/LOC_00021809/LOC_00022562/LOC_00018926	4
GO:0015379	Potassium:chloride symporter activity	4/2969	9/14597	0.444444444444444	2.18509786310393	1.79699598604207	0.0901338158041211	0.707007094179844	0.679620410318495	LOC_00012226/LOC_00006238/LOC_00010896/LOC_00021247	4
GO:0030976	Thiamine pyrophosphate binding	4/2969	9/14597	0.444444444444444	2.18509786310393	1.79699598604207	0.0901338158041211	0.707007094179844	0.679620410318495	LOC_00005438/LOC_00017214/LOC_00007699/LOC_00025822	4
GO:0050664	Oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	4/2969	9/14597	0.444444444444444	2.18509786310393	1.79699598604207	0.0901338158041211	0.707007094179844	0.679620410318495	LOC_00003242/LOC_00005968/LOC_00006390/LOC_00005971	4
GO:0051010	Microtubule plus-end binding	4/2969	9/14597	0.444444444444444	2.18509786310393	1.79699598604207	0.0901338158041211	0.707007094179844	0.679620410318495	LOC_00014446/LOC_00020626/LOC_00012012/LOC_00016044	4
GO:0071933	Arp2/3 complex binding	4/2969	9/14597	0.444444444444444	2.18509786310393	1.79699598604207	0.0901338158041211	0.707007094179844	0.679620410318495	LOC_00018027/LOC_00012254/LOC_00000258/LOC_00002890	4
GO:0019200	Carbohydrate kinase activity	7/2969	20/14597	0.35	1.72076456719434	1.62983584157016	0.0931855173575744	0.712483282501589	0.684884472567436	LOC_00012076/LOC_00000364/LOC_00012875/LOC_00003911/LOC_00024099/LOC_00015227/LOC_00006060	7
GO:0032452	Histone demethylase activity	7/2969	20/14597	0.35	1.72076456719434	1.62983584157016	0.0931855173575744	0.712483282501589	0.684884472567436	LOC_00017569/LOC_00020506/LOC_00000932/LOC_00014873/LOC_00018874/LOC_00021454/LOC_00006759	7
GO:0140457	Protein demethylase activity	7/2969	20/14597	0.35	1.72076456719434	1.62983584157016	0.0931855173575744	0.712483282501589	0.684884472567436	LOC_00017569/LOC_00020506/LOC_00000932/LOC_00014873/LOC_00018874/LOC_00021454/LOC_00006759	7
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	13/2969	44/14597	0.295454545454545	1.45259346581341	1.51924518231703	0.095078030568106	0.712483282501589	0.684884472567436	LOC_00008803/LOC_00017569/LOC_00007425/LOC_00022601/LOC_00024052/LOC_00005122/LOC_00014873/LOC_00017436/LOC_00023893/LOC_00002524/LOC_00018874/LOC_00006534/LOC_00008111	13
GO:0008081	Phosphoric diester hydrolase activity	18/2969	65/14597	0.276923076923077	1.36148405316475	1.47588541681551	0.0961887885640529	0.712483282501589	0.684884472567436	LOC_00005902/LOC_00013389/LOC_00006167/LOC_00017099/LOC_00004244/LOC_00024746/LOC_00003420/LOC_00007036/LOC_00002508/LOC_00012668/LOC_00022662/LOC_00024452/LOC_00020882/LOC_00002660/LOC_00015996/LOC_00007704/LOC_00025788/LOC_00005421	18
GO:0031490	Chromatin DNA binding	9/2969	28/14597	0.321428571428571	1.58029399028052	1.55303674572991	0.0978349151485589	0.712483282501589	0.684884472567436	LOC_00010398/LOC_00002667/LOC_00011639/LOC_00023859/LOC_00014873/LOC_00018902/LOC_00021454/LOC_00006759/LOC_00022996	9
GO:0050839	Cell adhesion molecule binding	24/2969	91/14597	0.263736263736264	1.29665147920453	1.43437561165138	0.0986720505517176	0.712483282501589	0.684884472567436	LOC_00021298/LOC_00007788/LOC_00017454/LOC_00019833/LOC_00019064/LOC_00006557/LOC_00020046/LOC_00012251/LOC_00019273/LOC_00005890/LOC_00004756/LOC_00017766/LOC_00019371/LOC_00019854/LOC_00007754/LOC_00006694/LOC_00006866/LOC_00021347/LOC_00024213/LOC_00000061/LOC_00019490/LOC_00024277/LOC_00019747/LOC_00019823	24
GO:0019901	Protein kinase binding	44/2969	180/14597	0.244444444444444	1.20180382470716	1.37656813083256	0.101442276451791	0.712483282501589	0.684884472567436	LOC_00005512/LOC_00008471/LOC_00022631/LOC_00021840/LOC_00011002/LOC_00007999/LOC_00025440/LOC_00016167/LOC_00022888/LOC_00008319/LOC_00010105/LOC_00003606/LOC_00003909/LOC_00005157/LOC_00018862/LOC_00015886/LOC_00016866/LOC_00006551/LOC_00020806/LOC_00014544/LOC_00013083/LOC_00008774/LOC_00015290/LOC_00014621/LOC_00020967/LOC_00005664/LOC_00011116/LOC_00020970/LOC_00003044/LOC_00012465/LOC_00019435/LOC_00017461/LOC_00023076/LOC_00005663/LOC_00005746/LOC_00010059/LOC_00012871/LOC_00021673/LOC_00005245/LOC_00024941/LOC_00018447/LOC_00020485/LOC_00025932/LOC_00014042	44
GO:0005154	Epidermal growth factor receptor binding	3/2969	6/14597	0.5	2.45823509599192	1.80522008739546	0.103057358977253	0.712483282501589	0.684884472567436	LOC_00005514/LOC_00005244/LOC_00008667	3
GO:0008440	inositol-1,4,5-trisphosphate 3-kinase activity	3/2969	6/14597	0.5	2.45823509599192	1.80522008739546	0.103057358977253	0.712483282501589	0.684884472567436	LOC_00004122/LOC_00018453/LOC_00007360	3
GO:0016175	Superoxide-generating NAD(P)H oxidase activity	3/2969	6/14597	0.5	2.45823509599192	1.80522008739546	0.103057358977253	0.712483282501589	0.684884472567436	LOC_00005968/LOC_00006390/LOC_00005971	3
GO:0030215	Semaphorin receptor binding	3/2969	6/14597	0.5	2.45823509599192	1.80522008739546	0.103057358977253	0.712483282501589	0.684884472567436	LOC_00007173/LOC_00021742/LOC_00006805	3
GO:0070568	Guanylyltransferase activity	3/2969	6/14597	0.5	2.45823509599192	1.80522008739546	0.103057358977253	0.712483282501589	0.684884472567436	LOC_00022609/LOC_00024413/LOC_00006785	3
GO:0070888	E-box binding	3/2969	6/14597	0.5	2.45823509599192	1.80522008739546	0.103057358977253	0.712483282501589	0.684884472567436	LOC_00017445/LOC_00019301/LOC_00019890	3
GO:0008514	Organic anion transmembrane transporter activity	37/2969	149/14597	0.248322147651007	1.22086843693558	1.36928055251058	0.1044089190535	0.712483282501589	0.684884472567436	LOC_00000894/LOC_00002865/LOC_00009880/LOC_00014495/LOC_00012025/LOC_00007427/LOC_00011418/LOC_00019847/LOC_00014657/LOC_00018136/LOC_00023545/LOC_00024392/LOC_00019790/LOC_00007433/LOC_00002874/LOC_00015918/LOC_00024174/LOC_00013289/LOC_00007333/LOC_00023455/LOC_00014518/LOC_00004577/LOC_00015159/LOC_00021809/LOC_00024889/LOC_00015113/LOC_00020758/LOC_00007839/LOC_00004856/LOC_00008228/LOC_00018424/LOC_00022963/LOC_00022562/LOC_00022538/LOC_00018691/LOC_00018926/LOC_00019742	37
GO:0016830	Carbon-carbon lyase activity	15/2969	53/14597	0.283018867924528	1.39145382791995	1.44260044135898	0.104584288151145	0.712483282501589	0.684884472567436	LOC_00020543/LOC_00000775/LOC_00009824/LOC_00005494/LOC_00010259/LOC_00006835/LOC_00011089/LOC_00014397/LOC_00006836/LOC_00021657/LOC_00012804/LOC_00016156/LOC_00008306/LOC_00010209/LOC_00003361	15
GO:0000062	fatty-acyl-CoA binding	5/2969	13/14597	0.384615384615385	1.89095007383994	1.62388859287708	0.105004317403037	0.712483282501589	0.684884472567436	LOC_00005987/LOC_00008950/LOC_00025445/LOC_00012426/LOC_00003680	5
GO:0004435	Phosphatidylinositol phospholipase C activity	5/2969	13/14597	0.384615384615385	1.89095007383994	1.62388859287708	0.105004317403037	0.712483282501589	0.684884472567436	LOC_00017099/LOC_00003420/LOC_00007036/LOC_00007704/LOC_00025788	5
GO:0004629	Phospholipase C activity	5/2969	13/14597	0.384615384615385	1.89095007383994	1.62388859287708	0.105004317403037	0.712483282501589	0.684884472567436	LOC_00017099/LOC_00003420/LOC_00007036/LOC_00007704/LOC_00025788	5
GO:0048487	Beta-tubulin binding	5/2969	13/14597	0.384615384615385	1.89095007383994	1.62388859287708	0.105004317403037	0.712483282501589	0.684884472567436	LOC_00012779/LOC_00016205/LOC_00021489/LOC_00018614/LOC_00011438	5
GO:0071617	Lysophospholipid acyltransferase activity	5/2969	13/14597	0.384615384615385	1.89095007383994	1.62388859287708	0.105004317403037	0.712483282501589	0.684884472567436	LOC_00009763/LOC_00025767/LOC_00010146/LOC_00004823/LOC_00010908	5
GO:1901567	Fatty acid derivative binding	5/2969	13/14597	0.384615384615385	1.89095007383994	1.62388859287708	0.105004317403037	0.712483282501589	0.684884472567436	LOC_00005987/LOC_00008950/LOC_00025445/LOC_00012426/LOC_00003680	5
GO:0004722	Protein serine/threonine phosphatase activity	18/2969	66/14597	0.272727272727273	1.34085550690468	1.40237462819424	0.108224791799946	0.727872776661941	0.699677838039936	LOC_00015860/LOC_00011226/LOC_00012915/LOC_00012555/LOC_00018146/LOC_00024386/LOC_00025561/LOC_00018414/LOC_00020912/LOC_00010119/LOC_00019078/LOC_00020174/LOC_00018702/LOC_00026005/LOC_00011125/LOC_00003787/LOC_00018290/LOC_00015747	18
GO:0004857	Enzyme inhibitor activity	38/2969	154/14597	0.246753246753247	1.21315498243757	1.3436824907595	0.108588614963129	0.727872776661941	0.699677838039936	LOC_00006432/LOC_00025706/LOC_00008471/LOC_00022552/LOC_00004980/LOC_00010472/LOC_00025341/LOC_00007138/LOC_00000329/LOC_00014901/LOC_00005310/LOC_00007943/LOC_00006707/LOC_00003711/LOC_00009233/LOC_00018862/LOC_00017575/LOC_00006434/LOC_00013958/LOC_00018044/LOC_00019363/LOC_00006710/LOC_00021718/LOC_00004655/LOC_00019791/LOC_00014621/LOC_00000135/LOC_00011116/LOC_00022541/LOC_00006873/LOC_00021614/LOC_00005273/LOC_00000240/LOC_00006779/LOC_00025431/LOC_00012635/LOC_00007188/LOC_00000904	38
GO:0030291	Protein serine/threonine kinase inhibitor activity	6/2969	17/14597	0.352941176470588	1.73522477364135	1.53262302437722	0.112642457050775	0.75049733432625	0.721426009012575	LOC_00008471/LOC_00018862/LOC_00017575/LOC_00004655/LOC_00011116/LOC_00012635	6
GO:0005283	Amino acid:sodium symporter activity	7/2969	21/14597	0.333333333333333	1.63882339732794	1.48026951824818	0.116304381544938	0.765670511837508	0.736011437095159	LOC_00007427/LOC_00014657/LOC_00024392/LOC_00019790/LOC_00024889/LOC_00008228/LOC_00022538	7
GO:0017022	Myosin binding	7/2969	21/14597	0.333333333333333	1.63882339732794	1.48026951824818	0.116304381544938	0.765670511837508	0.736011437095159	LOC_00012776/LOC_00004815/LOC_00013285/LOC_00003280/LOC_00019101/LOC_00024495/LOC_00005649	7
GO:0008138	Protein tyrosine/serine/threonine phosphatase activity	9/2969	29/14597	0.310344827586207	1.52580109406395	1.43215502975723	0.117430549668847	0.768509987773637	0.738740922862257	LOC_00000937/LOC_00012915/LOC_00016399/LOC_00007575/LOC_00018414/LOC_00019078/LOC_00020174/LOC_00019405/LOC_00012050	9
GO:0003729	mRNA binding	50/2969	210/14597	0.238095238095238	1.17058814094853	1.25818028715849	0.121685490406989	0.770938578585502	0.741075439584427	LOC_00007336/LOC_00003602/LOC_00016975/LOC_00025574/LOC_00005130/LOC_00017999/LOC_00018215/LOC_00025380/LOC_00008962/LOC_00011496/LOC_00020637/LOC_00007430/LOC_00024918/LOC_00003294/LOC_00003812/LOC_00012155/LOC_00018422/LOC_00013459/LOC_00002603/LOC_00004651/LOC_00004782/LOC_00002350/LOC_00010837/LOC_00018041/LOC_00009488/LOC_00003555/LOC_00012636/LOC_00009872/LOC_00005635/LOC_00002351/LOC_00019148/LOC_00016057/LOC_00019191/LOC_00013827/LOC_00012227/LOC_00006124/LOC_00013605/LOC_00017303/LOC_00006239/LOC_00016182/LOC_00012179/LOC_00015405/LOC_00006274/LOC_00011689/LOC_00003024/LOC_00021293/LOC_00004947/LOC_00025519/LOC_00008514/LOC_00007775	50
GO:0031072	Heat shock protein binding	14/2969	50/14597	0.28	1.37661165375547	1.34791203787747	0.122462290650492	0.770938578585502	0.741075439584427	LOC_00000109/LOC_00024009/LOC_00005850/LOC_00019731/LOC_00021489/LOC_00007750/LOC_00002433/LOC_00025942/LOC_00007033/LOC_00011520/LOC_00026005/LOC_00018936/LOC_00017315/LOC_00025907	14
GO:0060090	Molecular adaptor activity	51/2969	215/14597	0.237209302325581	1.166232464145	1.2407804585919	0.124902538987304	0.770938578585502	0.741075439584427	LOC_00013705/LOC_00017773/LOC_00007441/LOC_00024450/LOC_00022631/LOC_00005475/LOC_00021623/LOC_00013739/LOC_00020198/LOC_00013977/LOC_00024045/LOC_00004804/LOC_00006561/LOC_00015669/LOC_00005157/LOC_00010429/LOC_00007693/LOC_00015749/LOC_00010041/LOC_00008335/LOC_00013100/LOC_00011274/LOC_00017077/LOC_00020856/LOC_00014073/LOC_00016121/LOC_00011087/LOC_00011116/LOC_00010683/LOC_00018959/LOC_00012642/LOC_00002619/LOC_00003044/LOC_00026000/LOC_00012910/LOC_00015659/LOC_00010245/LOC_00018556/LOC_00017461/LOC_00025391/LOC_00005746/LOC_00012635/LOC_00002449/LOC_00025821/LOC_00006282/LOC_00010917/LOC_00024795/LOC_00020485/LOC_00008616/LOC_00000860/LOC_00010534	51
GO:0016887	ATP hydrolysis activity	61/2969	261/14597	0.233716475095785	1.14906008318396	1.22782686442474	0.125861224316375	0.770938578585502	0.741075439584427	LOC_00020411/LOC_00006049/LOC_00016282/LOC_00011054/LOC_00006234/LOC_00023379/LOC_00024761/LOC_00011011/LOC_00003786/LOC_00020667/LOC_00017381/LOC_00012756/LOC_00007952/LOC_00005850/LOC_00012734/LOC_00024660/LOC_00009140/LOC_00006337/LOC_00022509/LOC_00020351/LOC_00007230/LOC_00006051/LOC_00000673/LOC_00005591/LOC_00013925/LOC_00012225/LOC_00020281/LOC_00004394/LOC_00020657/LOC_00006599/LOC_00012397/LOC_00023463/LOC_00025676/LOC_00014456/LOC_00025668/LOC_00003446/LOC_00000615/LOC_00025704/LOC_00018714/LOC_00013174/LOC_00006052/LOC_00020221/LOC_00012182/LOC_00020561/LOC_00011357/LOC_00022543/LOC_00009283/LOC_00015781/LOC_00000523/LOC_00018965/LOC_00008297/LOC_00010915/LOC_00014591/LOC_00005775/LOC_00013362/LOC_00000821/LOC_00006934/LOC_00010487/LOC_00014398/LOC_00017465/LOC_00008340	61
GO:0003730	mRNA 3-UTR binding	13/2969	46/14597	0.282608695652174	1.38943722816934	1.33671701296209	0.126072597877791	0.770938578585502	0.741075439584427	LOC_00007336/LOC_00007430/LOC_00012155/LOC_00018422/LOC_00013459/LOC_00003555/LOC_00019148/LOC_00013827/LOC_00012227/LOC_00006124/LOC_00006239/LOC_00021293/LOC_00025519	13
GO:0000774	Adenyl-nucleotide exchange factor activity	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00015242/LOC_00002433/LOC_00015273/LOC_00015237	4
GO:0004017	Adenylate kinase activity	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00000652/LOC_00003912/LOC_00015441/LOC_00009719	4
GO:0004865	Protein serine/threonine phosphatase inhibitor activity	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00003711/LOC_00006779/LOC_00025431/LOC_00007188	4
GO:0015377	Cation:chloride symporter activity	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00012226/LOC_00006238/LOC_00010896/LOC_00021247	4
GO:0016857	Racemase and epimerase activity, acting on carbohydrates and derivatives	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00002436/LOC_00000182/LOC_00007916/LOC_00012704	4
GO:0047372	Acylglycerol lipase activity	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00016100/LOC_00018646/LOC_00019508/LOC_00007696	4
GO:0060590	ATPase regulator activity	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00015242/LOC_00002433/LOC_00015273/LOC_00015237	4
GO:0070411	I-SMAD binding	4/2969	10/14597	0.4	1.96658807679353	1.54499812526016	0.126863310400146	0.770938578585502	0.741075439584427	LOC_00019298/LOC_00005157/LOC_00019881/LOC_00006538	4
GO:0140297	DNA-binding transcription factor binding	22/2969	85/14597	0.258823529411765	1.27249816733699	1.27314810630699	0.128769872988431	0.773706223241552	0.743735876533708	LOC_00006432/LOC_00019970/LOC_00004276/LOC_00015872/LOC_00021840/LOC_00012093/LOC_00025366/LOC_00014741/LOC_00016205/LOC_00006434/LOC_00013083/LOC_00010837/LOC_00017309/LOC_00023049/LOC_00010310/LOC_00015538/LOC_00015395/LOC_00012465/LOC_00025303/LOC_00017359/LOC_00013325/LOC_00013324	22
