baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_id
37.5409454472506	0.0296785948650601	0.157325041295393	0.606075440123909	0.796064466355797	LOC_00000145
2489.20312511574	0.0512805406485492	0.0855770605823221	0.472454278653949	0.701101188888982	LOC_00000146
618.116001412615	0.10954892903946	0.104668624439069	0.188980764160944	0.435881807270545	LOC_00000148
75.4112327707669	0.0522164268883914	0.142473703463589	0.513671747408412	0.732199472741317	LOC_00000154
97.7178255646428	-0.135091200011515	0.169201546985837	0.153122953359023	0.388315901463835	LOC_00000155
3185.52636671079	-0.0563661521636863	0.100882825619426	0.500978396662288	0.724356406393328	LOC_00000157
491.638970628316	0.118191831499016	0.117906616909083	0.181835763112171	0.426987596472001	LOC_00000158
340.535447568255	0.00741053305596338	0.102602846658161	0.927420623243587	0.967201197265289	LOC_00000159
8095.95055939665	-0.00884222521425849	0.083669029928978	0.901741444583926	0.955728082119721	LOC_00000160
12988.2690147879	0.0896512947952629	0.113446243384398	0.30650523667717	0.560076872364639	LOC_00000161
70.1127571535953	-0.0403349135123515	0.140063579535272	0.609300234699435	0.798350971312308	LOC_00000162
1626.93062670402	-0.0467328883078493	0.109572582349638	0.571991393751389	0.77224566001237	LOC_00000163
1095.59210082675	-0.0207230523342798	0.103547668409509	0.795210873956837	0.901150153939995	LOC_00000164
119.878615468362	-0.0532232213470728	0.136268047676096	0.520763799683224	0.738298457671056	LOC_00000167
607.512739449924	-0.111596425910898	0.0960897868193265	0.158794174378101	0.396070228308663	LOC_00000169
1678.80753626859	-0.0128336715124407	0.118823408343468	0.875505353060523	0.941876146042103	LOC_00000171
50.1843514841477	0.228001246927702	0.267879008954053	0.0463873654957877	0.194806337339032	LOC_00000172
144.756255518268	0.0203564550672832	0.133361254641152	0.799943760463156	0.90281961576473	LOC_00000173
1097.96270800906	-0.450006497537273	0.188911973769841	0.00139654963962518	0.0213031553818194	LOC_00000174
41.7336611004037	-0.155723939934551	0.273143991317921	0.0183552512078612	0.111822206437325	LOC_00000175
57.0116632577752	0.0355951744632095	0.143092442261526	0.642283629336998	0.81942824074753	LOC_00000177
875.721122489334	-0.262310003609091	0.115323370129677	0.00529060543570936	0.050970926890524	LOC_00000178
287.486460776205	0.0376214783321969	0.114321600199206	0.6532614842134	0.826172370127661	LOC_00000179
233.068869984635	-0.0820808774498905	0.133498540090403	0.347668899808233	0.598232162471913	LOC_00000180
239.200425236702	-0.119764795549196	0.128647832542038	0.187634605869565	0.434090778389105	LOC_00000181
7398.2941094125	-0.0294130527689957	0.097466518026636	0.708689778251249	0.856339589342271	LOC_00000182
924.645507967395	0.010391801644816	0.115426173584657	0.893511545456932	0.952126511261165	LOC_00000183
168.097301264635	-0.154242675211957	0.218089647502711	0.0884741181702992	0.282662389568143	LOC_00000184
2059.42800796931	0.0736003941476124	0.0944170168187561	0.349793560761817	0.599826997306758	LOC_00000187
221.437754515372	-0.308944956882124	0.150518365568755	0.00626330774176232	0.0564931925919544	LOC_00000188
664.008742073956	-0.104678368946338	0.110933717202313	0.220292088076014	0.471127240988394	LOC_00000189
1077.94723312838	0.106514514423074	0.0968899363224565	0.177798807816145	0.422145719939526	LOC_00000190
12621.925933826	0.739889038341611	0.0887598427456882	0.00000000000000000606328715898255	0.00000000000000168684498469027	LOC_00000191
82.7183861304	0.0378773218252718	0.15600351712911	0.551713886760272	0.75866871059956	LOC_00000192
886.039989615388	0.0658091309976658	0.101866407177472	0.417941240481527	0.657344935965464	LOC_00000194
651.647512114463	-0.103006417852828	0.119252626342784	0.239463280307279	0.491672736340507	LOC_00000196
6699.37304485748	0.189509964220012	0.10841824853215	0.0324939618413009	0.157282979616813	LOC_00000198
2011.89500049134	-0.0355476826760027	0.0782954883655996	0.605400987973642	0.796052784810942	LOC_00000199
3230.48262409451	-0.0811718912291102	0.112037805240001	0.33783382639288	0.588999649377103	LOC_00000200
255.250090373479	0.769144318158474	0.151076543635335	0.0000000244462894051813	0.00000217497520002342	LOC_00000201
939.629665885231	-0.180275664562657	0.142814314816303	0.0691194355800601	0.244072931103567	LOC_00000203
77.8984367266291	-0.53628393572781	0.240411619291695	0.00161321561690936	0.0235342814442182	LOC_00000204
69.3032285516896	-0.0862023810638108	0.165381039390062	0.271883983901305	0.527116278222756	LOC_00000206
1259.75760410635	0.101635515816145	0.142452985722681	0.261343594459536	0.514822237968948	LOC_00000208
303.052274116048	0.0390641617100569	0.112629205072836	0.667311126376212	0.833223773740534	LOC_00000210
405.221006396752	0.0139528341682847	0.117071400489562	0.867349259918573	0.937528860844455	LOC_00000211
701.721178481279	-0.0258504918080826	0.0964918858185082	0.741088385856859	0.874683915078328	LOC_00000212
380.394715401876	-0.346773835709587	0.165175911006175	0.00442099949507533	0.0452345931991742	LOC_00000213
116.815979272115	0.0509327617036491	0.126821953431107	0.547776765491581	0.75682951685329	LOC_00000215
121.575337554399	-0.137227989533159	0.146802505316325	0.150575546926069	0.384377747010372	LOC_00000220
108.371559999538	0.018660934706505	0.140234864635795	0.805720152249954	0.905859995169729	LOC_00000221
1625.35731991121	0.122635859002155	0.0908115608426338	0.109291156423149	0.319577260365119	LOC_00000223
1353.86006719404	-0.166177594569057	0.133633078098088	0.0819459684703184	0.271557381240172	LOC_00000224
32237.1470938902	0.668042660981205	0.113344904376808	0.0000000002852702053213	0.0000000342461019771673	LOC_00000225
237.816305374249	0.614362125111554	0.148780442439157	0.00000278869122372853	0.000158179259153042	LOC_00000226
226.696511395948	0.0323771320718197	0.114633513663273	0.697283362581519	0.849955062430608	LOC_00000227
11727.5565199198	-0.0871867564793786	0.127148592162753	0.32426952159478	0.575716359905967	LOC_00000228
791.398909574528	0.0158657717489168	0.0942812525559295	0.841592663208198	0.925150497801013	LOC_00000232
