gene_id	mean_beta	n_cpgs	expression
XLOC_039891U_lncRNA	0.783002020463908	5	3.13500439585972
LOC_00002853	0.890461002116246	223	9.21115004531326
LOC_00002854	0.00341468918367304	188	0.932623939810295
LOC_00002856	0.00370908726782532	316	1.56723981619048
LOC_00002858	0.00402908933282263	1969	9.04112442958711
LOC_00002859	0.914871710526094	541	10.0003956993981
LOC_00002860	0.0829521678973641	1431	8.06975555407005
LOC_00002861	0.00611581604459553	243	1.09150352447465
LOC_00002862	0.00739616071345503	2042	2.71324253781367
LOC_00002864	0.838308523610348	158	10.375842345286
LOC_00002865	0.0396943348324631	716	5.053010616846
LOC_00002866	0.83812713210978	118	9.20528071553337
LOC_00002867	0.750951548670487	172	5.68967921597401
LOC_00002868	0.691904717975011	111	2.36732022768193
LOC_00002869	0.436900359891225	2188	10.5480379098949
LOC_00002872	0.484708313270755	1458	7.08055157927692
LOC_00002873	0.78426108160889	192	5.34896641821489
LOC_00002874	0.636196649515909	51	11.9392561953407
LOC_00002875	0.308253426336074	1697	8.96172788332843
LOC_00002876	0.288034475700413	1656	6.38100156123639
LOC_00002877	0.848351403346884	220	4.44989483715639
XLOC_039367U_lncRNA	0.0287662636334554	228	6.1576308064106
LOC_00002878	0.873110750980436	519	5.08268541212386
LOC_00002879	0.903442291805432	719	8.47473834459915
LOC_00002880	0.858174714877316	306	5.85634890608322
LOC_00002881	0.832265596922108	685	4.14746151754883
LOC_00002882	0.766186039953738	454	5.32800373741571
LOC_00002883	0.292381316327038	203	6.47517648045037
LOC_00002884	0.149942095794374	505	6.93475586983459
LOC_00002885	0.917395914276641	517	6.8548490975607
LOC_00002886	0.883981586681983	657	5.73637575297084
LOC_00002887	0.890218758946887	161	2.21490174965797
LOC_00002888	0.875435247042684	232	7.22208215126282
LOC_00002889	0.668832848197914	96	7.45210786396258
LOC_00002890	0.753325773974649	719	6.68027907749347
LOC_00002891	0.0803792521691893	579	5.85648917880511
LOC_00002892	0.755178072032233	168	6.45230934176576
LOC_00002893	0.901194704300888	890	5.30240427810325
LOC_00002894	0.929545454545454	1	3.13021475669424
LOC_00002895	0.0167410714285714	8	4.66174611318309
LOC_00002896	0.00425345971672841	134	1.08511992592921
LOC_00002897	0.0025941601283435	262	1.15309853791622
LOC_00002898	0.00349869319100723	188	0.932623939810295
LOC_00002899	0.00307551518459223	72	0.932623939810295
XLOC_039921U_lncRNA	0.00192824271679704	97	0.932623939810295
LOC_00002901	0.721150413362429	242	6.04769327723273
LOC_00002903	0.819843377924696	955	9.0914807277877
LOC_00002904	0.697810324362484	253	4.18785681122679
LOC_00002905	0.141199232003197	1203	6.70812237778807
LOC_00002907	0.821234428429876	128	4.45531878186706
LOC_00002908	0.245364192713815	1733	9.5761358622805
LOC_00002909	0.761990602603611	476	9.05720312374025
LOC_00002910	0.746918384556037	483	8.40075679801855
LOC_00002911	0.789433272961141	240	6.44452676197296
LOC_00002912	0.754888950478497	466	11.9509775429413
LOC_00002913	0.673173669608117	24	4.00377806826702
LOC_00002914	0.00337779925064267	2042	5.57115352715201
LOC_00002916	0.00244754414228558	183	7.32940338574527
LOC_00002917	0	16	3.9202543354337
LOC_00002918	0	2	3.00377900956819
LOC_00002919	0.742874103179473	123	11.5865724745589
LOC_00002920	0.623241444375489	670	7.74126463672329
LOC_00002921	0.808684986375144	647	5.19146219995122
LOC_00002922	0.367548114009588	2178	12.2434262573689
LOC_00002923	0.441981861751098	1006	8.12733757698356
LOC_00002925	0.00357753212454292	324	1.07614286665468
LOC_00002926	0.0983056909865754	654	10.9002778533545
LOC_00002927	0.00266759364611545	457	6.36826478287948
LOC_00002928	0.0034857894520938	150	2.82837983053773
LOC_00002929	0.00418761205964272	96	2.52539970301996
LOC_00002930	0.00340654555243191	326	2.64102547755838
LOC_00002931	0.00536984170494723	288	0.932623939810295
LOC_00002932	0.00512037612799852	256	0.932623939810295
LOC_00002933	0.00212480569318955	146	0.932623939810295
LOC_00002934	0.849398728568573	311	6.97288910466436
LOC_00002935	0.90048286662576	803	8.400864766097
LOC_00002936	0.00384404239546765	2236	5.69881032336619
LOC_00002937	0.91153664083553	36	8.44467691497574
LOC_00002938	0.799759758509762	137	5.57684363335288
LOC_00002939	0.849640672943237	185	9.07871064120837
LOC_00002940	0.0268588779500535	322	0.932623939810295
LOC_00002941	0.898776291268606	1553	8.17875206828516
LOC_00002942	0.023115302302185	8869	12.097378922479
LOC_00002943	0.00254515599343186	29	3.2457759574061
LOC_00002944	0.864760249171375	211	8.77114264593722
LOC_00002945	0.00274681734781265	219	0.932623939810295
LOC_00002946	0.855591012027098	284	7.2619097825708
LOC_00002947	0.887957754537867	620	7.8916646003688
LOC_00002948	0.003936402298646	2015	2.78296686378553
LOC_00002949	0.783047812090015	110	6.44343050247115
LOC_00002950	0.434555375776142	120	3.08400507716552
LOC_00002951	0.0032675514689669	69	2.35599397066457
LOC_00002952	0.00984299820406631	28	2.059040679997
LOC_00002953	0.00249405639239168	131	4.09397746024073
LOC_00002954	0.00305751301110505	135	2.66864896214826
LOC_00002955	0.00561932086552151	173	4.46097134790974
LOC_00002956	0.00438100940113415	88	0.932623939810295
LOC_00002957	0.00404784018569047	274	2.82211797398887
LOC_00002958	0.82566959760172	191	7.09245346294197
LOC_00002959	0.294951914398506	587	7.31186592638245
LOC_00002960	0.00264524911926661	1127	5.00315407891859
LOC_00002961	0.00417212371067306	1533	4.54472331445919
LOC_00002962	0.0958923247726497	1856	8.53161822193556
LOC_00002963	0.879495896300026	65	11.1888221183436
LOC_00002964	0.236938568727919	1006	7.2530987151687
LOC_00002965	0.864105463752757	295	7.84220511079697
LOC_00002966	0.00472589492525508	1192	9.89520430919087
LOC_00002967	0.0294577372249373	231	1.07614286665468
LOC_00002968	0.00214338100577886	798	7.82691906440609
LOC_00002969	0.0789913496216689	392	4.14427307961853
XLOC_039427U_lncRNA	0.00777233573286205	148	0.932623939810295
LOC_00002970	0.0023847930824675	65	4.87876722338463
LOC_00002971	0.00290466591835907	95	4.97722699503771
LOC_00002973	0.866286312567745	205	12.9351234043573
LOC_00002975	0.845945887245793	347	4.05925586009791
LOC_00002976	0.916381185665712	10	5.56918286385859
LOC_00002977	0.814274563037348	208	9.18204795373765
LOC_00002978	0.830046047256503	347	6.28501811829766
LOC_00002980	0.862779871886004	285	5.22166893623791
LOC_00002979	0.901686810459063	20	1.30559452403514
LOC_00002981	0.874070771849862	72	8.39186659519418
LOC_00002982	0.797561353779773	181	4.99313469381884
LOC_00002983	0.876626005332973	528	9.44476396425452
LOC_00002984	0.00408632585747568	358	1.7650296691049
LOC_00002985	0.908823261657515	320	4.95059163568318
LOC_00002986	0.901072534931968	297	10.9486496507142
LOC_00002988	0.105490301689347	910	8.90515677009972
LOC_00002989	0.00267667152088108	96	5.24520043022831
LOC_00002990	0.00368253094291304	561	1.71213129344948
LOC_00002991	0.00264304350000501	883	2.94441029912576
LOC_00002992	0.629073918926311	1416	5.39725289443878
LOC_00002993	0.906726442602285	482	9.27027808504866
LOC_00002994	0.824038854816043	220	7.24815773705565
LOC_00002995	0.800259384702817	242	5.5050870107128
LOC_00002996	0.00270093497116871	3782	7.32790810333454
LOC_00002997	0	29	3.45055758920473
LOC_00002998	0.421096426005995	2949	10.3517373236067
LOC_00002999	0.905166097852604	593	7.84148429973305
XLOC_039987U_lncRNA	0.00273104198789559	452	3.26610247808197
LOC_00003000	0.907856519947074	280	9.83750704400993
LOC_00003001	0.839758096008353	281	6.74747990708002
LOC_00003002	0.742570360455713	213	4.94600824986154
LOC_00003003	0.00320062184505226	318	2.58884515306145
LOC_00003004	0.00222512494841585	176	12.8739855515943
LOC_00003005	0.896434744252929	843	8.83384560881736
LOC_00003006	0.00351671176225534	407	3.98540920858643
LOC_00003007	0.00401492453931822	713	5.5314332531567
LOC_00003008	0.00565629582953114	2979	3.79257805682062
LOC_00003009	0.126786309404584	1685	10.1896444618664
LOC_00003010	0.824706893944674	198	11.5644942051143
LOC_00003011	0.622144589703591	27	6.18904273057152
LOC_00003013	0.912619974617506	771	6.73013382348646
LOC_00003014	0.256227218030534	1824	6.7105822443208
LOC_00003016	0.874007912457888	284	8.05480779098324
LOC_00003017	0.0037916020536013	1259	2.63593403786574
LOC_00003018	0.735368538558913	815	5.89908887612265
LOC_00003019	0.864085602807335	477	7.69197126028873
LOC_00003020	0.87496675286359	660	8.38680706117341
LOC_00003021	0.00304574620232691	433	3.23505639415423
LOC_00003022	0.0382892660649754	2935	5.09409144573152
LOC_00003023	0.866771844826511	362	6.28007544252511
LOC_00003024	0.918501331614502	445	10.7607197477468
LOC_00003025	0.863432544165019	361	8.31234613881251
LOC_00003026	0.811085435053125	228	5.1533995168625
LOC_00003027	0.887254901960784	4	6.53842682613094
LOC_00003028	0.153895541171343	4685	9.98318161186298
LOC_00003030	0.612229104937844	58	10.318159711885
LOC_00003031	0.859454974463723	766	11.1231250421709
LOC_00003032	0.00412537342253986	236	6.26679444466586
LOC_00003033	0.0030825367515343	444	2.68862194276473
LOC_00003034	0.0532342691557422	780	7.6681111735137
LOC_00003035	0.751415800012434	297	5.62036073892827
LOC_00003036	0.895042027501144	223	9.74335627729171
LOC_00003037	0.839478190440358	104	2.961690789205
LOC_00003038	0.00584221784899174	454	3.08580435465543
LOC_00003039	0.660964458983911	219	5.13147077908263
LOC_00003040	0.00319368151077583	2354	6.25141879800539
LOC_00003041	0.00367921347008512	275	2.71054618449514
LOC_00003042	0.00279042544969524	367	4.12795422527554
LOC_00003044	0.878059231267479	751	8.95080755526761
LOC_00003045	0.729972127773862	329	7.18251753250593
LOC_00003046	0.64606696843173	116	4.01380632464834
LOC_00003048	0.719346015917581	388	5.17376286185804
LOC_00003050	0.00281712716105821	256	0.932623939810295
LOC_00003051	0.006001036001036	51	2.82280615984669
LOC_00003052	0.00213222909483112	407	4.38953884535045
LOC_00003053	0.833960081456336	913	11.9138751913057
LOC_00003054	0.911736999714666	20	2.8296718091798
LOC_00003056	0.758532401773132	201	5.40227248155202
LOC_00003057	0.619994806871792	2006	11.150233075741
LOC_00003058	0.139954937751146	3244	12.7151486750812
LOC_00003059	0.00340944315257654	6313	2.57031965530085
LOC_00003060	0.870558619671941	196	6.55783411749827
LOC_00003061	0.858436962270648	212	9.09873149193956
LOC_00003062	0.00376572618428457	4665	6.30971287825397
LOC_00003063	0.880774960704062	360	7.47658100545137
LOC_00003064	0.860560119835673	797	7.53839876218919
LOC_00003065	0.00355436960145994	2761	2.4412765025312
LOC_00003066	0.718830351645899	269	4.83810777161315
LOC_00003067	0.840893339615865	296	5.65730166439664
LOC_00003068	0.921296296296296	2	3.99544209563593
LOC_00003069	0.0849975178867191	1754	6.04632036621107
XLOC_039487U_lncRNA	0.00633865570530071	69	1.07614286665468
LOC_00003071	0.00210608105344947	54	2.53086488994171
LOC_00003072	0.863557158353658	202	7.06589600339255
LOC_00003073	0.808107140025861	230	6.67741211440743
LOC_00003074	0.895288391198842	128	10.6709113440524
LOC_00003075	0.872679532220346	240	6.84056761997494
LOC_00003076	0.00398632683570927	223	7.53786100529455
LOC_00003077	0.00299463802393932	1517	5.24013320196475
XLOC_040033U_lncRNA	0.00493038365580199	128	0.932623939810295
LOC_00003078	0.815332652191374	203	5.88089666246603
LOC_00003079	0.926380666686925	866	9.55519128957334
LOC_00003082	0.00525153045551476	1080	3.01371780651562
LOC_00003083	0.0074808622556339	1235	8.68259405569089
LOC_00003084	0.74242681075377	42	5.5790539433418
LOC_00003085	0.00306382499314119	1806	3.69759060224167
LOC_00003087	0	6	3.24272227306947
LOC_00003088	0.858554691219648	167	11.092836263015
LOC_00003089	0.877192668456699	138	6.85289586609442
LOC_00003090	0.894627723455112	347	10.143276713537
LOC_00003091	0.905508407502394	373	8.43319829783238
LOC_00003092	0.856168376324024	223	5.28572415078887
LOC_00003093	0.643650737455992	460	5.71358140062675
LOC_00003094	0.00124956227403321	90	4.98030244203485
LOC_00003095	0.103766439955576	909	5.73575384444052
LOC_00003096	0.794106325522595	95	4.19866736997696
LOC_00003097	0.848879562617729	248	10.6375876423558
LOC_00003098	0.705199430672856	43	1.99966724142139
LOC_00003099	0.485903305062486	102	7.14457839128697
LOC_00003100	0.27089256797454	1283	4.84791666108361
LOC_00003102	0.0267659936629611	785	7.78753763952086
LOC_00003103	0.87661351190742	362	8.758503732719
LOC_00003104	0.895828606351226	313	6.94045795887477
LOC_00003105	0.776982238387912	503	6.10678932995512
LOC_00003106	0.878252609999149	339	9.96773239495685
LOC_00003107	0.00290566382344345	9097	4.0227400022106
LOC_00003109	0.0029115699563918	809	3.11797828778698
LOC_00003110	0.00614035087719298	19	2.47518273362788
LOC_00003111	0.00331144119145093	1595	4.67844262206074
LOC_00003112	0.890153730463608	234	10.8789609458829
LOC_00003113	0.0359315563036796	1435	4.6238274096108
LOC_00003114	0.609010090046694	601	9.25749151942746
LOC_00003115	0.728661498830953	302	5.90227470612641
LOC_00003116	0.592139654204433	41	5.8701783284682
LOC_00003118	0.00329975636815459	404	9.25672447867925
LOC_00003119	0.00327650596323124	1015	3.38111856477223
LOC_00003120	0.113523573840374	494	8.2441531381117
LOC_00003121	0.0169604646798278	570	7.44129207968125
LOC_00003122	0.00401236786129196	376	8.63352220106994
LOC_00003123	0.0030657220334228	642	2.35659445963331
LOC_00003124	0.00432226151653149	204	11.5930341231749
LOC_00003125	0.766386377275624	139	4.03177419755388
LOC_00003126	0.86101339106659	231	4.73076943653367
LOC_00003127	0.887374686716792	2	5.29030439210299
LOC_00003128	0.0649860280475629	8246	8.66415367555317
LOC_00003130	0.861860731369006	369	6.05165816560272
LOC_00003131	0.781514455074041	96	5.58996797056354
LOC_00003132	0.832738582611442	346	6.08350104302841
LOC_00003133	0.0036141858978581	807	6.66251148817479
LOC_00003134	0.00335173353150726	511	2.85355313332381
LOC_00003135	0.84920968090438	590	7.15550119924125
LOC_00003136	0.00584415584415585	31	5.45230313780138
LOC_00003137	0.003123546305439	802	6.11464954936918
LOC_00003138	0.00150641025641026	65	3.67249661097159
LOC_00003139	0.00236748476039808	384	6.59039659266325
LOC_00003140	0.869879768624449	229	5.79344934911533
LOC_00003141	0.844525703104276	672	8.63244151912431
XLOC_039527U_lncRNA	0.00295882486065408	406	10.9118684415601
LOC_00003142	0.00392968345079103	803	7.06988966747428
LOC_00003143	0.881117405269096	430	6.39183182232379
LOC_00003144	0.122510894877952	2636	8.82971426861094
XLOC_040079U_lncRNA	0.00513245005010768	161	1.52284259164133
LOC_00003145	0.00403869634638865	39	1.54360170305296
LOC_00003146	0.174213880033819	676	8.82383329191955
LOC_00003147	0.896474611672798	649	8.30545869910239
LOC_00003148	0.741666666666667	1	6.04427391029478
LOC_00003151	0.797002973553379	270	3.48889141666491
LOC_00003152	0.738261854032698	533	5.57862756178013
LOC_00003153	0.879791303462928	301	8.37008204068956
LOC_00003154	0.590302752997103	910	10.8289462761421
LOC_00003155	0.9112663221937	520	7.41549993844799
LOC_00003156	0.849165445204166	211	7.32184692610097
LOC_00003157	0.887570051772288	385	6.37642948343669
LOC_00003158	0.679054790179844	194	8.51146683813871
LOC_00003159	0.777781078048856	213	6.84127008544666
LOC_00003160	0.00226232903951549	390	0.932623939810295
LOC_00003161	0.00312042834707007	218	0.932623939810295
LOC_00003162	0.620840162232958	46	4.79379515394555
LOC_00003163	0.437638849958777	811	8.00430709994135
LOC_00003164	0.81482582661967	167	7.26780671421916
LOC_00003165	0.759055505755389	290	11.7510673767656
LOC_00003166	0.00330417202553449	637	5.28146359282177
LOC_00003168	0.887798991882049	281	9.92671695313901
LOC_00003170	0.875647669058584	409	9.75114917717908
LOC_00003171	0.752523094383398	127	7.12569016270306
LOC_00003172	0.397761041308612	610	8.21505875614985
LOC_00003173	0.836065206503609	428	5.6024400984102
LOC_00003174	0.68656401880005	51	13.7997842747138
LOC_00003175	0.814784913136147	569	8.3741883066702
LOC_00003176	0.87568240445831	114	6.7616569072247
LOC_00003177	0.761967789457311	477	9.86855276701777
LOC_00003178	0.85937953503389	452	6.76906087548525
XLOC_039552U_lncRNA	0.888527572673644	153	2.75451983934846
LOC_00003179	0.906062905928668	20	3.57157988197229
LOC_00003180	0.00292231169114015	648	3.97035754399474
LOC_00003181	0.851627289189375	279	8.13201627938279
LOC_00003182	0.797653806511138	653	8.01264924478326
LOC_00003183	0.670507733007733	2	4.57413347657082
LOC_00003184	0.815018993352327	3	5.95884884154148
LOC_00003185	0.558179627459015	68	4.10801824505162
LOC_00003186	0.00245763481687432	332	7.40046443907849
XLOC_039560U_lncRNA	0.00229596518717021	103	1.39520712245165
LOC_00003187	0.00185921249959875	124	7.46648646878612
LOC_00003188	0.910003122652643	486	9.3397042592339
LOC_00003189	0.0611516802436448	928	4.96026085342783
LOC_00003190	0.00426434353107843	353	1.15309853791622
LOC_00003191	0.749142137320656	1170	7.42932343496321
LOC_00003192	0.88308559334053	305	11.2669828883127
LOC_00003193	0.0153584521721563	2307	7.01874392617476
LOC_00003195	0.752846037404861	8	6.0384995392371
LOC_00003196	0.42176346578459	46	9.69433813059893
LOC_00003197	0.835840590477943	146	7.60817282043159
LOC_00003198	0.883195338131103	155	7.28423377281967
LOC_00003199	0.843792529796169	331	6.41979704243451
LOC_00003200	0.430357364245542	57	6.26515022100751
LOC_00003201	0.00394741034827242	116	3.47933021871845
LOC_00003202	0.0655845638228403	689	9.65463081670617
LOC_00003204	0.670125251281118	16	6.59885421996321
LOC_00003205	0.9	1	4.46494136811366
LOC_00003206	0.878524767323799	455	8.8456312020338
LOC_00003207	0.014785676175232	49	7.17100453978859
LOC_00003208	0.00100806451612903	16	6.2513038878319
LOC_00003209	0.878810750928372	169	8.98306361379334
LOC_00003210	0.336854108260597	105	5.75476248006329
LOC_00003211	0.87733248482932	152	11.456139316782
LOC_00003212	0.920899576286439	668	9.04402302543392
LOC_00003213	0.00656319089817759	288	8.40609038262796
LOC_00003214	0.887141330891331	6	10.6656358644521
LOC_00003215	0.603013753120173	59	8.38539038905945
LOC_00003216	0.469535907036231	568	3.04225401138106
LOC_00003217	0.468729529854554	192	9.067300014263
LOC_00003218	0.816026849985257	199	8.12471371845376
LOC_00003219	0.0034024863322772	268	6.02767015098642
LOC_00003222	0.061580605469374	498	7.6980634584217
LOC_00003224	0.0103088072094458	192	4.89931323094459
LOC_00003225	0.766317786374945	362	5.34958970046287
LOC_00003226	0.717689084948888	156	7.73744665005494
LOC_00003227	0.763341904801176	201	5.7490957151555
LOC_00003228	0.677424515553371	552	8.42906955014273
LOC_00003230	0.759258648173368	152	3.70846482189114
LOC_00003231	0.921210305361953	863	8.73237491420346
LOC_00003232	0.896446303073444	374	8.983853240999
LOC_00003233	0.901205161731846	529	6.47252103973993
LOC_00003234	0.339861332364277	386	3.34701641075173
LOC_00003235	0.0197959183673469	14	5.98441736799753
LOC_00023844	0.740151676603436	31	5.14905659160641
LOC_00023845	0.86587375715263	1138	7.14883503016761
LOC_00023846	0.274569701346391	1076	1.701387031667
LOC_00023848	0.00486143591739703	151	4.24367307720957
LOC_00023849	0.00339707313649489	2773	5.6965737579642
LOC_00023852	0.566277472527473	2	2.86800499648315
LOC_00023853	0.079778884544546	1178	8.24304489937096
LOC_00023854	0.665085671892551	150	8.91408948080511
LOC_00023856	0.873047342166945	40	6.4764405440492
LOC_00023857	0.846784190215898	249	5.36030621587286
LOC_00023858	0.915573892024813	524	6.11593835294363
XLOC_040734U_lncRNA	0.831633043092785	199	3.88105968137048
LOC_00023859	0.901393274453032	346	9.33203945861223
LOC_00023860	0.699241674800392	290	5.82366529870532
LOC_00023863	0.766255851652901	148	8.51042190227368
LOC_00023864	0.806735861112671	183	5.57617714636299
LOC_00023865	0.892870165538828	248	7.97341308450514
LOC_00023866	0.831042595502417	276	4.74504283207798
LOC_00023867	0.00297205905675109	144	9.69439863919427
LOC_00023870	0.844448463817688	241	6.05767160293658
LOC_00023871	0.891522152500314	65	9.09205249970396
LOC_00023873	0.840708633775306	228	5.29776888176639
LOC_00023874	0.850573153636896	167	4.91124209104694
LOC_00023875	0.828472222222222	2	3.92198454155829
LOC_00023876	0.81912363643514	198	6.4098268480086
LOC_00023877	0.798645244008587	144	8.16307881022953
LOC_00023878	0.55290669503486	1699	7.80914936063138
LOC_00023879	0.00390224507703903	254	4.60446833579241
LOC_00023880	0.855592992030359	503	10.7199442431713
LOC_00023881	0.869651216472274	313	8.42143136258033
LOC_00023882	0.476931985446898	51	2.70037276731702
LOC_00023883	0.816917759339695	150	7.16526009186912
LOC_00023884	0.00316253007812035	934	5.00649498151982
LOC_00023885	0.00508726304241815	1336	10.787883536983
LOC_00023886	0.790361825297456	185	6.82767315846793
LOC_00023887	0.00282633419852085	947	4.30101962157659
LOC_00023889	0.893339216338452	356	9.85412525789411
LOC_00023890	0.857221148102805	279	5.25856293798612
LOC_00023891	0.383009850297646	956	5.90613190653264
LOC_00023892	0.80569024670326	84	8.74414736491403
LOC_00023893	0.704215967899364	128	5.31462758460456
LOC_00023894	0.00568456308093815	600	5.89711606667641
LOC_00023895	0.418908588971266	14	8.30377758955537
LOC_00023896	0.262984044279352	2440	12.747695639932
LOC_00023898	0.0238035325338114	505	8.13834221943534
LOC_00023899	0.226652720933579	1308	10.9946642369195
LOC_00023900	0.643565803716047	814	12.2223354826025
LOC_00023901	0	2	0.932623939810295
LOC_00023902	0.884049348028348	545	10.8735349719378
LOC_00023903	0.871650417196377	170	10.153870702337
LOC_00023904	0.657999233412114	103	5.13840316720417
LOC_00023905	0.485800268035013	964	8.18385188339417
LOC_00023906	0.828406204756971	42	5.06052543133437
LOC_00023907	0.873342978121287	354	4.37021939956966
LOC_00023908	0.764017892555979	133	6.84868399392991
LOC_00023909	0.0738540932227379	4007	10.7243346643869
LOC_00023911	0.793434127814773	178	8.33336634649412
LOC_00023912	0.853002151624656	323	7.53216943932545
LOC_00023913	0.00371579877861255	216	2.80037544159221
LOC_00023914	0.394200935147134	665	5.23205780633285
LOC_00023915	0.00338207670244656	307	5.49483458226888
LOC_00023916	0.00293005566892971	151	2.79640587987358
LOC_00023918	0.84885574010222	277	10.072198056427
LOC_00023919	0.853655218781366	1146	8.60842949323173
LOC_00023920	0.0781323015557087	3135	11.4231977507649
LOC_00023921	0.933421049257078	347	8.14942359424789
LOC_00023922	0.0509834012151509	2674	6.67434096264009
LOC_00023923	0.44461464572013	652	9.11863865918339
LOC_00023924	0.292262489541103	221	8.24839355496674
LOC_00023925	0.900261783444392	400	7.12621582865702
LOC_00023926	0.889665837408976	560	8.53530317621879
LOC_00023927	0.748683812219621	130	6.01089808997603
LOC_00023928	0.912498577517952	668	8.5551802395089
LOC_00023929	0.890802619887787	315	8.98809734976811
LOC_00023930	0.874246396741557	506	5.61921662874682
LOC_00023931	0.938287123184775	31	9.71541688266893
LOC_00023932	0.536955752647157	65	2.77509662897498
LOC_00023933	0.0254994324513443	1066	3.33999169004321
LOC_00023936	0.0033303864478716	265	1.40418418172617
LOC_00023937	0.00133653055563811	92	6.55960785486032
LOC_00023938	0.782917304164642	223	5.17212507073663
LOC_00023939	0.847674920350292	131	5.68228519901238
LOC_00023940	0.917388121746674	4	4.17034932768621
LOC_00023942	0.777177707772393	150	7.28100688507396
LOC_00023944	0.815527891669602	179	9.43867252068573
LOC_00023945	0.86845267858869	228	13.6296158556677
XLOC_040781U_lncRNA	0.935561060751679	32	2.81303345775004
LOC_00023946	0.793562321795285	117	7.16153885359984
LOC_00023947	0.00201537766254703	179	6.16395323427277
LOC_00023948	0.876916860986048	438	5.86781469187899
LOC_00023949	0.883976841934704	279	6.12631029967186
LOC_00023950	0.919309110426204	332	12.0800180160503
LOC_00023951	0.880761596657937	144	10.4415820412945
LOC_00023952	0.657620725514396	718	4.53772289378853
LOC_00023953	0.621757180849865	63	2.75423729463665
LOC_00023954	0.401579901392118	703	7.15378033755482
LOC_00023955	0.117423687423687	6	4.81834750800112
LOC_00023956	0.532384547564395	112	8.60077683001707
LOC_00023957	0.000974782386072709	100	2.20336228806236
LOC_00023958	0.00380576100398005	202	7.98711210549043
LOC_00023959	0.00343644226522826	233	8.25855242150706
LOC_00023960	0.768039030943734	48	2.96822426433118
LOC_00023961	0.775594859014172	925	6.35826074514169
LOC_00023962	0.878949555387091	207	9.42298045528841
LOC_00023963	0.829792474087619	123	7.58588630097699
LOC_00023964	0.146177751854097	2385	8.83869179330661
LOC_00023966	0.600192158867244	2509	10.6767712515816
LOC_00023968	0.890655880820344	333	7.99722363494223
LOC_00023969	0.00290352192980883	163	2.00867162327118
LOC_00023970	0.00327661111309153	342	12.5198314542803
LOC_00023971	0.760123469755204	181	5.19381536829897
LOC_00023972	0.0762827747729359	2888	12.4459133299583
LOC_00023973	0.063704978301016	728	9.14175829846357
LOC_00023976	0.00228272989410284	495	1.74088671193873
LOC_00023977	0.00515905586871124	154	6.57676900140924
LOC_00023979	0.00458508642712173	392	3.22012149502493
LOC_00023980	0.753388612622923	112	13.0305251542437
LOC_00023981	0.867464737536233	284	7.23958574213398
LOC_00023982	0.0589159533792285	3338	6.62047214630894
LOC_00023983	0.00352239353637885	1276	4.3596081973444
LOC_00023984	0.910217892467211	360	6.91938240972192
LOC_00023985	0.00439048978972826	61	5.67660894384406
LOC_00023986	0.00343424300893204	1454	5.12557604053182
LOC_00023987	0.713956981657483	711	6.84514744565896
LOC_00023988	0.859979380941931	214	9.62836163883849
LOC_00023989	0.855955297552893	305	8.51080975147755
LOC_00023990	0.00401733388172492	592	11.6464407403252
LOC_00023991	0.807799984438212	159	8.5132824296804
LOC_00023992	0.284007741617991	160	1.79267927113166
LOC_00023993	0.850196184371622	339	10.7726743950463
LOC_00023994	0.788579318475728	248	6.07478001575867
LOC_00023995	0.508005530668569	208	5.67806733148905
LOC_00023996	0.00427741091856083	560	1.22863885277359
LOC_00023997	0.0028787700457248	966	2.8023046480566
LOC_00023998	0.845441259457512	202	11.2495383069195
LOC_00023999	0.00272083841111336	840	5.03826285095635
LOC_00024000	0.850051197579355	134	5.60617820526629
LOC_00024001	0.904284845718437	25	7.71547999886255
LOC_00024002	0.82759360505572	307	7.76723787070036
LOC_00024003	0.656840078575267	36	4.54547175674897
LOC_00024004	0.867738273567383	367	8.8721421840739
LOC_00024005	0.974137511234285	9	5.62043399200946
LOC_00024007	0.00808441294428378	3794	7.86019666760998
LOC_00024008	0.847716202473703	191	9.79760338354555
LOC_00024009	0.223399388449388	373	1.07614286665468
LOC_00024010	0.00899970358155579	2747	3.26310818430925
LOC_00024011	0.215829315290726	527	5.48793482706888
LOC_00024012	0.898840701119492	759	9.41852421992747
LOC_00024013	0.672266545781372	100	6.42647569644419
LOC_00024014	0.802594773278295	590	7.43118213891459
LOC_00024015	0.187232483247655	2608	4.98145590547512
LOC_00024017	0.0039247171592527	2461	5.44273306667236
LOC_00024018	0.00713208958684438	996	1.79267927113166
LOC_00024019	0.700332573850171	340	9.63993246905313
LOC_00024020	0.159666309671596	215	1.07614286665468
LOC_00024021	0.00235903790293103	131	0.932623939810295
LOC_00024023	0.821608110633186	265	1.70660036478493
LOC_00024024	0.830225205494521	175	9.11260476472423
LOC_00024025	0.7948343587529	287	5.8728109994131
LOC_00024026	0.669554659700149	577	10.5981542678953
LOC_00024027	0.894657536597428	764	7.81805092597736
LOC_00024028	0.903940741921864	1118	10.4841841370316
LOC_00024029	0.884486159326039	274	7.09473890745504
LOC_00024030	0.866587209495684	316	7.31156013241784
LOC_00024031	0.885206215804666	459	7.43893808437609
LOC_00024032	0.887321922530824	454	8.49760344356399
LOC_00024033	0.100146890181508	4862	10.1400540256992
LOC_00024034	0.230604807716216	1006	3.87390209284998
LOC_00024035	0.766019814702999	1906	7.02527616108047
LOC_00024036	0.0146901440041647	1396	3.93947646871546
