gene_id	module
LOC_00023447	grey
LOC_00023448	brown
LOC_00023449	green
LOC_00023450	salmon
LOC_00023451	turquoise
LOC_00023453	red
LOC_00023454	blue
LOC_00023455	yellow
LOC_00023456	black
LOC_00023457	brown
LOC_00023460	red
LOC_00023461	yellow
LOC_00023463	turquoise
LOC_00023464	black
LOC_00023467	purple
LOC_00023468	grey
LOC_00023469	turquoise
LOC_00023470	brown
LOC_00023471	brown
LOC_00023472	black
LOC_00023474	yellow
LOC_00023475	black
LOC_00023480	red
LOC_00023481	turquoise
LOC_00023482	turquoise
LOC_00023485	yellow
LOC_00023486	green
LOC_00023488	yellow
LOC_00023489	green
LOC_00023490	turquoise
LOC_00023491	black
LOC_00023492	grey
LOC_00023493	black
LOC_00023494	grey
LOC_00023496	turquoise
LOC_00023498	brown
LOC_00023499	brown
LOC_00023500	brown
LOC_00023501	brown
LOC_00023502	green
LOC_00023504	black
LOC_00023505	black
LOC_00023506	turquoise
LOC_00023507	tan
LOC_00023508	green
LOC_00023510	grey60
LOC_00023513	black
LOC_00023514	red
LOC_00023515	brown
LOC_00023516	pink
LOC_00023518	turquoise
LOC_00023521	black
LOC_00023522	turquoise
LOC_00023525	pink
LOC_00023526	brown
LOC_00023527	brown
LOC_00023528	black
LOC_00023529	black
LOC_00023530	yellow
LOC_00023531	black
LOC_00023534	brown
LOC_00023536	brown
LOC_00023537	yellow
LOC_00023540	brown
LOC_00023541	green
LOC_00023544	turquoise
LOC_00023545	red
LOC_00023546	yellow
LOC_00023547	black
LOC_00023548	blue
LOC_00023549	blue
LOC_00023551	yellow
LOC_00023552	brown
LOC_00023553	turquoise
LOC_00023554	turquoise
LOC_00023555	grey
LOC_00023556	turquoise
LOC_00023557	blue
LOC_00023562	turquoise
LOC_00023564	blue
LOC_00023567	blue
LOC_00023570	blue
LOC_00023571	yellow
LOC_00023573	red
LOC_00023574	grey
LOC_00023578	green
LOC_00023579	yellow
LOC_00023580	turquoise
LOC_00023583	blue
LOC_00023584	blue
LOC_00023586	blue
LOC_00023587	blue
LOC_00023588	magenta
LOC_00023589	blue
LOC_00023590	red
LOC_00023591	turquoise
LOC_00023593	grey
LOC_00023594	grey
LOC_00023597	black
LOC_00023598	yellow
LOC_00023599	turquoise
LOC_00023600	turquoise
LOC_00023602	brown
LOC_00023603	grey60
LOC_00023604	blue
LOC_00023606	purple
LOC_00023607	brown
LOC_00023610	turquoise
LOC_00023611	turquoise
LOC_00023612	green
LOC_00023613	red
LOC_00023614	turquoise
LOC_00023615	yellow
LOC_00023617	blue
LOC_00023619	green
LOC_00023621	turquoise
LOC_00023622	yellow
LOC_00023623	turquoise
LOC_00023624	salmon
LOC_00023625	red
LOC_00023626	green
LOC_00023629	blue
LOC_00023630	red
LOC_00023631	cyan
LOC_00023632	red
LOC_00023633	black
LOC_00023636	yellow
LOC_00023637	turquoise
LOC_00023639	turquoise
LOC_00023640	yellow
LOC_00023641	salmon
LOC_00023642	salmon
LOC_00023643	yellow
LOC_00023645	yellow
LOC_00023646	blue
LOC_00023647	turquoise
LOC_00023648	black
LOC_00023649	green
LOC_00023651	blue
LOC_00023655	turquoise
LOC_00023656	greenyellow
LOC_00023657	red
LOC_00023660	blue
LOC_00023661	turquoise
LOC_00023662	greenyellow
LOC_00023663	blue
LOC_00023664	green
LOC_00023665	turquoise
LOC_00023670	turquoise
LOC_00023671	yellow
LOC_00023673	yellow
LOC_00023674	black
LOC_00023676	turquoise
LOC_00023677	red
LOC_00023680	turquoise
LOC_00023681	turquoise
LOC_00023682	pink
LOC_00023683	turquoise
LOC_00023684	turquoise
LOC_00023685	turquoise
LOC_00023686	yellow
LOC_00023687	midnightblue
LOC_00023688	turquoise
LOC_00023689	tan
LOC_00023690	turquoise
LOC_00023691	green
LOC_00023692	turquoise
LOC_00023693	green
LOC_00023694	turquoise
LOC_00023695	green
LOC_00023697	turquoise
LOC_00023698	green
LOC_00023700	turquoise
LOC_00023701	green
LOC_00023702	tan
LOC_00023703	yellow
LOC_00023705	grey
LOC_00023706	green
LOC_00023707	brown
LOC_00023708	black
LOC_00023709	brown
LOC_00023710	turquoise
LOC_00023712	turquoise
LOC_00023713	turquoise
LOC_00023845	red
LOC_00023846	turquoise
LOC_00023848	turquoise
LOC_00023849	black
LOC_00023853	yellow
LOC_00023854	red
LOC_00023858	turquoise
LOC_00023859	turquoise
LOC_00023860	brown
LOC_00023864	tan
LOC_00023866	red
LOC_00023867	blue
LOC_00023873	turquoise
LOC_00023876	turquoise
LOC_00023877	turquoise
LOC_00023878	green
LOC_00023879	blue
LOC_00023880	greenyellow
LOC_00023882	yellow
LOC_00023883	turquoise
LOC_00023884	salmon
LOC_00023885	blue
LOC_00023886	green
LOC_00023887	red
LOC_00023889	turquoise
LOC_00023892	turquoise
LOC_00023894	cyan
LOC_00023895	green
LOC_00023896	pink
LOC_00023898	red
LOC_00023899	turquoise
LOC_00023901	yellow
LOC_00023902	yellow
LOC_00023904	turquoise
LOC_00023908	greenyellow
LOC_00023911	green
LOC_00023912	turquoise
LOC_00023913	yellow
LOC_00023915	blue
LOC_00023916	brown
LOC_00023919	red
LOC_00023920	blue
LOC_00023921	blue
LOC_00023922	blue
LOC_00023923	turquoise
LOC_00023928	turquoise
LOC_00023929	turquoise
LOC_00023932	grey
LOC_00023936	turquoise
LOC_00023937	pink
LOC_00023944	midnightblue
LOC_00023946	green
LOC_00023947	turquoise
LOC_00023948	red
LOC_00023949	black
LOC_00023951	green
LOC_00023952	turquoise
LOC_00023953	turquoise
LOC_00023954	turquoise
LOC_00023956	yellow
LOC_00023957	grey
LOC_00023958	black
LOC_00023960	turquoise
LOC_00023961	black
LOC_00023963	turquoise
LOC_00023964	black
LOC_00023969	turquoise
LOC_00023970	blue
LOC_00023971	turquoise
LOC_00023976	brown
LOC_00023977	green
LOC_00023979	salmon
LOC_00023980	green
LOC_00023981	brown
LOC_00023982	turquoise
LOC_00023983	yellow
LOC_00023985	turquoise
LOC_00023986	pink
LOC_00023987	blue
LOC_00023990	blue
LOC_00023991	pink
LOC_00023992	turquoise
LOC_00023995	turquoise
LOC_00023996	turquoise
LOC_00023997	yellow
LOC_00023999	blue
LOC_00024003	tan
LOC_00024004	red
LOC_00024007	turquoise
LOC_00024008	black
LOC_00024009	brown
LOC_00024010	yellow
LOC_00024012	pink
LOC_00024013	purple
LOC_00024014	blue
LOC_00024015	yellow
LOC_00024017	grey
LOC_00024018	turquoise
LOC_00024019	tan
LOC_00024020	brown
LOC_00024021	brown
LOC_00024023	turquoise
LOC_00024026	yellow
LOC_00024028	tan
LOC_00024029	turquoise
LOC_00024030	black
LOC_00024032	red
LOC_00024035	purple
LOC_00024036	yellow
LOC_00024038	turquoise
LOC_00024039	turquoise
LOC_00024040	yellow
LOC_00024042	brown
LOC_00024043	blue
LOC_00024044	blue
LOC_00024048	turquoise
LOC_00024049	black
LOC_00024050	brown
LOC_00024051	blue
LOC_00024053	red
LOC_00024056	red
LOC_00024057	tan
LOC_00024060	brown
LOC_00024061	turquoise
LOC_00024066	yellow
LOC_00024067	yellow
LOC_00024069	red
LOC_00024071	turquoise
LOC_00024073	black
LOC_00024077	brown
LOC_00024079	turquoise
LOC_00024085	salmon
LOC_00024089	yellow
LOC_00024090	greenyellow
LOC_00024091	yellow
LOC_00024092	brown
LOC_00024094	blue
LOC_00024096	yellow
LOC_00024098	yellow
LOC_00024100	brown
LOC_00024101	brown
LOC_00024102	turquoise
LOC_00024104	turquoise
LOC_00024105	turquoise
LOC_00024109	turquoise
LOC_00024112	green
LOC_00024113	grey
LOC_00024114	brown
LOC_00024115	turquoise
LOC_00024116	turquoise
LOC_00024118	brown
LOC_00024119	brown
LOC_00024120	turquoise
LOC_00024126	blue
LOC_00024127	blue
LOC_00024128	red
LOC_00024130	pink
LOC_00024131	turquoise
LOC_00024132	grey60
LOC_00024133	brown
LOC_00024134	brown
LOC_00024135	brown
LOC_00024136	brown
LOC_00024137	brown
LOC_00024141	red
LOC_00024143	cyan
LOC_00024144	brown
LOC_00024145	red
LOC_00024146	brown
LOC_00024151	yellow
LOC_00024153	yellow
LOC_00024155	yellow
LOC_00024156	brown
LOC_00024157	blue
LOC_00024158	blue
LOC_00024159	blue
LOC_00024160	yellow
LOC_00024162	brown
LOC_00024166	blue
LOC_00024168	black
LOC_00024169	blue
LOC_00024170	yellow
LOC_00024171	turquoise
LOC_00024173	green
LOC_00024174	yellow
LOC_00024182	black
LOC_00024185	black
LOC_00024187	purple
LOC_00024188	turquoise
LOC_00024189	turquoise
LOC_00024190	yellow
LOC_00024191	turquoise
LOC_00024192	turquoise
LOC_00024193	pink
LOC_00024196	pink
LOC_00024197	turquoise
LOC_00024198	turquoise
LOC_00024200	turquoise
LOC_00024202	blue
LOC_00024203	brown
LOC_00024204	brown
LOC_00024205	brown
LOC_00024206	brown
LOC_00024207	brown
LOC_00024208	brown
LOC_00024209	yellow
LOC_00024210	brown
LOC_00024211	grey
LOC_00024212	lightcyan
LOC_00024213	green
LOC_00024214	black
LOC_00024216	green
LOC_00024217	yellow
LOC_00024220	red
LOC_00024221	brown
LOC_00024222	turquoise
LOC_00024224	turquoise
LOC_00024225	cyan
LOC_00024227	turquoise
LOC_00024228	blue
LOC_00024230	grey60
LOC_00024236	yellow
LOC_00024237	turquoise
LOC_00024238	turquoise
LOC_00024239	turquoise
LOC_00024240	turquoise
LOC_00024241	yellow
LOC_00024242	yellow
LOC_00024243	red
LOC_00024246	turquoise
LOC_00024247	turquoise
LOC_00024248	turquoise
LOC_00024249	brown
LOC_00024251	salmon
LOC_00024253	brown
LOC_00024255	brown
LOC_00024256	brown
LOC_00024258	turquoise
LOC_00024260	turquoise
LOC_00024261	yellow
LOC_00024262	brown
LOC_00024263	green
LOC_00024264	brown
LOC_00024265	blue
LOC_00024266	yellow
LOC_00024267	blue
LOC_00024268	brown
LOC_00024269	turquoise
LOC_00024270	turquoise
LOC_00024271	greenyellow
LOC_00024272	pink
LOC_00024273	blue
LOC_00024274	blue
LOC_00024275	turquoise
LOC_00024276	magenta
LOC_00024277	yellow
LOC_00024278	black
LOC_00024280	turquoise
LOC_00024281	black
LOC_00024282	purple
LOC_00024286	blue
LOC_00024288	turquoise
LOC_00024289	salmon
LOC_00024291	turquoise
LOC_00024292	yellow
LOC_00024294	yellow
LOC_00024295	blue
LOC_00024297	blue
LOC_00024298	brown
LOC_00024299	turquoise
LOC_00024300	tan
LOC_00024301	turquoise
LOC_00024302	blue
LOC_00024304	brown
LOC_00024305	yellow
LOC_00024306	brown
LOC_00024308	brown
LOC_00024311	pink
LOC_00024312	turquoise
LOC_00024313	magenta
LOC_00024314	black
LOC_00024316	brown
LOC_00024317	greenyellow
LOC_00024318	blue
LOC_00024319	turquoise
LOC_00024320	blue
LOC_00024321	yellow
LOC_00024322	brown
LOC_00024323	turquoise
LOC_00024324	yellow
LOC_00024327	brown
LOC_00024328	turquoise
LOC_00024329	brown
LOC_00024330	blue
LOC_00024331	black
LOC_00024332	blue
LOC_00024333	yellow
LOC_00024334	greenyellow
LOC_00024338	turquoise
LOC_00024339	black
LOC_00024340	turquoise
LOC_00024341	yellow
LOC_00024344	turquoise
LOC_00024345	red
LOC_00024346	turquoise
LOC_00024348	blue
LOC_00024349	blue
LOC_00024350	turquoise
LOC_00024351	yellow
LOC_00024352	black
LOC_00024353	turquoise
LOC_00024355	turquoise
LOC_00024357	turquoise
LOC_00024359	red
LOC_00024360	turquoise
LOC_00024361	turquoise
LOC_00024362	yellow
LOC_00024363	blue
LOC_00024364	turquoise
LOC_00024365	turquoise
LOC_00024366	black
LOC_00024367	blue
LOC_00024368	turquoise
LOC_00024369	turquoise
LOC_00024373	green
LOC_00024374	tan
LOC_00024375	red
LOC_00024377	blue
LOC_00024378	brown
LOC_00024380	red
LOC_00024381	salmon
LOC_00024382	turquoise
LOC_00024386	red
LOC_00024387	yellow
LOC_00024388	turquoise
LOC_00024389	pink
LOC_00024390	turquoise
LOC_00024391	turquoise
LOC_00024393	purple
LOC_00024394	blue
LOC_00024397	turquoise
LOC_00024398	brown
LOC_00024399	turquoise
LOC_00024400	turquoise
LOC_00024402	brown
LOC_00024403	turquoise
LOC_00024404	turquoise
LOC_00024405	red
LOC_00024406	green
LOC_00024407	purple
LOC_00024410	yellow
LOC_00024413	blue
LOC_00024414	turquoise
LOC_00024415	yellow
LOC_00024417	green
LOC_00024418	purple
LOC_00024420	black
LOC_00024422	black
LOC_00024423	green
LOC_00024424	turquoise
LOC_00024425	brown
LOC_00024427	blue
LOC_00024428	grey
LOC_00024429	blue
LOC_00024430	brown
LOC_00024431	turquoise
LOC_00024433	turquoise
LOC_00024434	blue
LOC_00024436	yellow
LOC_00024440	turquoise
LOC_00024441	red
LOC_00024442	blue
LOC_00024443	green
LOC_00024444	turquoise
LOC_00024446	turquoise
LOC_00024447	brown
LOC_00024448	brown
LOC_00024453	black
LOC_00024455	turquoise
LOC_00024458	turquoise
LOC_00024459	turquoise
LOC_00024460	turquoise
LOC_00024461	turquoise
LOC_00024462	blue
LOC_00024463	red
LOC_00024464	turquoise
LOC_00024465	turquoise
LOC_00024468	turquoise
LOC_00024469	blue
LOC_00024470	yellow
LOC_00024471	brown
LOC_00024472	blue
LOC_00024474	turquoise
LOC_00024475	yellow
LOC_00024476	yellow
LOC_00024477	black
LOC_00024479	yellow
LOC_00024480	turquoise
LOC_00024481	turquoise
LOC_00024482	yellow
LOC_00024483	yellow
LOC_00024484	turquoise
LOC_00024486	brown
LOC_00024487	lightcyan
LOC_00024488	yellow
LOC_00024489	brown
LOC_00024490	brown
LOC_00024491	green
LOC_00024492	turquoise
LOC_00024493	brown
LOC_00024494	brown
LOC_00024496	turquoise
LOC_00024498	red
LOC_00024499	green
LOC_00024500	turquoise
LOC_00024501	brown
LOC_00024502	grey
LOC_00024503	pink
LOC_00024504	red
LOC_00024506	turquoise
LOC_00024508	green
LOC_00024511	blue
LOC_00024513	yellow
LOC_00024515	blue
LOC_00024517	red
LOC_00024518	turquoise
LOC_00024522	yellow
LOC_00024523	blue
LOC_00024525	turquoise
LOC_00024526	blue
LOC_00024527	brown
LOC_00024532	pink
LOC_00024533	red
LOC_00024536	blue
LOC_00024537	purple
LOC_00024538	red
LOC_00024541	black
LOC_00024543	purple
LOC_00024544	salmon
LOC_00024545	blue
LOC_00024546	brown
LOC_00024548	turquoise
LOC_00024549	brown
LOC_00024550	turquoise
LOC_00024552	turquoise
LOC_00024554	red
LOC_00024555	turquoise
LOC_00024556	yellow
LOC_00024559	brown
LOC_00024560	red
LOC_00024562	brown
LOC_00024564	yellow
LOC_00024565	blue
LOC_00024566	blue
LOC_00024567	blue
LOC_00024568	turquoise
LOC_00024572	blue
LOC_00024573	green
LOC_00024574	yellow
LOC_00024578	lightcyan
LOC_00024582	blue
LOC_00024583	black
LOC_00024585	brown
LOC_00024587	yellow
LOC_00024588	pink
LOC_00024589	brown
LOC_00024590	salmon
LOC_00024591	brown
LOC_00024592	turquoise
LOC_00024593	green
LOC_00024596	turquoise
LOC_00024597	turquoise
LOC_00024598	yellow
LOC_00024599	red
LOC_00024600	brown
LOC_00024602	turquoise
LOC_00024605	yellow
LOC_00024606	turquoise
LOC_00024607	blue
LOC_00024608	turquoise
LOC_00024609	green
LOC_00024610	blue
LOC_00024611	turquoise
LOC_00024612	turquoise
LOC_00024613	blue
LOC_00024614	grey
LOC_00024615	red
LOC_00024616	brown
LOC_00024617	green
LOC_00024618	grey
LOC_00024619	green
LOC_00024622	blue
LOC_00024623	brown
LOC_00024624	green
LOC_00024625	brown
LOC_00024628	turquoise
LOC_00024629	black
LOC_00024630	turquoise
LOC_00024634	turquoise
LOC_00024635	turquoise
LOC_00024636	yellow
LOC_00024637	yellow
LOC_00024638	brown
LOC_00024639	salmon
LOC_00024640	tan
LOC_00024641	yellow
LOC_00024643	blue
LOC_00024644	turquoise
LOC_00024645	black
LOC_00024646	black
LOC_00024647	turquoise
LOC_00024650	yellow
LOC_00024652	black
LOC_00024653	yellow
LOC_00024654	grey
LOC_00024655	turquoise
LOC_00024656	yellow
LOC_00024657	red
LOC_00024658	blue
LOC_00024660	cyan
LOC_00024661	grey
LOC_00024665	yellow
LOC_00024667	yellow
LOC_00024668	turquoise
LOC_00024669	brown
LOC_00024670	yellow
LOC_00024673	yellow
LOC_00024678	blue
LOC_00024679	tan
LOC_00024681	green
LOC_00024683	green
LOC_00024684	yellow
LOC_00024685	turquoise
LOC_00024687	turquoise
LOC_00024688	blue
LOC_00024689	turquoise
LOC_00024690	green
LOC_00024691	turquoise
LOC_00024693	tan
LOC_00024695	green
LOC_00024696	black
LOC_00024697	turquoise
LOC_00024698	tan
LOC_00024699	blue
LOC_00024702	red
LOC_00024703	brown
LOC_00024704	turquoise
LOC_00024705	turquoise
LOC_00024706	turquoise
LOC_00024707	red
LOC_00024708	turquoise
LOC_00024711	red
LOC_00024712	cyan
LOC_00024713	green
LOC_00024714	brown
LOC_00024715	green
LOC_00024716	turquoise
LOC_00024717	yellow
LOC_00024721	tan
LOC_00024722	turquoise
LOC_00024732	black
LOC_00024733	green
LOC_00024734	blue
LOC_00024735	turquoise
LOC_00024736	turquoise
LOC_00024737	green
LOC_00024739	turquoise
LOC_00024740	blue
LOC_00024741	salmon
LOC_00024742	turquoise
LOC_00024743	yellow
LOC_00024744	green
LOC_00024745	turquoise
LOC_00024746	turquoise
LOC_00024747	yellow
LOC_00024748	turquoise
LOC_00024749	red
LOC_00024750	brown
LOC_00024751	yellow
LOC_00024752	blue
LOC_00024756	turquoise
LOC_00024757	blue
LOC_00024758	brown
LOC_00024760	yellow
LOC_00024762	brown
LOC_00024763	turquoise
LOC_00024764	lightgreen
LOC_00024765	grey
LOC_00024766	green
LOC_00024770	turquoise
LOC_00024771	turquoise
LOC_00024772	brown
LOC_00024773	turquoise
LOC_00024774	turquoise
LOC_00024775	brown
LOC_00024778	yellow
LOC_00024780	yellow
LOC_00024781	yellow
LOC_00024782	grey
LOC_00024785	green
LOC_00024786	turquoise
LOC_00024787	yellow
LOC_00024788	yellow
LOC_00024789	black
LOC_00024792	turquoise
LOC_00024793	cyan
LOC_00024795	cyan
LOC_00024796	red
LOC_00024797	grey
LOC_00024798	turquoise
LOC_00024799	yellow
LOC_00024800	brown
LOC_00024801	turquoise
LOC_00024803	turquoise
LOC_00024804	turquoise
LOC_00024805	greenyellow
LOC_00024807	turquoise
LOC_00024810	blue
LOC_00024811	red
LOC_00024812	blue
LOC_00024813	turquoise
LOC_00024816	salmon
LOC_00024819	red
LOC_00024821	turquoise
LOC_00024822	turquoise
LOC_00024824	turquoise
LOC_00024825	brown
LOC_00024827	turquoise
LOC_00024829	pink
LOC_00024832	brown
LOC_00024833	green
LOC_00024834	blue
LOC_00024835	greenyellow
LOC_00024837	turquoise
LOC_00024838	turquoise
LOC_00024839	blue
LOC_00024840	black
LOC_00024841	green
LOC_00024842	green
LOC_00024843	purple
LOC_00024844	yellow
LOC_00024845	grey
LOC_00024847	black
LOC_00024849	blue
LOC_00024852	black
LOC_00024853	blue
LOC_00024855	grey
LOC_00024857	turquoise
LOC_00024858	turquoise
LOC_00024859	pink
LOC_00024861	turquoise
LOC_00024862	blue
LOC_00024863	blue
LOC_00024865	turquoise
LOC_00024866	red
LOC_00024868	blue
LOC_00024869	turquoise
LOC_00024871	yellow
LOC_00024872	blue
LOC_00024873	yellow
LOC_00024874	yellow
LOC_00024875	yellow
LOC_00024876	turquoise
LOC_00024877	turquoise
LOC_00024880	brown
LOC_00024881	tan
LOC_00024884	yellow
LOC_00024886	yellow
LOC_00024887	green
LOC_00024889	pink
LOC_00024892	yellow
LOC_00024893	brown
LOC_00024894	turquoise
LOC_00024896	tan
LOC_00024897	brown
LOC_00024901	yellow
LOC_00024902	turquoise
LOC_00024904	turquoise
LOC_00024909	green
LOC_00024910	green
LOC_00024912	turquoise
LOC_00024913	turquoise
LOC_00024914	black
LOC_00024915	blue
LOC_00024917	red
LOC_00024918	turquoise
LOC_00024922	pink
LOC_00024923	greenyellow
LOC_00024925	yellow
LOC_00024926	salmon
LOC_00024927	blue
LOC_00024928	turquoise
LOC_00024929	yellow
LOC_00024931	turquoise
LOC_00024932	turquoise
LOC_00024936	brown
LOC_00024938	turquoise
LOC_00024939	yellow
LOC_00024940	turquoise
LOC_00024942	yellow
LOC_00024943	red
LOC_00024945	turquoise
LOC_00024946	turquoise
LOC_00024947	brown
LOC_00024948	brown
LOC_00024949	yellow
LOC_00024950	brown
LOC_00024951	yellow
LOC_00024953	turquoise
LOC_00024954	turquoise
LOC_00024955	turquoise
LOC_00024956	blue
LOC_00024957	turquoise
LOC_00024958	turquoise
LOC_00024959	yellow
LOC_00024962	blue
LOC_00024963	midnightblue
LOC_00024965	black
LOC_00024967	brown
LOC_00024969	green
LOC_00024970	brown
LOC_00024972	green
LOC_00024974	purple
LOC_00024975	turquoise
LOC_00024976	blue
LOC_00024979	black
LOC_00024980	yellow
LOC_00024981	brown
LOC_00024985	lightgreen
LOC_00024987	greenyellow
LOC_00024988	turquoise
LOC_00024990	turquoise
LOC_00024991	pink
LOC_00024992	black
LOC_00024993	turquoise
LOC_00024995	turquoise
LOC_00024999	turquoise
LOC_00025000	turquoise
LOC_00025001	pink
LOC_00025003	blue
LOC_00025005	black
LOC_00025008	green
LOC_00025010	yellow
LOC_00025011	green
LOC_00025013	green
LOC_00025014	turquoise
LOC_00025016	turquoise
LOC_00025020	turquoise
LOC_00025021	cyan
LOC_00025023	turquoise
LOC_00025026	yellow
LOC_00025031	pink
LOC_00025032	red
LOC_00025034	brown
LOC_00025035	brown
LOC_00025038	greenyellow
LOC_00025040	turquoise
LOC_00025041	turquoise
LOC_00025044	grey
LOC_00025048	turquoise
LOC_00025051	pink
LOC_00025052	purple
LOC_00025053	salmon
LOC_00025056	turquoise
LOC_00025057	yellow
LOC_00025058	turquoise
LOC_00025059	turquoise
LOC_00025061	red
LOC_00025062	black
LOC_00025063	blue
LOC_00025064	turquoise
LOC_00025065	blue
LOC_00025066	black
LOC_00025067	red
LOC_00025070	yellow
LOC_00025071	turquoise
LOC_00025073	yellow
LOC_00025076	turquoise
LOC_00025077	turquoise
LOC_00025079	green
LOC_00025080	yellow
LOC_00025082	black
LOC_00025084	turquoise
LOC_00025085	yellow
LOC_00025088	brown
LOC_00025089	brown
LOC_00025090	turquoise
LOC_00025092	grey
LOC_00025093	turquoise
LOC_00025094	turquoise
LOC_00025096	grey
LOC_00025101	red
LOC_00025102	tan
LOC_00025103	turquoise
LOC_00025107	red
LOC_00025108	turquoise
LOC_00025109	green
LOC_00025111	turquoise
LOC_00025114	blue
LOC_00025118	turquoise
LOC_00025119	black
LOC_00025120	turquoise
LOC_00025121	turquoise
LOC_00025122	black
LOC_00025123	purple
LOC_00025124	turquoise
LOC_00025125	black
LOC_00025129	red
LOC_00025130	yellow
LOC_00025131	yellow
LOC_00025132	brown
LOC_00025136	red
LOC_00025137	turquoise
LOC_00025138	yellow
LOC_00025139	blue
LOC_00025140	magenta
LOC_00025141	magenta
LOC_00025143	brown
LOC_00025144	blue
LOC_00025146	yellow
LOC_00025147	red
LOC_00025150	turquoise
LOC_00025151	brown
LOC_00025153	yellow
LOC_00025154	red
LOC_00025155	red
LOC_00025156	tan
LOC_00025157	brown
LOC_00025158	yellow
LOC_00025159	pink
LOC_00025160	red
LOC_00025161	turquoise
LOC_00025162	green
LOC_00025164	turquoise
LOC_00025165	blue
LOC_00025202	green
LOC_00025204	pink
LOC_00025205	grey
LOC_00025206	blue
LOC_00025207	red
LOC_00025208	blue
LOC_00025209	blue
LOC_00025211	lightcyan
LOC_00025214	red
LOC_00025215	black
LOC_00025221	turquoise
LOC_00025222	black
LOC_00025223	yellow
LOC_00025224	turquoise
LOC_00025225	turquoise
LOC_00025228	turquoise
LOC_00025229	yellow
LOC_00025230	yellow
LOC_00025231	turquoise
LOC_00025232	turquoise
LOC_00025233	brown
LOC_00025234	turquoise
LOC_00025237	blue
LOC_00025238	turquoise
LOC_00025240	yellow
LOC_00025242	turquoise
LOC_00025243	brown
LOC_00025245	grey
LOC_00025246	brown
LOC_00025247	brown
LOC_00025248	yellow
LOC_00025251	brown
LOC_00025252	brown
LOC_00025253	yellow
LOC_00025255	yellow
LOC_00025256	blue
LOC_00025258	turquoise
LOC_00025259	blue
LOC_00025260	turquoise
LOC_00025262	yellow
LOC_00025265	blue
LOC_00025266	blue
LOC_00025268	grey
LOC_00025270	turquoise
LOC_00025271	turquoise
LOC_00025273	blue
LOC_00025274	greenyellow
LOC_00025276	brown
LOC_00025277	brown
LOC_00025281	turquoise
LOC_00025282	blue
LOC_00025284	pink
LOC_00025285	turquoise
LOC_00025287	yellow
LOC_00025289	brown
LOC_00025290	turquoise
LOC_00025291	turquoise
LOC_00025292	turquoise
LOC_00025293	yellow
LOC_00025294	purple
LOC_00025295	grey
LOC_00025300	red
LOC_00025301	turquoise
LOC_00025302	pink
LOC_00025304	blue
LOC_00025305	cyan
LOC_00025306	brown
LOC_00025308	turquoise
LOC_00025309	brown
LOC_00025311	midnightblue
LOC_00025314	blue
LOC_00025315	blue
LOC_00025316	pink
LOC_00025317	black
LOC_00025319	black
LOC_00025320	yellow
LOC_00025321	turquoise
LOC_00025322	turquoise
LOC_00025324	turquoise
LOC_00025327	turquoise
LOC_00025328	greenyellow
LOC_00025329	turquoise
LOC_00025331	green
LOC_00025332	red
LOC_00025336	yellow
LOC_00025337	turquoise
LOC_00025338	green
LOC_00025339	yellow
LOC_00025341	green
LOC_00025342	blue
LOC_00025343	pink
LOC_00025346	red
LOC_00025347	grey
LOC_00025349	pink
LOC_00025350	turquoise
LOC_00025351	turquoise
LOC_00025352	red
LOC_00025353	turquoise
LOC_00025356	yellow
LOC_00025357	turquoise
LOC_00025359	yellow
LOC_00025361	turquoise
LOC_00025362	yellow
LOC_00025363	turquoise
LOC_00025365	greenyellow
LOC_00025367	red
LOC_00025368	black
LOC_00025369	turquoise
LOC_00025370	turquoise
LOC_00025372	midnightblue
LOC_00025374	turquoise
LOC_00025375	green
LOC_00025376	yellow
LOC_00025377	blue
LOC_00025378	turquoise
LOC_00025379	red
LOC_00025381	yellow
LOC_00025384	turquoise
LOC_00025385	turquoise
LOC_00025386	yellow
LOC_00025387	yellow
LOC_00025388	blue
LOC_00025389	yellow
LOC_00025390	pink
LOC_00025391	turquoise
LOC_00025392	lightgreen
LOC_00025393	turquoise
LOC_00025394	turquoise
LOC_00025395	yellow
LOC_00025396	turquoise
LOC_00025397	grey60
LOC_00025398	red
LOC_00025399	blue
LOC_00025400	yellow
LOC_00025401	yellow
LOC_00025402	turquoise
LOC_00025403	yellow
LOC_00025404	yellow
LOC_00025407	green
LOC_00025410	turquoise
LOC_00025411	black
LOC_00025412	yellow
LOC_00025413	turquoise
LOC_00025415	blue
LOC_00025416	turquoise
LOC_00025417	blue
LOC_00025418	yellow
LOC_00025419	black
LOC_00025420	turquoise
LOC_00025421	lightcyan
LOC_00025422	black
LOC_00025423	turquoise
LOC_00025424	turquoise
LOC_00025430	yellow
LOC_00025431	blue
LOC_00025432	blue
LOC_00025434	lightgreen
LOC_00025437	pink
LOC_00025438	yellow
LOC_00025439	red
LOC_00025440	blue
LOC_00025441	turquoise
LOC_00025442	yellow
LOC_00025444	turquoise
LOC_00025445	yellow
LOC_00025446	brown
LOC_00025448	black
LOC_00025449	grey
LOC_00025450	yellow
LOC_00025451	purple
LOC_00025452	turquoise
LOC_00025453	brown
LOC_00025455	pink
LOC_00025457	red
LOC_00025458	yellow
LOC_00025460	grey60
LOC_00025461	turquoise
LOC_00025462	red
LOC_00025466	blue
LOC_00025467	turquoise
LOC_00025469	yellow
LOC_00025470	blue
LOC_00025471	turquoise
