ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	module
GO:0048285	Organelle fission	50/669	121/10468	0.413223140495868	6.4657994539772	15.8005587728827	0.00000000000000000000000000014244194865249	0.0000000000000000000000000324451105264004	0.0000000000000000000000000276387360016936	LOC_00000108/LOC_00000382/LOC_00000427/LOC_00000670/LOC_00000940/LOC_00002411/LOC_00002439/LOC_00002543/LOC_00002631/LOC_00003538/LOC_00004022/LOC_00004468/LOC_00004785/LOC_00004980/LOC_00005378/LOC_00005786/LOC_00005980/LOC_00006144/LOC_00008891/LOC_00010279/LOC_00010408/LOC_00010572/LOC_00010684/LOC_00011710/LOC_00011924/LOC_00012746/LOC_00014175/LOC_00014612/LOC_00014753/LOC_00015720/LOC_00016213/LOC_00017381/LOC_00017448/LOC_00017485/LOC_00017894/LOC_00018325/LOC_00019774/LOC_00019777/LOC_00019860/LOC_00020264/LOC_00020782/LOC_00021213/LOC_00021345/LOC_00021685/LOC_00023379/LOC_00024314/LOC_00025419/LOC_00025615/LOC_00025632/LOC_00025634	50	black
GO:0051276	Chromosome organization	86/669	375/10468	0.229333333333333	3.58843248629796	13.3375368150091	0.0000000000000000000000000118554887789705	0.00000000000000000000000243037519968895	0.00000000000000000000000207034272466443	LOC_00000108/LOC_00000382/LOC_00000427/LOC_00000670/LOC_00002411/LOC_00002439/LOC_00002543/LOC_00002631/LOC_00002888/LOC_00002985/LOC_00002999/LOC_00003155/LOC_00003538/LOC_00003605/LOC_00003641/LOC_00004022/LOC_00004394/LOC_00004468/LOC_00004785/LOC_00004816/LOC_00005314/LOC_00005378/LOC_00005786/LOC_00005884/LOC_00006028/LOC_00006144/LOC_00006909/LOC_00007155/LOC_00007182/LOC_00008000/LOC_00008406/LOC_00008581/LOC_00008891/LOC_00009210/LOC_00009950/LOC_00010133/LOC_00010246/LOC_00010354/LOC_00010497/LOC_00010572/LOC_00010684/LOC_00011443/LOC_00011710/LOC_00011884/LOC_00011924/LOC_00012104/LOC_00012359/LOC_00012576/LOC_00012770/LOC_00013553/LOC_00013608/LOC_00013780/LOC_00014190/LOC_00014612/LOC_00014753/LOC_00014868/LOC_00015720/LOC_00016035/LOC_00016184/LOC_00016213/LOC_00016869/LOC_00016999/LOC_00017381/LOC_00017448/LOC_00017485/LOC_00017894/LOC_00018325/LOC_00018463/LOC_00019774/LOC_00019777/LOC_00019860/LOC_00020252/LOC_00020325/LOC_00020411/LOC_00020628/LOC_00020782/LOC_00021213/LOC_00021345/LOC_00021685/LOC_00021822/LOC_00023379/LOC_00024049/LOC_00024314/LOC_00025419/LOC_00025615/LOC_00025632	86	black
GO:0051301	Cell division	51/669	140/10468	0.364285714285714	5.70006406149904	14.6282701693268	0.0000000000000000000000000482724454241364	0.00000000000000000000000899622846540723	0.00000000000000000000000766353942187964	LOC_00000108/LOC_00000382/LOC_00000427/LOC_00003881/LOC_00004468/LOC_00004588/LOC_00004622/LOC_00004785/LOC_00004980/LOC_00005142/LOC_00005314/LOC_00006144/LOC_00006454/LOC_00006661/LOC_00006735/LOC_00007455/LOC_00007600/LOC_00007934/LOC_00008343/LOC_00008513/LOC_00009557/LOC_00010408/LOC_00011033/LOC_00011710/LOC_00011719/LOC_00011780/LOC_00012770/LOC_00013928/LOC_00013977/LOC_00014175/LOC_00014177/LOC_00014612/LOC_00015659/LOC_00017448/LOC_00017894/LOC_00017949/LOC_00019630/LOC_00020411/LOC_00020782/LOC_00021213/LOC_00021345/LOC_00021349/LOC_00021438/LOC_00021668/LOC_00022960/LOC_00023015/LOC_00023456/LOC_00023513/LOC_00025005/LOC_00025082/LOC_00025615	51	black
GO:0000819	Sister chromatid segregation	33/669	56/10468	0.589285714285714	9.22069186418962	16.1164207068044	0.000000000000000000000000140725649815335	0.000000000000000000000024040631843453	0.0000000000000000000000204792853547053	LOC_00000108/LOC_00000382/LOC_00000427/LOC_00002411/LOC_00002543/LOC_00002631/LOC_00004468/LOC_00004785/LOC_00005378/LOC_00005786/LOC_00006144/LOC_00010572/LOC_00011710/LOC_00011924/LOC_00014612/LOC_00014753/LOC_00015720/LOC_00016213/LOC_00017381/LOC_00017448/LOC_00017485/LOC_00017894/LOC_00018325/LOC_00019774/LOC_00019777/LOC_00019860/LOC_00020782/LOC_00021213/LOC_00021345/LOC_00021685/LOC_00023379/LOC_00025615/LOC_00025632	33	black
GO:0006260	DNA replication	47/669	124/10468	0.379032258064516	5.93080669270457	14.4317120693283	0.000000000000000000000000591631140378258	0.0000000000000000000000932956798288791	0.000000000000000000000079474984768221	LOC_00002411/LOC_00002985/LOC_00003061/LOC_00003140/LOC_00003536/LOC_00003605/LOC_00003770/LOC_00003771/LOC_00004022/LOC_00004196/LOC_00004394/LOC_00004588/LOC_00005022/LOC_00005884/LOC_00006454/LOC_00006909/LOC_00007455/LOC_00008483/LOC_00008864/LOC_00009950/LOC_00009984/LOC_00010133/LOC_00010354/LOC_00010527/LOC_00010572/LOC_00011305/LOC_00011443/LOC_00011554/LOC_00011884/LOC_00012049/LOC_00012166/LOC_00012576/LOC_00012631/LOC_00012958/LOC_00013553/LOC_00014177/LOC_00016035/LOC_00016905/LOC_00018166/LOC_00019331/LOC_00020325/LOC_00020628/LOC_00022604/LOC_00023505/LOC_00024049/LOC_00024789/LOC_00025419	47	black
GO:0051726	Regulation of cell cycle	67/669	272/10468	0.246323529411765	3.85428207157302	12.4623435807082	0.00000000000000000000010049970480089	0.0000000000000000000146934910455494	0.0000000000000000000125168172757722	LOC_00000030/LOC_00000108/LOC_00000382/LOC_00000427/LOC_00000940/LOC_00002503/LOC_00003155/LOC_00004588/LOC_00004622/LOC_00004814/LOC_00004980/LOC_00005142/LOC_00005314/LOC_00005378/LOC_00005786/LOC_00006454/LOC_00006735/LOC_00007455/LOC_00007934/LOC_00008150/LOC_00008483/LOC_00008513/LOC_00009802/LOC_00010279/LOC_00010408/LOC_00010623/LOC_00010684/LOC_00010713/LOC_00011033/LOC_00011443/LOC_00011924/LOC_00012049/LOC_00012166/LOC_00012294/LOC_00014175/LOC_00014177/LOC_00014620/LOC_00015082/LOC_00015102/LOC_00016035/LOC_00016213/LOC_00017151/LOC_00017431/LOC_00017894/LOC_00017949/LOC_00019630/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00021345/LOC_00021349/LOC_00021438/LOC_00021668/LOC_00021822/LOC_00022960/LOC_00023015/LOC_00023456/LOC_00023513/LOC_00023547/LOC_00023708/LOC_00023964/LOC_00024281/LOC_00024314/LOC_00025005/LOC_00025634/LOC_00025722/LOC_00025930	67	black
GO:0000070	Mitotic sister chromatid segregation	29/669	49/10468	0.591836734693878	9.26060827918611	15.1436422497188	0.000000000000000000000107513349113776	0.0000000000000000000146934910455494	0.0000000000000000000125168172757722	LOC_00000108/LOC_00000382/LOC_00000427/LOC_00002411/LOC_00002543/LOC_00002631/LOC_00004468/LOC_00004785/LOC_00005786/LOC_00006144/LOC_00010572/LOC_00011710/LOC_00011924/LOC_00014612/LOC_00015720/LOC_00017381/LOC_00017448/LOC_00017485/LOC_00017894/LOC_00019774/LOC_00019777/LOC_00019860/LOC_00020782/LOC_00021213/LOC_00021345/LOC_00021685/LOC_00023379/LOC_00025615/LOC_00025632	29	black
GO:0010564	Regulation of cell cycle process	50/669	159/10468	0.314465408805031	4.92051404988202	13.0156721011238	0.000000000000000000000307811583105697	0.0000000000000000000394383590854174	0.0000000000000000000335960142350231	LOC_00000030/LOC_00000108/LOC_00000382/LOC_00000427/LOC_00000940/LOC_00004588/LOC_00004622/LOC_00004814/LOC_00005142/LOC_00005314/LOC_00005378/LOC_00005786/LOC_00006454/LOC_00007455/LOC_00007934/LOC_00008150/LOC_00008483/LOC_00008513/LOC_00009802/LOC_00010279/LOC_00010408/LOC_00010623/LOC_00010684/LOC_00010713/LOC_00011033/LOC_00011443/LOC_00011924/LOC_00012166/LOC_00012294/LOC_00014175/LOC_00015082/LOC_00015102/LOC_00016035/LOC_00016213/LOC_00017431/LOC_00017894/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00021345/LOC_00021349/LOC_00021668/LOC_00021822/LOC_00022960/LOC_00023456/LOC_00023513/LOC_00024314/LOC_00025634/LOC_00025722/LOC_00025930	50	black
GO:0140014	Mitotic nuclear division	32/669	67/10468	0.477611940298507	7.47330611516409	13.888626221264	0.00000000000000000000468845806501694	0.000000000000000000565372884310867	0.000000000000000000481619314542607	LOC_00000108/LOC_00000382/LOC_00000427/LOC_00002411/LOC_00002543/LOC_00002631/LOC_00004468/LOC_00004785/LOC_00005786/LOC_00006144/LOC_00010279/LOC_00010408/LOC_00010572/LOC_00011710/LOC_00011924/LOC_00014175/LOC_00014612/LOC_00015720/LOC_00017381/LOC_00017448/LOC_00017485/LOC_00017894/LOC_00019774/LOC_00019777/LOC_00019860/LOC_00020782/LOC_00021213/LOC_00021345/LOC_00021685/LOC_00023379/LOC_00025615/LOC_00025632	32	black
GO:0006974	Cellular response to DNA damage stimulus	66/669	293/10468	0.225255972696246	3.52463306754006	11.4524435465211	0.0000000000000000000394337639527183	0.0000000000000000044910675612818	0.0000000000000000038257669238339	LOC_00000298/LOC_00000327/LOC_00000387/LOC_00002439/LOC_00002985/LOC_00002999/LOC_00003536/LOC_00003605/LOC_00003770/LOC_00003771/LOC_00004022/LOC_00004394/LOC_00004588/LOC_00005022/LOC_00005884/LOC_00005980/LOC_00006454/LOC_00006909/LOC_00006988/LOC_00007155/LOC_00007182/LOC_00007600/LOC_00008483/LOC_00008864/LOC_00008891/LOC_00009950/LOC_00009984/LOC_00010354/LOC_00010527/LOC_00010684/LOC_00011305/LOC_00011443/LOC_00011884/LOC_00012049/LOC_00012166/LOC_00012576/LOC_00013553/LOC_00013562/LOC_00013608/LOC_00013884/LOC_00015102/LOC_00015546/LOC_00015720/LOC_00016035/LOC_00016213/LOC_00016905/LOC_00016999/LOC_00017151/LOC_00017431/LOC_00019331/LOC_00020078/LOC_00020325/LOC_00020628/LOC_00021822/LOC_00022607/LOC_00023505/LOC_00024049/LOC_00024314/LOC_00024477/LOC_00024992/LOC_00025419/LOC_00025422/LOC_00025634/LOC_00025722/LOC_00025802/LOC_00025818	66	black
GO:0006281	DNA repair	58/669	237/10468	0.244725738396625	3.82928106059173	11.5113037856991	0.000000000000000000122945728320869	0.0000000000000000132651970030412	0.0000000000000000113001087692145	LOC_00000298/LOC_00000327/LOC_00000387/LOC_00002439/LOC_00002985/LOC_00002999/LOC_00003536/LOC_00003605/LOC_00003770/LOC_00003771/LOC_00004022/LOC_00004394/LOC_00004588/LOC_00005022/LOC_00005884/LOC_00005980/LOC_00006909/LOC_00007155/LOC_00007182/LOC_00008864/LOC_00008891/LOC_00009950/LOC_00009984/LOC_00010354/LOC_00010527/LOC_00010684/LOC_00011305/LOC_00011443/LOC_00011884/LOC_00012049/LOC_00012576/LOC_00013553/LOC_00013562/LOC_00013608/LOC_00013884/LOC_00015102/LOC_00015546/LOC_00015720/LOC_00016035/LOC_00016213/LOC_00016905/LOC_00016999/LOC_00017151/LOC_00017431/LOC_00019331/LOC_00020325/LOC_00020628/LOC_00022607/LOC_00023505/LOC_00024049/LOC_00024314/LOC_00024477/LOC_00024992/LOC_00025419/LOC_00025422/LOC_00025634/LOC_00025802/LOC_00025818	58	black
GO:0006310	DNA recombination	39/669	111/10468	0.351351351351351	5.49767704924656	12.4470393230148	0.000000000000000000160364956506563	0.0000000000000000164374080419227	0.0000000000000000140023927812836	LOC_00000670/LOC_00002439/LOC_00002985/LOC_00002999/LOC_00003538/LOC_00003605/LOC_00004022/LOC_00004394/LOC_00005884/LOC_00005980/LOC_00006909/LOC_00007155/LOC_00008483/LOC_00008864/LOC_00008891/LOC_00009950/LOC_00009984/LOC_00010354/LOC_00010527/LOC_00010684/LOC_00011443/LOC_00012049/LOC_00012576/LOC_00013553/LOC_00013562/LOC_00013608/LOC_00013884/LOC_00016213/LOC_00016999/LOC_00017431/LOC_00018325/LOC_00020325/LOC_00020628/LOC_00024049/LOC_00024314/LOC_00024477/LOC_00025419/LOC_00025634/LOC_00025818	39	black
GO:0007346	Regulation of mitotic cell cycle	37/669	103/10468	0.359223300970874	5.62085129232154	12.313719137994	0.000000000000000000586899553987301	0.0000000000000000572925755082842	0.0000000000000000488053313315756	LOC_00000108/LOC_00000940/LOC_00003155/LOC_00004622/LOC_00005142/LOC_00005314/LOC_00005378/LOC_00006454/LOC_00006735/LOC_00007455/LOC_00007934/LOC_00008483/LOC_00008513/LOC_00009802/LOC_00010279/LOC_00010713/LOC_00011033/LOC_00011443/LOC_00012049/LOC_00012166/LOC_00012294/LOC_00015082/LOC_00015102/LOC_00016213/LOC_00019630/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00021349/LOC_00021438/LOC_00021822/LOC_00022960/LOC_00024281/LOC_00024314/LOC_00025634/LOC_00025722/LOC_00025930	37	black
GO:0006261	DNA-templated DNA replication	33/669	85/10468	0.388235294117647	6.07480875758375	12.2744208186436	0.00000000000000000304195713689254	0.000000000000000283455096846805	0.000000000000000241464444502618	LOC_00003061/LOC_00003140/LOC_00003536/LOC_00003605/LOC_00003770/LOC_00003771/LOC_00004022/LOC_00004196/LOC_00004394/LOC_00004588/LOC_00005022/LOC_00005884/LOC_00006454/LOC_00006909/LOC_00007455/LOC_00008483/LOC_00008864/LOC_00009950/LOC_00009984/LOC_00010133/LOC_00011305/LOC_00011443/LOC_00011554/LOC_00013553/LOC_00014177/LOC_00016035/LOC_00016905/LOC_00018166/LOC_00019331/LOC_00020628/LOC_00023505/LOC_00024049/LOC_00025419	33	black
GO:1901987	Regulation of cell cycle phase transition	31/669	90/10468	0.344444444444444	5.38960305597077	10.9275540482735	0.00000000000000171666946310545	0.000000000000153007495624616	0.000000000000130341173422972	LOC_00000108/LOC_00000940/LOC_00004588/LOC_00004622/LOC_00005142/LOC_00005314/LOC_00005378/LOC_00006454/LOC_00007455/LOC_00007934/LOC_00008483/LOC_00008513/LOC_00010279/LOC_00010684/LOC_00010713/LOC_00011033/LOC_00011443/LOC_00012166/LOC_00015102/LOC_00016035/LOC_00016213/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00021349/LOC_00021822/LOC_00022960/LOC_00024314/LOC_00025634/LOC_00025722/LOC_00025930	31	black
GO:0000725	Recombinational repair	25/669	59/10468	0.423728813559322	6.63018418585797	11.3312389071274	0.00000000000000341233238325358	0.000000000000291470057736243	0.000000000000248292079992004	LOC_00002439/LOC_00002999/LOC_00003605/LOC_00004022/LOC_00004394/LOC_00005884/LOC_00005980/LOC_00006909/LOC_00007155/LOC_00009950/LOC_00009984/LOC_00010527/LOC_00011443/LOC_00012049/LOC_00013553/LOC_00013562/LOC_00013884/LOC_00016213/LOC_00016999/LOC_00017431/LOC_00020628/LOC_00024049/LOC_00024477/LOC_00025419/LOC_00025634	25	black
GO:0000724	Double-strand break repair via homologous recombination	24/669	58/10468	0.413793103448276	6.47471779805165	10.9240495641594	0.0000000000000234266536042672	0.00000000000192098559554991	0.0000000000016364134033465	LOC_00002439/LOC_00002999/LOC_00003605/LOC_00004022/LOC_00004394/LOC_00005884/LOC_00005980/LOC_00006909/LOC_00007155/LOC_00009950/LOC_00009984/LOC_00010527/LOC_00011443/LOC_00012049/LOC_00013553/LOC_00013562/LOC_00013884/LOC_00016213/LOC_00016999/LOC_00017431/LOC_00020628/LOC_00024049/LOC_00025419/LOC_00025634	24	black
GO:1901990	Regulation of mitotic cell cycle phase transition	25/669	64/10468	0.390625	6.11220104633782	10.7184264521069	0.0000000000000332917152993697	0.00000000000262492370629646	0.00000000000223607108022892	LOC_00000108/LOC_00000940/LOC_00004622/LOC_00005142/LOC_00005314/LOC_00005378/LOC_00007455/LOC_00007934/LOC_00008483/LOC_00008513/LOC_00010279/LOC_00010713/LOC_00011033/LOC_00011443/LOC_00012166/LOC_00015102/LOC_00016213/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00021349/LOC_00021822/LOC_00022960/LOC_00025722/LOC_00025930	25	black
GO:0006302	Double-strand break repair	31/669	99/10468	0.313131313131313	4.89963914179161	10.1860750823858	0.0000000000000347828425955285	0.00000000000264091953040124	0.00000000000224969730471664	LOC_00000387/LOC_00002439/LOC_00002999/LOC_00003605/LOC_00004022/LOC_00004394/LOC_00005884/LOC_00005980/LOC_00006909/LOC_00007155/LOC_00009950/LOC_00009984/LOC_00010527/LOC_00010684/LOC_00011443/LOC_00012049/LOC_00013553/LOC_00013562/LOC_00013608/LOC_00013884/LOC_00016035/LOC_00016213/LOC_00016999/LOC_00017431/LOC_00020628/LOC_00024049/LOC_00024314/LOC_00025419/LOC_00025422/LOC_00025634/LOC_00025802	31	black
GO:1903046	Meiotic cell cycle process	23/669	54/10468	0.425925925925926	6.66456291867353	10.9040488992304	0.0000000000000385328205398425	0.00000000000282115293238133	0.00000000000240323117577439	LOC_00000382/LOC_00000670/LOC_00000940/LOC_00002439/LOC_00003538/LOC_00004022/LOC_00004785/LOC_00005378/LOC_00005980/LOC_00008891/LOC_00009557/LOC_00010684/LOC_00011443/LOC_00016213/LOC_00017381/LOC_00017448/LOC_00017485/LOC_00017894/LOC_00018325/LOC_00020782/LOC_00024314/LOC_00025419/LOC_00025634	23	black
GO:0051321	Meiotic cell cycle	28/669	82/10468	0.341463414634146	5.34295818294506	10.3157713378769	0.0000000000000523087311171554	0.00000000000369768616517823	0.00000000000314991596818007	LOC_00000382/LOC_00000670/LOC_00000940/LOC_00002439/LOC_00003538/LOC_00004022/LOC_00004785/LOC_00004980/LOC_00005378/LOC_00005980/LOC_00008891/LOC_00009557/LOC_00010684/LOC_00011443/LOC_00012294/LOC_00014177/LOC_00015082/LOC_00016213/LOC_00017381/LOC_00017448/LOC_00017485/LOC_00017544/LOC_00017894/LOC_00018325/LOC_00020782/LOC_00024314/LOC_00025419/LOC_00025634	28	black
GO:0071103	DNA conformation change	22/669	50/10468	0.44	6.88478325859492	10.8982455744045	0.0000000000000611269376346607	0.00000000000417700740503515	0.00000000000355823121178604	LOC_00002985/LOC_00003605/LOC_00004022/LOC_00004394/LOC_00005884/LOC_00006909/LOC_00008406/LOC_00009950/LOC_00010133/LOC_00010354/LOC_00010572/LOC_00012576/LOC_00013553/LOC_00013608/LOC_00016035/LOC_00016999/LOC_00018325/LOC_00020325/LOC_00020411/LOC_00020628/LOC_00024049/LOC_00025419	22	black
GO:0032392	DNA geometric change	21/669	47/10468	0.446808510638298	6.99131762236428	10.7559770511078	0.000000000000157661857692393	0.000000000010100212758419	0.00000000000860398098393687	LOC_00002985/LOC_00003605/LOC_00004022/LOC_00004394/LOC_00005884/LOC_00006909/LOC_00008406/LOC_00009950/LOC_00010133/LOC_00010354/LOC_00010572/LOC_00012576/LOC_00013553/LOC_00013608/LOC_00016035/LOC_00016999/LOC_00020325/LOC_00020411/LOC_00020628/LOC_00024049/LOC_00025419	21	black
GO:0032508	DNA duplex unwinding	21/669	47/10468	0.446808510638298	6.99131762236428	10.7559770511078	0.000000000000157661857692393	0.000000000010100212758419	0.00000000000860398098393687	LOC_00002985/LOC_00003605/LOC_00004022/LOC_00004394/LOC_00005884/LOC_00006909/LOC_00008406/LOC_00009950/LOC_00010133/LOC_00010354/LOC_00010572/LOC_00012576/LOC_00013553/LOC_00013608/LOC_00016035/LOC_00016999/LOC_00020325/LOC_00020411/LOC_00020628/LOC_00024049/LOC_00025419	21	black
GO:0010948	Negative regulation of cell cycle process	22/669	62/10468	0.354838709677419	5.552244563383	9.39318361820155	0.0000000000113683361245765	0.000000000706214819860055	0.000000000601597117405818	LOC_00000030/LOC_00000940/LOC_00004588/LOC_00005314/LOC_00005378/LOC_00006454/LOC_00007455/LOC_00010684/LOC_00010713/LOC_00011443/LOC_00012166/LOC_00015082/LOC_00015102/LOC_00016035/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00022960/LOC_00024314/LOC_00025634/LOC_00025722/LOC_00025930	22	black
GO:0140013	Meiotic nuclear division	18/669	44/10468	0.409090909090909	6.40114145943742	9.38054305038898	0.0000000000540564488132224	0.00000000325928588432665	0.0000000027764597083943	LOC_00000382/LOC_00000670/LOC_00000940/LOC_00002439/LOC_00003538/LOC_00004022/LOC_00004785/LOC_00005378/LOC_00005980/LOC_00008891/LOC_00010684/LOC_00016213/LOC_00017381/LOC_00017894/LOC_00018325/LOC_00024314/LOC_00025419/LOC_00025634	18	black
GO:1902969	Mitotic DNA replication	10/669	12/10468	0.833333333333333	13.0393622321873	10.9029647825	0.0000000000625828168648277	0.00000000366556498779705	0.00000000312255317830824	LOC_00003061/LOC_00004394/LOC_00008864/LOC_00009950/LOC_00010133/LOC_00013553/LOC_00020628/LOC_00023505/LOC_00024049/LOC_00025419	10	black
GO:0000075	Cell cycle checkpoint signaling	18/669	45/10468	0.4	6.25889387144993	9.23714129129716	0.0000000000847904281877673	0.00000000482834382735897	0.00000000411307954279257	LOC_00000940/LOC_00004588/LOC_00005314/LOC_00005378/LOC_00006454/LOC_00007455/LOC_00010684/LOC_00011443/LOC_00012166/LOC_00015102/LOC_00016035/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00022960/LOC_00024314/LOC_00025634/LOC_00025722	18	black
GO:0007093	Mitotic cell cycle checkpoint signaling	15/669	32/10468	0.46875	7.33464125560538	9.37698607261394	0.000000000211867912904881	0.0000000114445952736487	0.00000000974920850268718	LOC_00000940/LOC_00005314/LOC_00005378/LOC_00006454/LOC_00007455/LOC_00011443/LOC_00012166/LOC_00015102/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00022960/LOC_00024314/LOC_00025634/LOC_00025722	15	black
GO:0045786	Negative regulation of cell cycle	23/669	77/10468	0.298701298701299	4.67384931958923	8.45417673144276	0.000000000212143717267635	0.0000000114445952736487	0.00000000974920850268718	LOC_00000030/LOC_00000940/LOC_00004588/LOC_00005314/LOC_00005378/LOC_00006454/LOC_00007455/LOC_00010684/LOC_00010713/LOC_00011443/LOC_00012166/LOC_00015082/LOC_00015102/LOC_00016035/LOC_00019777/LOC_00020078/LOC_00021213/LOC_00022960/LOC_00024281/LOC_00024314/LOC_00025634/LOC_00025722/LOC_00025930	23	black
