decile	bin	mean_beta	mean_beta_a	n
D05	-3540	17.4216403660719	17.3808615610605	300
D05	-3520	13.7235956714115	13.5988777504678	330
D05	-3440	18.2286793033646	18.069230574008	343
D05	-3430	17.9777201419651	18.0020337514613	351
D05	-3320	17.1307430881001	17.4076657337129	359
D05	-3300	19.2621513211211	19.636094798255	345
D05	-3290	16.8890438981981	16.6145762916508	344
D05	-3280	21.1198901196664	20.9900579183458	331
D05	-3250	16.0385802732982	16.1488918035307	366
D05	-3240	17.3642748242119	17.1564360558074	348
D05	-3230	16.7482511785116	16.8601616785005	340
D05	-3160	17.0361038158778	17.207054880522	361
D05	-3120	15.6053922107458	15.7322533957016	375
D05	-3110	17.2532503474965	17.6138923792228	368
D05	-3080	14.3765801375366	14.5829223313565	354
D05	-3050	17.4123497796569	17.2141771770127	386
D05	-3040	16.380410187277	16.5822575388993	351
D05	-3010	15.5008615239873	15.3120878946525	382
D05	-2960	16.5631471652227	16.426945206355	321
D05	-2930	15.0551863435538	14.9469905427099	361
D05	-2900	15.0250522974689	15.1141881581191	323
D05	-2890	15.2107579082432	15.321118508381	333
D05	-2880	12.6513142461258	12.3537751862842	338
D05	-2870	16.2516978150719	16.1641123165187	343
D05	-2840	12.6888014429398	12.7738736639435	364
D05	-2830	15.1476873958978	15.6502963000249	367
D05	-2810	12.6912522652689	13.0057989166615	331
D05	-2800	13.4401628071279	13.5633589534955	353
D05	-2770	13.9754390505115	13.8707021370359	337
D05	-2760	19.5085880065139	19.857979038463	355
D05	-2710	14.517007235563	14.5872336326678	349
D05	-2700	14.9960862702022	15.4969354032463	374
D05	-2660	16.6460155159139	16.9861002547088	366
D05	-2650	16.8923927052737	17.1023460628069	353
D05	-2600	17.6817424169739	18.0010756704785	371
D05	-2590	13.977470405487	14.3276506824957	362
D05	-2580	11.052602515466	11.099887172531	342
D05	-2540	11.2373298751959	11.4198805277565	386
D05	-2450	12.437318625999	12.6659301580275	360
D05	-2420	10.8782670310618	10.9576902798253	364
D05	-2410	18.2083451346245	18.3593410141641	355
D05	-2330	10.7164667381128	10.7411122987651	364
D05	-2240	16.5296142897011	16.7269364778038	382
D05	-2190	14.3176943493081	14.5673696015808	360
D05	-2080	11.8662741106945	11.932468288033	361
D05	-2070	12.0687534757963	11.895860542369	378
D05	-2010	11.9276056687167	11.7360744868141	363
D05	-1930	12.1927425593081	12.0000438194166	375
D05	-1810	10.8944456085121	10.745757117661	378
D05	-1730	12.3611481446655	12.0228228439082	359
D05	-1560	11.8193388708054	11.5661821129342	368
D05	-1530	13.5486918663776	13.4689378055669	395
D05	-1420	13.145778205957	13.106379709486	338
D05	-1380	13.1500014728896	13.0846025908274	390
D05	-1330	12.8555001434821	13.0561154840808	349
D05	-1320	10.6043853184765	10.3750973455703	356
D05	-1230	13.4000778448574	13.5663788432008	329
D05	-1190	10.9369364384335	10.9123936210839	367
D05	-1120	10.903019729822	11.3945724071862	384
D05	-1050	10.8366304462335	10.9272435478526	396
D05	-1040	12.967807564464	13.0056106059319	396
D05	-1000	9.61757620510421	9.62914258543575	375
D05	-990	9.1330900430991	8.94657335462413	402
D05	-980	11.218933410064	11.5011077926427	353
D05	-930	7.41973811416721	7.65777858241107	379
D05	-820	8.27819801001188	8.23821847202396	430
D05	-780	8.69911557664613	8.86937456124918	372
D05	-650	5.15795314561141	5.13269734950073	406
D05	-620	6.12986037081545	6.16021317222656	404
D05	-540	4.54443280311681	4.00618513194527	392
D05	-520	3.65187341257631	3.69114556339971	391
D05	-490	3.52905957465702	3.55442633610745	435
D05	-480	4.40549483157499	4.21528347751278	425
D05	-470	4.46566305680126	4.2045887408757	392
D05	-450	3.92252556267597	3.70272941373594	386
D05	-440	3.34290878031953	3.35222545837057	402
D05	-400	2.98525172818651	2.8296516171266	410
D05	-340	2.5012548563558	2.53673095978594	400
D05	-330	3.50227785995841	3.56237967874261	453
D05	-320	2.71847741607658	2.80639189033596	421
D05	-300	2.03082031674302	2.22775983531605	437
D05	-270	1.86898429758376	1.85498476199249	436
D05	-240	3.480721995448	3.50265680437335	482
D05	-190	1.43646864644824	1.43095474050901	457
D05	-120	1.73308251874172	1.81385706861209	510
D05	-90	1.63109424995062	1.60659810248389	516
D05	30	2.48454993783431	2.43498324427962	632
D05	80	2.73682618090953	2.65533532988637	533
D05	130	2.42124953932359	2.2744698023813	470
D05	160	3.86749943895019	3.92108559420552	464
D05	170	2.48157797431391	2.49978419193128	493
D05	180	1.34373071736239	1.18331072213091	516
D05	190	2.02279739920401	2.08330664741238	522
D05	200	1.61611318131378	1.60568469294675	523
D05	250	2.21891512485908	2.19528716724831	413
D05	320	1.73998381720467	1.65217532369404	420
D05	450	5.81307950133782	5.89473473803181	336
D05	460	5.99886773281326	6.145838833732	364
D05	470	6.4727594618563	6.48036973762594	326
D05	550	21.9092979566624	21.6294946311342	344
D05	590	27.8283350480064	27.5069327570546	365
D05	620	27.3739342842343	27.7907029817756	300
D05	640	28.1970252076619	29.9902822654791	348
D05	650	25.9368184745817	26.5198087296691	330
D05	680	29.4204307292544	30.9720328769051	330
D05	710	30.5959680166843	30.6438668544636	347
D05	800	49.0114607774472	49.0517560476618	329
D05	860	43.7126088744389	44.8044889398161	313
D05	880	48.0530874909263	47.8807910538498	357
D05	900	48.0433281372401	48.1962681832155	351
D05	910	48.4680892514204	48.1396128338005	353
D05	1110	50.9104638649086	50.9792317202682	325
D05	1160	49.3634148805982	49.1331764425413	357
D05	1240	55.4168764685335	56.3894036352171	319
D05	1280	49.3566840802105	49.8129058408332	349
D05	1320	54.3546016872027	54.3730854585619	353
D05	1330	54.9674984379701	55.4486711527808	342
D05	1340	58.3139673878375	58.6366891615765	346
D05	1350	56.5122690486814	56.5599650718351	350
D05	1420	53.2403065461643	54.601485696823	307
D05	1510	55.0481546409512	55.5575112706249	335
D05	1570	64.6951634079807	65.2050130582078	342
D05	1630	58.2224650052179	58.2970979664772	359
D05	1650	56.7249540498515	56.572903311934	357
D05	1740	55.3578072905663	55.9696318761104	365
D05	1770	59.6423942088152	60.136451591841	329
D05	1790	56.7356284519715	57.4675228484028	351
D05	1810	51.7492098306319	52.2088669855862	332
D05	1820	50.6121361479726	50.9787153048639	332
D05	1870	59.2649008064619	59.2699239464112	294
D05	1890	59.2899176985037	59.85288940025	326
D05	1900	60.0618293366594	60.1322872886475	308
D05	1910	57.4680547239573	58.1511511370611	340
D05	1920	54.4155309369726	55.0302656498082	338
D05	1990	56.9303866692253	57.0421344574146	319
D01	20	3.20297357556343	3.35017458981091	455
D01	60	3.05407261113069	2.95545966451483	387
D01	150	3.18535478815163	3.21140282345268	325
D01	200	1.8230553153093	1.7645178706335	359
D01	340	2.24866535776456	2.3040747452951	337
D01	660	3.48872153996245	3.41566309580762	322
D01	700	2.68221443365544	2.61833407899691	319
D01	710	2.54409984631625	2.12511861112301	318
D01	1430	5.96496148636879	6.21419666449383	329
D09	1990	63.661510340267	63.5321118240745	354
D09	1920	64.5741258755185	64.8607588881733	348
D09	1890	59.332927270305	59.7624537570218	346
D09	1860	59.3314028731304	60.0432469225902	341
D09	1850	59.8088604155845	59.994530170893	341
D09	1770	61.2112575476789	61.24368233591	360
D09	1690	57.0107080637119	56.9917970633854	370
D09	1660	57.189817643441	57.2895720902174	351
D09	1640	59.1651716489211	59.5284208616924	338
D09	1620	55.2334051989027	55.7286874716161	322
D09	1570	59.1230158585216	59.2747302531499	386
D09	1550	57.2789834421201	57.4554337920331	379
D09	1480	58.9315349849921	59.1793740817218	364
D09	1450	57.4353240212062	57.5600485632889	349
D09	1440	57.8031809716351	58.0778284234911	401
D09	1400	56.7133892761239	57.0571275361883	364
D09	1370	61.3321405317761	61.4262881412751	363
D09	1330	62.9031854261498	62.78204661372	350
D09	1250	56.6247082714523	57.1916625323442	342
D09	1210	57.9766881501056	58.2899610053791	358
D09	1190	57.8642799740917	58.0363330647583	363
D09	1160	57.3077870997342	57.3943384998405	400
D09	1110	51.9595442194988	52.1603260272179	359
D09	1100	54.9548705990739	55.4116199106258	386
D09	1090	50.9541401917409	51.5371772876455	374
D09	1020	56.8644541128852	57.6610056040332	370
D09	990	51.6398809196959	51.9195101909241	371
D09	980	53.2580067241242	53.6414893387093	352
D09	970	51.2822576798847	51.539932562735	352
D09	870	39.213600518784	40.1587531421999	347
D09	830	43.4575321584806	42.9520537630717	357
D09	820	47.8826900429028	47.6478093308249	347
D09	810	41.2063482481419	41.2137946846314	342
D09	750	36.7248640613997	36.8389742340544	389
D09	540	11.8718398554738	10.7243898455232	414
D09	520	8.29668442294711	8.57064223992476	401
D09	480	5.9186751505192	6.36071038157386	370
D09	460	4.04673738713873	4.31814087239268	407
D09	370	3.14827703960805	3.51616977960928	419
D09	350	1.96429088238902	1.94457068594799	440
D09	250	2.55150934377021	2.48151398325371	524
D09	210	1.8555624047775	1.8999929777047	592
D05	-4950	23.569143394115	23.7057134901731	363
D09	200	1.62507858667152	1.65770018919544	604
D05	-4940	22.7899412408852	22.401462655573	376
D09	160	1.35078731541924	1.354291708907	524
D05	-4900	22.65608264385	22.671254737107	369
D09	120	2.12932920043183	2.0879622490096	556
D09	80	2.29559904841034	2.45196972909096	593
D05	-4820	23.595878526838	24.0452109177227	351
D09	50	1.69245895061925	1.63220029391724	726
D05	-4790	22.82677002576	23.0180472159921	328
D09	40	1.62302732544352	1.61254706240871	737
D05	-4780	18.4035927351588	18.7006062916635	334
D09	10	0.843462688228151	0.854554359894753	818
D05	-4750	23.3882262632426	23.5932276351294	312
D09	-10	1.03265805907014	1.08651928186611	817
D05	-4730	22.587449622142	22.6859258262983	357
D09	-20	1.4439013695808	1.49279341505246	829
D05	-4720	26.0034089535282	26.1254998401271	344
D09	-30	1.10166674346546	0.958370790428058	693
D05	-4710	22.6193285138053	22.7635511134681	352
D09	-60	1.6535351567256	1.58427692428712	657
D05	-4680	24.2566787916733	24.6127267857393	318
D09	-70	1.66758544381325	1.71692543591666	582
D05	-4670	22.7452011808547	23.2926548939159	359
D09	-90	1.93988509048125	1.78584796340843	556
D05	-4650	23.3976275809744	23.7635732422161	303
D09	-110	3.08583444128522	3.18863422533321	499
D05	-4630	20.4871085490219	20.1091245124537	328
D09	-120	2.08474838757709	2.12615384500756	501
D05	-4620	21.4952426279929	21.679671950175	375
D09	-130	2.68938004329695	2.65886267123236	524
D05	-4610	23.8801037918313	23.7549745340661	356
D09	-150	2.24862340998388	2.22289356803489	493
D05	-4590	20.0360303498589	19.8482131545168	337
D09	-170	2.17352737965954	2.23317477060892	496
D05	-4570	24.8676782627951	25.2110088903076	322
D09	-200	2.02994571700892	1.89704916059246	489
D05	-4540	22.2093853864657	22.6593414857058	364
D09	-330	4.07642738934666	4.10038580696334	424
D05	-4410	23.8822634083776	24.0378254324869	344
D09	-440	2.35579815896063	2.17773196426335	428
D05	-4300	15.6757541705329	15.6075019006055	359
D09	-450	2.90693790962429	2.6494652323995	444
D09	-600	4.87402583149591	4.97536653643612	433
D05	-4140	19.2526574551573	19.4892102746754	367
D09	-630	4.07917420272046	3.92077354896981	457
D05	-4110	13.2320363104805	13.6022536785485	321
D09	-650	4.5347666090836	3.95463462101219	440
D05	-4090	18.3991309278565	18.3660153668809	347
D09	-660	5.20252982990112	5.08184332230343	403
D05	-4080	22.7166297606293	22.8395815007518	332
D09	-720	5.92112550168524	6.2038095321352	420
D05	-4020	14.9161499903721	14.8876437729704	323
D09	-750	6.18461090303461	6.39098788027226	435
D05	-3990	19.0260556703627	19.1148013424518	379
D09	-780	8.12070995888211	7.73989272206101	449
D05	-3960	19.3662246541064	19.6438410950425	336
D09	-870	8.61804072667173	8.92992648873762	415
D05	-3870	18.5255469597383	18.4255056853954	367
D09	-940	6.15709905227755	6.41642644398323	421
D05	-3800	16.2314143820191	16.5359806170714	338
D09	-950	9.4001286538351	9.32742595764056	456
D05	-3790	18.7012241317347	19.0395960474547	342
D09	-1020	6.57781782546135	6.48976814965232	451
D05	-3720	16.6986401754932	16.1055032810076	340
D09	-1030	8.88306145806514	9.05725456905846	458
D05	-3710	19.0649563988352	19.0679643479965	337
D09	-1180	7.89166722126684	7.94772750697872	425
D05	-3560	17.5648100372055	17.7561713667432	337
D09	-1220	10.0632278276419	9.92193581586463	373
D09	-1280	9.5150658985261	9.58890901828582	417
D05	-3460	15.7759410584417	15.9934401505487	315
D09	-2150	8.86572912602258	8.83436969898724	429
D09	-2200	10.3494934653171	10.5307887351234	427
D09	-2220	9.44288014678146	9.44829480464996	425
D09	-2230	8.01741797947232	7.85766531751175	408
D09	-2260	9.05859334439639	8.57190537128732	403
D05	-2480	15.7440522779662	15.8377281162408	353
D09	-2370	9.94730312321553	10.015698670393	424
D05	-2370	10.5814528776107	10.995086742889	340
D09	-2420	11.5843573780151	11.6868085440288	452
D05	-2320	13.2012553186529	13.2795104009815	377
D09	-2430	7.12442901787635	7.23465754794132	388
D05	-2310	11.0065348143213	11.275145502282	338
D09	-2440	8.79328067157869	8.85596946027567	382
D05	-2300	9.14255721287925	9.05295219072384	333
D09	-2500	10.4692684465047	10.7358575826277	431
D09	-2550	8.97523790441422	8.84360991703688	418
D09	-2620	10.3881527042832	10.2356198353078	421
D05	-2120	11.8157887455106	11.6315574845145	378
D09	-2630	8.7161765009235	8.88992187975298	403
D05	-2110	12.2182098823762	12.3430019606458	391
D09	-2640	6.97581347567366	6.85013354982265	371
D05	-2100	10.9321551785073	10.667198703436	348
D09	-2650	8.40868574661716	8.56544909876126	377
D05	-2090	13.4979645936601	13.6793725401712	381
D09	-2690	10.6776728479376	11.1542934122943	397
D05	-2050	13.1956581458876	13.0407443885959	423
D09	-2710	10.1833916267585	10.0881429221378	447
D05	-2030	11.5995431175246	11.759966551832	360
D09	-2730	11.460819010518	11.4644804227275	384
D09	-2740	9.22876419598388	9.38718885269202	427
D05	-2000	9.96544142805402	10.0558379528335	402
D09	-2770	12.1235842408621	12.3569421995437	426
D05	-1970	13.4012212937754	13.779244156338	348
D09	-2810	7.75341035263301	7.92540705719531	406
D09	-2870	11.909795868646	11.8551525028867	454
D05	-1870	12.0562907704845	12.1788473759997	403
D09	-2880	11.3514212023563	11.5823341402692	413
D05	-1860	12.4899285775594	12.3308016557714	365
D09	-2910	8.68171951920443	8.85162531400012	412
D05	-1830	13.6403943330754	14.1632632638528	387
D09	-2920	11.859480525622	11.8955634953256	387
D05	-1820	10.0983568750746	9.96945495175124	359
D09	-2940	12.1682210730979	12.1793984852384	390
D05	-1800	12.5263847117341	12.4462999585938	379
D09	-3010	11.8057582431172	11.9226289419554	375
D09	-3040	12.3324040702349	12.2289510855904	395
D05	-1700	11.845634578518	12.0246620482564	350
D09	-3050	11.5310497766122	11.4296414595822	388
D05	-1690	13.3646998484376	13.4709974292936	410
D09	-3160	14.3162949239251	14.4357999678542	398
D09	-3200	12.9827644693459	13.0010641362044	382
D05	-1540	9.13163843248119	9.23191685053414	384
D09	-3250	12.4259774530024	12.437727426573	408
D05	-1490	11.7864344716732	11.6680022444443	363
D09	-3310	9.98146496403283	9.9024724221141	435
D05	-1430	14.8588481911608	15.0568308494637	390
D09	-3330	12.5923845763562	12.8285997723606	409
D05	-1410	13.9320767002662	13.9383260303559	338
D09	-3350	10.9494379388302	10.8492508934232	390
D05	-1390	12.0914841345589	12.3085907337547	363
D09	-3410	13.4767498412679	13.4752592991801	399
D09	-3450	11.1984226152867	11.2799706152438	397
D05	-1290	10.2081327785435	10.1729781998028	394
D09	-3520	9.61834765219516	9.49759347924981	383
D05	-1220	11.9807669149577	11.9856953731773	370
D09	-3540	12.373277560197	12.5377782418114	425
D05	-1200	12.2988204742369	12.3911032747012	381
D09	-3550	12.7151010568113	12.6607370265959	392
D09	-3590	14.5633045478605	14.9267489595557	404
D05	-1150	10.1215488484114	10.1521459540493	361
D09	-3720	13.0661848530967	12.8068951714192	400
D05	-1020	10.9227890856569	11.3549237990357	382
D09	-3760	13.7852748479774	13.8173140444254	375
D09	-3800	12.5718301816309	12.7618905369362	398
D05	-940	8.70422857878218	8.74547099864673	375
D09	-3830	14.1864705894279	14.315560393524	402
D05	-910	10.3864548287568	10.9707426014934	385
D09	-3880	13.9222964555756	13.7701571652395	424
D05	-860	8.82998095700817	9.04698702446452	395
D09	-3930	12.2400136065608	12.2050528428789	376
D05	-810	7.72019166934521	8.00361800473306	401
D09	-3950	11.7199115488237	11.5814262666457	411
D09	-3970	14.8260971211774	15.3067311691205	403
D05	-770	6.59110447810912	6.73457694835644	378
D09	-4010	13.7267590099194	13.8593059169837	434
D09	-4050	14.9413394133291	15.5275867356633	377
D09	-4090	12.8173341960331	12.7950800373987	415
D09	-4160	13.904969357288	14.3706157372805	399
D05	-580	6.26770093087223	6.40522750783801	391
D09	-4520	16.0960926836555	16.2270444592355	382
D05	-220	3.12391413922836	3.34380809857558	466
D09	-4550	13.9513476727066	13.8840587411307	391
D09	-4600	17.5547905228997	17.8367405321253	370
D05	-140	1.51772748773683	1.61067320416289	468
D09	-4620	16.9533884910616	16.9312278253822	373
D09	-4650	15.734525224223	15.8338687082602	350
D09	-4680	11.7872803205254	11.9652514004276	402
D05	-60	1.21890083494598	1.28600112965278	651
D09	-4690	14.2980928444583	14.5395159376708	360
D05	-50	1.24095448075417	1.1965311998026	596
D09	-4720	17.3579456672216	17.2614946816895	346
D09	-4740	17.2884536474315	17.0997064232852	382
D09	-4750	18.094783259562	18.4319446940909	413
D09	-4760	17.7387848287012	17.5300534476177	378
D09	-4910	16.8900684916283	16.9794438019122	376
D09	-4990	18.400094741575	18.2128304524019	419
D05	410	5.59299899815778	5.60911773827137	386
D05	510	13.2431170923631	13.2746491304073	345
D05	600	32.3612533551246	32.2534446498538	355
D05	720	33.8128533253911	34.004617254575	350
D05	740	41.823728367651	42.2044913750499	341
D05	750	45.0254790576341	45.0278133753362	349
D05	1270	57.2968968608651	57.5148472443941	352
D05	1400	55.6938848543562	55.9231397189769	312
D05	1470	58.3068482561083	58.0534303731656	305
D07	1390	56.8974623139216	57.8849118344284	363
D07	1320	63.4222001878764	64.1646548301702	375
D07	1140	59.691647470132	59.7857789050997	396
D07	1120	57.3744492680477	57.453541412734	392
D07	1100	56.7168526968223	56.3396382930732	353
D07	1050	53.1755833340929	53.8914414594596	309
D07	1020	56.6146015188184	56.6929142019929	357
D07	1010	52.2267561347284	52.9130487627906	362
D07	990	54.1708084522222	55.0998752717376	331
D07	980	56.3583871773276	56.4206308676866	361
D07	960	57.0608029692453	57.9602526763028	344
