decile	bin	mean_cpg_per_bin	cpg_per_kb
D02	1360	1.09274193548387	109.274193548387
D02	1310	1.14732142857143	114.732142857143
D02	1270	1.10096153846154	110.096153846154
D02	1240	1.15546218487395	115.546218487395
D02	1220	1.10878661087866	110.878661087866
D02	1190	1.11637931034483	111.637931034483
D02	990	1.09787234042553	109.787234042553
D02	950	1.11162790697674	111.162790697674
D02	930	1.12334801762115	112.334801762115
D02	910	1.1447963800905	114.47963800905
D02	890	1.15625	115.625
D02	870	1.14418604651163	114.418604651163
D02	860	1.08583690987124	108.583690987124
D02	850	1.10526315789474	110.526315789474
D02	840	1.13654618473896	113.654618473896
D02	830	1.10243902439024	110.243902439024
D02	790	1.09049773755656	109.049773755656
D02	780	1.13852813852814	113.852813852814
D02	750	1.13438735177866	113.438735177866
D02	740	1.11475409836066	111.475409836066
D02	730	1.1551724137931	115.51724137931
D02	620	1.10212765957447	110.212765957447
D02	590	1.08620689655172	108.620689655172
D02	420	1.10588235294118	110.588235294118
D02	110	1.13245033112583	113.245033112583
D02	80	1.14285714285714	114.285714285714
D02	70	1.12462006079027	112.462006079027
D02	20	1.16434540389972	116.434540389972
D02	10	1.16944444444444	116.944444444444
D02	0	1.15168539325843	115.168539325843
D02	-20	1.14024390243902	114.024390243902
D02	-80	1.17532467532468	117.532467532468
D02	-110	1.14886731391586	114.886731391586
D02	-120	1.15140845070423	115.140845070423
D02	-130	1.1656050955414	116.56050955414
D02	-140	1.1722972972973	117.22972972973
D02	-160	1.16245487364621	116.245487364621
D02	-190	1.12260536398467	112.260536398467
D02	-200	1.1455223880597	114.55223880597
D02	-230	1.14509803921569	114.509803921569
D02	-260	1.13483146067416	113.483146067416
D02	-290	1.13247863247863	113.247863247863
D02	-330	1.12121212121212	112.121212121212
D02	-340	1.12595419847328	112.595419847328
D02	-360	1.15415019762846	115.415019762846
D02	-400	1.11659192825112	111.659192825112
D02	-410	1.16015625	116.015625
D02	-420	1.12062256809339	112.062256809339
D02	-430	1.1244635193133	112.446351931331
D02	-450	1.11814345991561	111.814345991561
D02	-460	1.14901960784314	114.901960784314
D02	-480	1.13636363636364	113.636363636364
D02	-490	1.11836734693878	111.836734693878
D02	-510	1.1031746031746	110.31746031746
D02	-530	1.14522821576763	114.522821576763
D02	-600	1.11111111111111	111.111111111111
D02	-680	1.13492063492064	113.492063492064
D02	-690	1.1046511627907	110.46511627907
D02	-780	1.09836065573771	109.836065573771
D02	-790	1.1003861003861	110.03861003861
D02	-820	1.13302752293578	113.302752293578
D02	-850	1.11627906976744	111.627906976744
D02	-940	1.1	110
D02	-970	1.13779527559055	113.779527559055
D02	-1000	1.1	110
D02	-1150	1.13333333333333	113.333333333333
D02	-1170	1.11344537815126	111.344537815126
D02	-1180	1.15217391304348	115.217391304348
D02	-1240	1.1336032388664	113.36032388664
D02	-1280	1.12931034482759	112.931034482759
D02	-1300	1.10833333333333	110.833333333333
D02	-1320	1.14957264957265	114.957264957265
D02	-1340	1.13389121338912	113.389121338912
D02	-1370	1.09745762711864	109.745762711864
D02	-1580	1.1705069124424	117.05069124424
D02	-1890	1.1324200913242	113.24200913242
D02	-1980	1.13100436681223	113.100436681223
D02	-2030	1.1047619047619	110.47619047619
D02	-2110	1.16161616161616	116.161616161616
D02	-2150	1.09734513274336	109.734513274336
D02	-2160	1.09090909090909	109.090909090909
D02	-2180	1.18048780487805	118.048780487805
D02	-2190	1.11267605633803	111.267605633803
D02	-2210	1.10648148148148	110.648148148148
D02	-2220	1.0929203539823	109.29203539823
D02	-2260	1.12658227848101	112.658227848101
D02	-2270	1.11261261261261	111.261261261261
D02	-2280	1.09777777777778	109.777777777778
D02	-2320	1.1198347107438	111.98347107438
D02	-2330	1.13716814159292	113.716814159292
D02	-2340	1.10373443983403	110.373443983403
D02	-2380	1.10162601626016	110.162601626016
D02	-2490	1.15384615384615	115.384615384615
D02	-2580	1.15196078431373	115.196078431373
D02	-2600	1.12328767123288	112.328767123288
D02	-2650	1.14545454545455	114.545454545455
D02	-2740	1.10480349344978	110.480349344978
D02	-2760	1.12554112554113	112.554112554113
D02	-3350	1.08854166666667	108.854166666667
D02	-3490	1.11442786069652	111.442786069652
D02	-3520	1.10328638497653	110.328638497653
D02	-3530	1.13636363636364	113.636363636364
D02	-3540	1.13392857142857	113.392857142857
D02	-3570	1.13063063063063	113.063063063063
D02	-3600	1.13725490196078	113.725490196078
D02	-3660	1.13636363636364	113.636363636364
D02	-3710	1.1	110
D02	-3750	1.11594202898551	111.594202898551
D02	-3800	1.13425925925926	113.425925925926
D02	-3850	1.10628019323672	110.628019323672
D02	-3890	1.15062761506276	115.062761506276
D02	-3940	1.125	112.5
D02	-3980	1.12962962962963	112.962962962963
D02	-4300	1.08968609865471	108.968609865471
D02	-4320	1.13478260869565	113.478260869565
D02	-4340	1.13888888888889	113.888888888889
D02	-4450	1.11926605504587	111.926605504587
D02	-4470	1.07476635514019	107.476635514019
D02	-4500	1.09417040358744	109.417040358744
D02	-4510	1.11320754716981	111.320754716981
D02	-4560	1.12903225806452	112.903225806452
D02	-4570	1.14410480349345	114.410480349345
D02	-4600	1.14814814814815	114.814814814815
D02	-4670	1.11160714285714	111.160714285714
D02	-4680	1.10958904109589	110.958904109589
D02	-4700	1.10280373831776	110.280373831776
D02	-4710	1.10185185185185	110.185185185185
D02	-4730	1.15983606557377	115.983606557377
D02	-4770	1.12935323383085	112.935323383085
D02	-4820	1.08762886597938	108.762886597938
D02	-4840	1.05911330049261	105.911330049261
D02	-4850	1.10309278350515	110.309278350515
D02	-4860	1.16033755274262	116.033755274262
D02	-4880	1.13615023474178	113.615023474178
D02	-4900	1.11827956989247	111.827956989247
D02	-4910	1.12785388127854	112.785388127854
D02	-4930	1.11574074074074	111.574074074074
D02	-4940	1.17788461538462	117.788461538462
D02	-4950	1.08796296296296	108.796296296296
D06	-2900	1.12703583061889	112.703583061889
D06	-2890	1.12074303405573	112.074303405573
D06	-2300	1.11275964391691	111.275964391691
D06	-2250	1.11815561959654	111.815561959654
D06	-2160	1.11676646706587	111.676646706587
D06	-1720	1.12532637075718	112.532637075718
D06	-1590	1.14201183431953	114.201183431953
D06	-1560	1.14040114613181	114.040114613181
D06	-1500	1.11666666666667	111.666666666667
D06	-1330	1.1140350877193	111.40350877193
D06	-1020	1.11504424778761	111.504424778761
D06	-840	1.09264305177112	109.264305177112
D06	-790	1.13055555555556	113.055555555556
D06	-700	1.11375661375661	111.375661375661
D06	-690	1.16944444444444	116.944444444444
D06	-520	1.14035087719298	114.035087719298
D06	-360	1.14441416893733	114.441416893733
D06	-180	1.12201591511936	112.201591511936
D06	50	1.11177644710579	111.177644710579
D06	110	1.15587529976019	115.587529976019
D06	490	1.08454810495627	108.454810495627
D06	630	1.12543554006969	112.543554006969
D06	790	1.09717868338558	109.717868338558
D06	860	1.12274368231047	112.274368231047
D06	870	1.12292358803987	112.292358803987
D06	910	1.08813559322034	108.813559322034
D06	970	1.08681672025723	108.681672025723
D06	1130	1.11858974358974	111.858974358974
D06	1180	1.11041009463722	111.041009463722
D06	1250	1.11764705882353	111.764705882353
D06	1300	1.11212121212121	111.212121212121
D06	1320	1.10714285714286	110.714285714286
D06	1340	1.12539184952978	112.539184952978
D06	1350	1.08992805755396	108.992805755396
D06	1570	1.13095238095238	113.095238095238
D06	1600	1.1160409556314	111.60409556314
D06	1960	1.1021021021021	110.21021021021
D04	-4470	1.10596026490066	110.596026490066
D04	-4460	1.14942528735632	114.942528735632
D04	-4050	1.10591900311526	110.591900311526
D04	-3910	1.17333333333333	117.333333333333
D04	-3880	1.15032679738562	115.032679738562
D04	-3680	1.13880126182965	113.880126182965
D04	-3510	1.14851485148515	114.851485148515
D04	-3350	1.12179487179487	112.179487179487
D04	-3330	1.10223642172524	110.223642172524
D04	-2880	1.11217948717949	111.217948717949
D04	-2820	1.1371237458194	113.71237458194
D04	-2780	1.10897435897436	110.897435897436
D04	-2750	1.09779179810726	109.779179810726
D04	-2640	1.12835820895522	112.835820895522
D04	-2600	1.09731543624161	109.731543624161
D04	-2450	1.11960132890365	111.960132890365
D04	-2300	1.14647887323944	114.647887323944
D04	-2220	1.12131147540984	112.131147540984
D04	-1790	1.1437125748503	114.37125748503
D04	-1780	1.109375	110.9375
D04	-1740	1.10736196319018	110.736196319018
D04	-1720	1.10557184750733	110.557184750733
D04	-1650	1.11212121212121	111.212121212121
D04	-1620	1.11036789297659	111.036789297659
D04	-1600	1.10526315789474	110.526315789474
D04	-1540	1.12130177514793	112.130177514793
D04	-1480	1.10787172011662	110.787172011662
D04	-1450	1.09090909090909	109.090909090909
D04	-1440	1.13166144200627	113.166144200627
D04	-1390	1.13731343283582	113.731343283582
D04	-1360	1.14673913043478	114.673913043478
D04	-1320	1.13467048710602	113.467048710602
D04	-1270	1.11963190184049	111.963190184049
D04	-1250	1.14029850746269	114.029850746269
D04	-1240	1.09677419354839	109.677419354839
D04	-1060	1.12931034482759	112.931034482759
D04	-1050	1.13719512195122	113.719512195122
D04	-1010	1.10819672131148	110.819672131148
D04	-920	1.13013698630137	113.013698630137
D04	-910	1.11011904761905	111.011904761905
D04	-890	1.12861736334405	112.861736334405
D04	-760	1.14024390243902	114.024390243902
D04	-670	1.11280487804878	111.280487804878
D04	-550	1.14285714285714	114.285714285714
D04	-540	1.09302325581395	109.302325581395
D04	-490	1.12820512820513	112.820512820513
D04	-470	1.10119047619048	110.119047619048
D04	-350	1.12835820895522	112.835820895522
D04	-340	1.08423913043478	108.423913043478
D04	-310	1.13387978142077	113.387978142077
D04	-300	1.11989795918367	111.989795918367
D04	-240	1.12634408602151	112.634408602151
D04	-230	1.18047337278107	118.047337278107
D04	-80	1.16977225672878	116.977225672878
D04	-40	1.20342205323194	120.342205323194
D04	-30	1.19274809160305	119.274809160305
D04	-20	1.15318416523236	115.318416523236
D04	30	1.15098039215686	115.098039215686
D04	50	1.14128035320088	114.128035320088
D04	110	1.08904109589041	108.904109589041
D04	160	1.12271540469974	112.271540469974
D04	170	1.15718157181572	115.718157181572
D04	360	1.17366946778712	117.366946778712
D04	370	1.13611111111111	113.611111111111
D04	380	1.12983425414365	112.983425414365
D04	460	1.16617210682493	116.617210682493
D04	480	1.12738853503185	112.738853503185
D04	560	1.10097719869707	110.097719869707
D04	770	1.11728395061728	111.728395061728
D04	820	1.09152542372881	109.152542372881
D04	960	1.09863945578231	109.863945578231
D04	1040	1.12585034013605	112.585034013605
D04	1100	1.12982456140351	112.982456140351
D04	1430	1.10294117647059	110.294117647059
D04	1480	1.08421052631579	108.421052631579
D04	1880	1.10600706713781	110.600706713781
D04	1890	1.12056737588652	112.056737588653
D09	1510	1.1094674556213	110.94674556213
D09	1040	1.10542168674699	110.542168674699
D09	880	1.12794612794613	112.794612794613
D09	790	1.09872611464968	109.872611464968
D09	720	1.15845070422535	115.845070422535
D09	700	1.09148264984227	109.148264984227
D09	670	1.14241486068111	114.241486068111
D09	620	1.10802469135802	110.802469135802
D09	400	1.12760416666667	112.760416666667
D09	100	1.14173228346457	114.173228346457
D09	-50	1.16920473773266	116.920473773266
D09	-1630	1.11111111111111	111.111111111111
D09	-1650	1.14689265536723	114.689265536723
D09	-1730	1.17119565217391	117.119565217391
D09	-2360	1.14516129032258	114.516129032258
D09	-2660	1.14092140921409	114.092140921409
D09	-2670	1.11527377521614	111.527377521614
D09	-2800	1.13661202185792	113.661202185792
D09	-2950	1.15555555555556	115.555555555556
D09	-3340	1.14121037463977	114.121037463977
D09	-3420	1.09831460674157	109.831460674157
D09	-3460	1.13793103448276	113.793103448276
D09	-3530	1.13180515759312	113.180515759312
D09	-3560	1.12605042016807	112.605042016807
D09	-3680	1.13897280966767	113.897280966767
D09	-3710	1.11019283746556	111.019283746557
D09	-3730	1.11699164345404	111.699164345404
D09	-3810	1.11428571428571	111.428571428571
D09	-3850	1.1	110
D09	-4070	1.12721893491124	112.721893491124
D09	-4380	1.14005602240896	114.005602240896
D09	-4890	1.13927576601671	113.927576601671
D09	-4930	1.11864406779661	111.864406779661
D03	1240	1.11945392491468	111.945392491468
D03	1200	1.09411764705882	109.411764705882
D03	1140	1.15	115
D03	800	1.17355371900826	117.355371900826
D03	790	1.12043795620438	112.043795620438
D03	770	1.12237762237762	112.237762237762
D03	750	1.11397058823529	111.397058823529
D03	740	1.11583011583012	111.583011583012
D03	690	1.09486166007905	109.486166007905
D03	680	1.09090909090909	109.090909090909
D03	670	1.07949790794979	107.949790794979
D03	660	1.10320284697509	110.320284697509
D03	540	1.11428571428571	111.428571428571
D03	510	1.11904761904762	111.904761904762
D03	120	1.16208791208791	116.208791208791
D03	110	1.12737127371274	112.737127371274
D03	0	1.19703389830508	119.703389830508
D03	-50	1.18433179723502	118.433179723502
D03	-60	1.14814814814815	114.814814814815
D03	-80	1.19266055045872	119.266055045872
D03	-100	1.16543209876543	116.543209876543
D03	-200	1.1358024691358	113.58024691358
D03	-220	1.16620498614958	116.620498614958
D03	-340	1.14041095890411	114.041095890411
D03	-460	1.14696485623003	114.696485623003
D03	-480	1.14333333333333	114.333333333333
D03	-560	1.11111111111111	111.111111111111
D03	-600	1.13141025641026	113.141025641026
D03	-650	1.0976430976431	109.76430976431
D03	-740	1.1063829787234	110.63829787234
D03	-780	1.09797297297297	109.797297297297
D03	-790	1.12162162162162	112.162162162162
D03	-820	1.10763888888889	110.763888888889
D03	-830	1.12186379928315	112.186379928315
D03	-850	1.12015503875969	112.015503875969
D03	-880	1.13545816733068	113.545816733068
D03	-990	1.12765957446809	112.765957446809
D03	-1000	1.11387900355872	111.387900355872
D03	-1100	1.13494809688581	113.494809688581
D03	-1150	1.09963099630996	109.963099630996
D03	-1180	1.13135593220339	113.135593220339
D03	-1200	1.11475409836066	111.475409836066
D03	-1310	1.12627986348123	112.627986348123
D03	-1320	1.12408759124088	112.408759124088
D03	-1450	1.12121212121212	112.121212121212
D03	-1470	1.10169491525424	110.169491525424
D03	-1490	1.16822429906542	116.822429906542
D03	-1500	1.1326164874552	113.26164874552
D03	-1550	1.12	112
D03	-1580	1.14801444043321	114.801444043321
D03	-1620	1.10034602076125	110.034602076125
D03	-1720	1.07718120805369	107.718120805369
D03	-1780	1.13131313131313	113.131313131313
D03	-1790	1.1787072243346	117.87072243346
D03	-1800	1.11072664359862	111.072664359862
D03	-1840	1.15202702702703	115.202702702703
D03	-1910	1.11636363636364	111.636363636364
D03	-1920	1.10810810810811	110.810810810811
D03	-1930	1.1685393258427	116.85393258427
D03	-1940	1.13103448275862	113.103448275862
D03	-1960	1.12937062937063	112.937062937063
D03	-1990	1.11111111111111	111.111111111111
D03	-2180	1.12847222222222	112.847222222222
D03	-2190	1.10727969348659	110.727969348659
D03	-2450	1.12167300380228	112.167300380228
D03	-2460	1.12541254125413	112.541254125413
D03	-2490	1.14946619217082	114.946619217082
D03	-2510	1.11784511784512	111.784511784512
D03	-2540	1.12087912087912	112.087912087912
D03	-2590	1.11111111111111	111.111111111111
D03	-2710	1.13309352517986	113.309352517986
D03	-2740	1.11971830985916	111.971830985916
D03	-2750	1.11904761904762	111.904761904762
D03	-2760	1.13114754098361	113.114754098361
D03	-2810	1.12686567164179	112.686567164179
D03	-3010	1.13008130081301	113.008130081301
D03	-3060	1.11428571428571	111.428571428571
D03	-3070	1.07905138339921	107.905138339921
D03	-3100	1.12	112
D03	-3140	1.13779527559055	113.779527559055
D03	-3150	1.13636363636364	113.636363636364
D03	-3280	1.14141414141414	114.141414141414
D03	-3440	1.16438356164384	116.438356164384
D03	-3450	1.1549815498155	115.49815498155
D03	-3490	1.11194029850746	111.194029850746
D03	-3560	1.1310861423221	113.10861423221
D03	-3580	1.12741312741313	112.741312741313
D03	-3620	1.11524163568773	111.524163568773
D03	-3670	1.09420289855072	109.420289855072
D03	-3690	1.12927756653992	112.927756653992
D03	-3710	1.15444015444015	115.444015444015
D03	-3780	1.11111111111111	111.111111111111
D03	-3790	1.10211267605634	110.211267605634
D03	-3800	1.13011152416357	113.011152416357
D03	-3810	1.12236286919831	112.236286919831
D03	-3910	1.1244635193133	112.446351931331
D03	-3930	1.11065573770492	111.065573770492
D03	-3940	1.09727626459144	109.727626459144
D03	-3950	1.12452830188679	112.452830188679
D03	-3960	1.15062761506276	115.062761506276
D03	-3980	1.14785992217899	114.785992217899
D03	-4020	1.13409961685824	113.409961685824
D03	-4660	1.1015625	110.15625
D03	-4680	1.11363636363636	111.363636363636
D03	-4700	1.11913357400722	111.913357400722
D03	-4730	1.12962962962963	112.962962962963
D03	-4760	1.16785714285714	116.785714285714
D03	-4770	1.08041958041958	108.041958041958
D03	-4830	1.164	116.4
D03	-4850	1.17081850533808	117.081850533808
D03	-4860	1.10909090909091	110.909090909091
D03	-4300	1.12549019607843	112.549019607843
D03	-4010	1.12156862745098	112.156862745098
D03	-4000	1.17037037037037	117.037037037037
D03	-3900	1.12982456140351	112.982456140351
D03	-3880	1.09594095940959	109.594095940959
D03	-3750	1.11029411764706	111.029411764706
D03	-3730	1.09803921568627	109.803921568627
D03	-3700	1.15481171548117	115.481171548117
D03	-3570	1.13725490196078	113.725490196078
D03	-3510	1.15217391304348	115.217391304348
D03	-3500	1.11646586345382	111.646586345382
D03	-3480	1.10486891385768	110.486891385768
D03	-3470	1.13138686131387	113.138686131387
D03	-3420	1.12915129151292	112.915129151292
D03	-3310	1.10616438356164	110.616438356164
D03	-3270	1.1231884057971	112.31884057971
D03	-3190	1.11857707509881	111.857707509881
D03	-3130	1.10931174089069	110.931174089069
D03	-3090	1.13740458015267	113.740458015267
D03	-3040	1.12371134020619	112.371134020619
D03	-3000	1.10830324909747	110.830324909747
D03	-2950	1.12015503875969	112.015503875969
D03	-2880	1.12749003984064	112.749003984064
D03	-2830	1.10801393728223	110.801393728223
D03	-2790	1.11702127659574	111.702127659574
D03	-2700	1.14232209737828	114.232209737828
D03	-2620	1.10948905109489	110.948905109489
D03	-2550	1.12408759124088	112.408759124088
D03	-2430	1.15034965034965	115.034965034965
D03	-2410	1.13127413127413	113.127413127413
D03	-2390	1.09055118110236	109.055118110236
D03	-2360	1.13669064748201	113.669064748201
D03	-2330	1.11635220125786	111.635220125786
D03	-2310	1.12056737588652	112.056737588653
D03	-2300	1.09157509157509	109.157509157509
D03	-2280	1.10357142857143	110.357142857143
D03	-2270	1.13818181818182	113.818181818182
D03	-2250	1.1602787456446	116.02787456446
D03	-2240	1.14285714285714	114.285714285714
D03	-2220	1.14336917562724	114.336917562724
D03	-2150	1.13970588235294	113.970588235294
D03	-2130	1.11347517730496	111.347517730496
D03	-2110	1.14802631578947	114.802631578947
D03	-2090	1.1779359430605	117.79359430605
D03	-2080	1.09352517985612	109.352517985612
D03	-2040	1.13548387096774	113.548387096774
D03	-2030	1.12222222222222	112.222222222222
D03	-1980	1.10197368421053	110.197368421053
D03	-1870	1.15181518151815	115.181518151815
D03	-1850	1.10726643598616	110.726643598616
D03	-1830	1.08695652173913	108.695652173913
D03	-1810	1.14516129032258	114.516129032258
D03	-1730	1.07089552238806	107.089552238806
D03	-1610	1.13522012578616	113.522012578616
D03	-1590	1.125	112.5
D03	-1570	1.11262798634812	111.262798634812
D03	-1520	1.09824561403509	109.824561403509
D03	-1370	1.12937062937063	112.937062937063
D03	-1230	1.13201320132013	113.201320132013
D03	-1080	1.11945392491468	111.945392491468
D03	-1030	1.11702127659574	111.702127659574
D03	-960	1.12996389891697	112.996389891697
D03	-20	1.19088937093275	119.088937093275
D03	130	1.12534059945504	112.534059945504
D03	180	1.15633423180593	115.633423180593
D03	270	1.11494252873563	111.494252873563
D03	420	1.12773722627737	112.773722627737
D03	470	1.08540925266904	108.540925266904
D03	570	1.11832061068702	111.832061068702
D03	600	1.10344827586207	110.344827586207
D03	650	1.11666666666667	111.666666666667
D03	780	1.11764705882353	111.764705882353
D03	820	1.14166666666667	114.166666666667
D03	830	1.10135135135135	110.135135135135
D03	880	1.09433962264151	109.433962264151
D03	950	1.1123595505618	111.23595505618
D03	980	1.14644351464435	114.644351464435
D03	990	1.09803921568627	109.803921568627
D03	1070	1.09574468085106	109.574468085106
D03	1150	1.16845878136201	116.845878136201
D03	1160	1.05769230769231	105.769230769231
D03	1230	1.09765625	109.765625
D03	1280	1.12727272727273	112.727272727273
D03	1320	1.072	107.2
D03	1330	1.14184397163121	114.184397163121
D03	1350	1.15413533834586	115.413533834586
D03	1390	1.14339622641509	114.339622641509
D03	1410	1.1070110701107	110.70110701107
D03	1420	1.07169811320755	107.169811320755
D03	1550	1.13409961685824	113.409961685824
D03	1560	1.09448818897638	109.448818897638
D03	1620	1.09885931558935	109.885931558935
D03	1640	1.15217391304348	115.217391304348
D03	1660	1.1304347826087	113.04347826087
D03	1740	1.12295081967213	112.295081967213
D03	1750	1.12955465587045	112.955465587045
D03	1800	1.14347826086957	114.347826086957
D03	1850	1.125	112.5
D03	1900	1.11029411764706	111.029411764706
D03	1940	1.12639405204461	112.639405204461
D08	-4950	1.12312312312312	112.312312312312
D08	-4620	1.10601719197708	110.601719197708
D08	-4510	1.11494252873563	111.494252873563
D08	-4060	1.11607142857143	111.607142857143
D08	-3940	1.125	112.5
D08	-2380	1.14	114
D08	-2370	1.13832853025937	113.832853025937
D08	-2010	1.11516853932584	111.516853932584
D08	-1980	1.10263157894737	110.263157894737
D08	-1960	1.10055865921788	110.055865921788
D08	-1930	1.15142857142857	115.142857142857
D08	-1610	1.12994350282486	112.994350282486
D08	-980	1.12530712530713	112.530712530713
D08	-910	1.13569321533923	113.569321533923
D08	-800	1.13256484149856	113.256484149856
D08	-770	1.09944751381215	109.944751381215
D08	-640	1.10468319559229	110.468319559229
D08	280	1.16494845360825	116.494845360825
D08	370	1.12727272727273	112.727272727273
D08	740	1.11538461538462	111.538461538462
D08	770	1.0957095709571	109.57095709571
D08	780	1.10510510510511	110.510510510511
D08	790	1.1056338028169	110.56338028169
D08	1030	1.10606060606061	110.606060606061
D08	1040	1.12658227848101	112.658227848101
D08	1050	1.08970099667774	108.970099667774
D08	1170	1.128125	112.8125
D08	1180	1.1241610738255	112.41610738255
D08	1270	1.1	110
D08	1320	1.10658307210031	110.658307210031
D08	1440	1.10233918128655	110.233918128655
D08	1450	1.09210526315789	109.210526315789
D08	1640	1.13609467455621	113.609467455621
D08	1860	1.09748427672956	109.748427672956
D08	1870	1.10198300283286	110.198300283286
D08	-4610	1.09846153846154	109.846153846154
D08	-3650	1.10971786833856	110.971786833856
D08	-3540	1.11206896551724	111.206896551724
D08	-3100	1.10882352941176	110.882352941176
D08	-2260	1.13150684931507	113.150684931507
D08	-2110	1.14705882352941	114.705882352941
D08	-2100	1.0990990990991	109.90990990991
D08	-1950	1.10385756676558	110.385756676558
D08	-1650	1.12335958005249	112.335958005249
D08	-1420	1.15405405405405	115.405405405405
D08	-1210	1.14736842105263	114.736842105263
D08	-1180	1.15303430079156	115.303430079156
D08	-1160	1.10789473684211	110.789473684211
D08	-790	1.14171122994652	114.171122994652
D08	-430	1.12181303116147	112.181303116147
D08	-220	1.14553990610329	114.553990610329
D08	30	1.14845024469821	114.845024469821
D08	310	1.12980769230769	112.980769230769
D08	480	1.10597826086957	110.597826086957
D08	650	1.12541254125413	112.541254125413
D08	680	1.09859154929577	109.859154929577
D08	750	1.11320754716981	111.320754716981
D09	910	1.09937888198758	109.937888198758
D09	840	1.11974110032362	111.974110032362
D09	630	1.12772585669782	112.772585669782
D09	560	1.12972972972973	112.972972972973
D09	440	1.11989100817439	111.989100817439
D09	290	1.12895377128954	112.895377128954
D09	280	1.13815789473684	113.815789473684
D09	190	1.16435643564356	116.435643564356
D09	-80	1.13559322033898	113.559322033898
D09	-260	1.10952380952381	110.952380952381
D09	-880	1.1275	112.75
D09	-1170	1.09756097560976	109.756097560976
D09	-2700	1.13314447592068	113.314447592068
D09	-2780	1.08310991957105	108.310991957105
D09	-3030	1.11607142857143	111.607142857143
D09	-4080	1.11818181818182	111.818181818182
D09	-4180	1.09459459459459	109.459459459459
D09	-4410	1.12121212121212	112.121212121212
D09	-4670	1.11538461538462	111.538461538462
D05	-4490	1.10094637223975	110.094637223975
D05	-4170	1.11897106109325	111.897106109325
D05	-3500	1.09493670886076	109.493670886076
D05	-3030	1.1021021021021	110.21021021021
D05	-2670	1.11515151515152	111.515151515152
D05	-2390	1.10355987055016	110.355987055016
D05	-2260	1.12835820895522	112.835820895522
D05	-2140	1.09480122324159	109.480122324159
D05	-1720	1.14373088685015	114.373088685015
D05	-1510	1.11320754716981	111.320754716981
D05	-960	1.11497326203209	111.497326203209
D05	-710	1.15060240963855	115.060240963855
D05	-210	1.10621761658031	110.621761658031
D05	330	1.10086455331412	110.086455331412
D05	500	1.10606060606061	110.606060606061
D05	670	1.09183673469388	109.183673469388
D05	690	1.08960573476703	108.960573476703
D05	780	1.1441717791411	114.41717791411
D05	1140	1.10169491525424	110.169491525424
D05	1180	1.07565789473684	107.565789473684
D05	1210	1.09183673469388	109.183673469388
D05	1260	1.13114754098361	113.114754098361
D05	1430	1.14285714285714	114.285714285714
D05	1520	1.07796610169492	107.796610169492
D05	1540	1.09868421052632	109.868421052632
D05	1640	1.10971786833856	110.971786833856
D05	1660	1.10457516339869	110.457516339869
D05	1960	1.11666666666667	111.666666666667
D07	-4840	1.11726384364821	111.726384364821
D07	-4820	1.13149847094801	113.149847094801
D07	-4810	1.14450867052023	114.450867052023
D07	-4790	1.12951807228916	112.951807228916
D07	-4740	1.1094674556213	110.94674556213
D07	-4710	1.15853658536585	115.853658536585
D07	-3830	1.07462686567164	107.462686567164
D07	-3800	1.13513513513514	113.513513513514
D07	-3780	1.11634349030471	111.634349030471
D07	-3750	1.115625	111.5625
D07	-3740	1.11409395973154	111.409395973154
D07	-3710	1.11560693641618	111.560693641619
D07	-3120	1.10985915492958	110.985915492958
D07	-3010	1.09090909090909	109.090909090909
D07	-2980	1.14029850746269	114.029850746269
D07	-2810	1.13128491620112	113.128491620112
D07	-2730	1.11141304347826	111.141304347826
D07	-2710	1.09433962264151	109.433962264151
D07	-2690	1.10704225352113	110.704225352113
D07	-2640	1.09348441926346	109.348441926346
D07	-2360	1.11392405063291	111.392405063291
D07	-2350	1.09401709401709	109.401709401709
D07	-2320	1.13649851632047	113.649851632048
D07	-2260	1.09275362318841	109.275362318841
D07	-2210	1.13595166163142	113.595166163142
D07	-2200	1.1505376344086	115.05376344086
D07	-2090	1.13031161473088	113.031161473088
D07	-1840	1.11140583554377	111.140583554377
D07	-1820	1.12394366197183	112.394366197183
D07	-1650	1.128	112.8
D07	-1640	1.13989637305699	113.989637305699
D07	-1570	1.11111111111111	111.111111111111
D07	-1540	1.1328320802005	113.28320802005
D07	-1420	1.11647727272727	111.647727272727
D07	-1090	1.1235632183908	112.35632183908
D07	-860	1.12921348314607	112.921348314607
D07	-730	1.13387978142077	113.387978142077
D07	-710	1.10975609756098	110.975609756098
D07	-700	1.11206896551724	111.206896551724
D07	-630	1.11375661375661	111.375661375661
D07	-510	1.12912087912088	112.912087912088
D07	-440	1.14322916666667	114.322916666667
D07	-80	1.19144602851324	119.144602851324
D07	310	1.13383838383838	113.383838383838
D07	380	1.14141414141414	114.141414141414
D07	530	1.10724637681159	110.724637681159
D07	620	1.08881578947368	108.881578947368
D07	720	1.09554140127389	109.554140127389
D07	1180	1.07920792079208	107.920792079208
D07	1560	1.10616438356164	110.616438356164
D07	1700	1.13815789473684	113.815789473684
D07	1770	1.12244897959184	112.244897959184
D07	1930	1.128125	112.8125
D06	1950	1.08571428571429	108.571428571429
D06	1490	1.10289389067524	110.289389067524
D06	730	1.10689655172414	110.689655172414
D06	720	1.1078431372549	110.78431372549
D06	560	1.08562691131498	108.562691131499
D06	450	1.16155988857939	116.155988857939
D06	-600	1.11142857142857	111.142857142857
D06	-730	1.11082474226804	111.082474226804
