gene_id	n_dmp	mean_diff	n_hyper	n_hypo	log2FoldChange	padj	baseMean	de	meth_direction	gene_name	dmp_bin
LOC_00023998	9	-0.0471927555956212	4	5	0.0911295486007928	0.538907125589202	8491.81146813995	FALSE	Hypo	MFSD5	6-10
LOC_00024007	4	0.169326745398815	4	0	0.150062677709223	0.232526997675918	1532.85459377629	FALSE	Hyper	rost	4-5
LOC_00024008	2	0.189936455172313	2	0	-0.158916360434871	0.307443549015016	3637.99468234542	FALSE	Hyper	Sps1	2-3
LOC_00024011	8	-0.221681828034785	0	8	-0.0778408551682552	0.617808747800216	328.774989050221	FALSE	Hypo	HDHD5	6-10
LOC_00024028	1	0.231883553631116	1	0	-0.225337713997454	0.0415410725017729	5079.25834135342	TRUE	Hyper	SLMAP	1
LOC_00024030	10	0.21212192935296	9	1	-0.0870773918473378	0.519625399903796	1039.07602100464	FALSE	Hyper	ZSCAN2	6-10
LOC_00024031	1	-0.384479439196162	0	1	-0.118032587702328	0.348382192397677	1103.54489818065	FALSE	Hypo	KLHL12	1
LOC_00024033	5	0.247538999907847	5	0	-0.183401932908308	0.12246803670976	4309.79050780281	FALSE	Hyper	SRGAP1	4-5
LOC_00024040	1	0.252098871912808	1	0	-0.0341036695896984	0.836243035229682	643.162191122947	FALSE	Hyper	Ca-alpha1D	1
LOC_00024045	10	-0.0544844721788623	5	5	-0.138993854883027	0.295872294825966	559.545181531159	FALSE	Hypo	Magi1	6-10
LOC_00024048	3	-0.246687259400835	0	3	-0.0945191890244179	0.520159740538868	98.6785377122681	FALSE	Hypo	CFAP100	2-3
LOC_00024049	3	-0.246687259400835	0	3	-0.0595690746208004	0.723003590128497	2703.10954376035	FALSE	Hypo	MCM2	2-3
LOC_00024052	4	-0.0822278657213782	1	3	-0.168220375403671	0.296605575810142	134.579467127368	FALSE	Hypo	Jmjd8	4-5
LOC_00024053	3	0.189659937547772	3	0	0.00158192720384517	0.993245565468575	447.119559210579	FALSE	Hyper	NLRC3	2-3
LOC_00024086	12	0.17299993584663	10	2	-0.184009087039726	0.253298229263628	62.5214633451663	FALSE	Hyper	Dag1	>10
LOC_00024090	1	0.165705286931068	1	0	0.0046026932291227	0.979210940680295	2195.32497159747	FALSE	Hyper	KLHDC8A	1
LOC_00024095	5	-0.209379007963022	0	5	-0.271231083449359	0.155670406470885	60.813350450585	FALSE	Hypo		4-5
LOC_00024099	5	0.221180985943965	5	0	-0.000118454558145129	0.999150187774129	255.874779589527	FALSE	Hyper		4-5
LOC_00024102	7	-0.218487542538343	0	7	0.0613559570454998	0.528732954230213	37.6356806868278	FALSE	Hypo	FUT7	6-10
LOC_00024103	7	-0.218487542538343	0	7	-0.133714162516163	0.396082968411913	267.382837557672	FALSE	Hypo	xpot	6-10
LOC_00024149	1	0.192565321684111	1	0	0.0651123961992069	0.640799895363675	992.940990498855	FALSE	Hyper	ZNF782	1
LOC_00024153	2	0.267306229543139	2	0	0.11528616794317	0.383196221630831	1730.21750740755	FALSE	Hyper	Protein	2-3
LOC_00024154	3	-0.247123982066959	0	3	0.0781929442539634	0.522710948694751	2418.00890146493	FALSE	Hypo	MON2	2-3
LOC_00024165	1	0.217268782405245	1	0	-0.0401519502367469	0.779232528188107	2062.13033785542	FALSE	Hyper	MKRN1	1
LOC_00024166	4	-0.239150519562832	0	4	0.0210900523449719	0.867413418335901	948.717586727093	FALSE	Hypo	tbk1	4-5
LOC_00024174	2	0.19138277976926	2	0	0.0344350136826547	0.838914726325492	323.491180082457	FALSE	Hyper	SLC26A5	2-3
LOC_00024184	3	0.321482996852104	3	0	-0.0999152786318486	0.510429423037956	269.474191171562	FALSE	Hyper	CYME_CMM237C	2-3
LOC_00024187	1	-0.183062977511872	0	1	-0.287578722727705	0.139693360532403	86.6978840976473	FALSE	Hypo	C3orf20	1
LOC_00024191	2	-0.014534866548776	1	1	0.019313293471466	0.901392471802335	11325.2105631026	FALSE	Hypo	mapk14	2-3
LOC_00024192	10	-0.207956251217508	0	10	0.122161188153266	0.444950998021611	2787.70358593796	FALSE	Hypo	MAPK14	6-10
LOC_00024193	1	0.214497522002051	1	0	0.190264080854061	0.19117449266499	11247.0749416018	FALSE	Hyper	GDI1	1
LOC_00024200	1	-0.243726034600317	0	1	-0.0544321126685279	0.738805991291213	2451.72411154371	FALSE	Hypo		1
LOC_00024211	5	-0.295841664495524	0	5	0.126775437808881	0.417132373041604	268.967324828881	FALSE	Hypo		4-5
LOC_00024213	2	0.211843111200932	2	0	-0.112125652223733	0.406616854202029	9959.28054213785	FALSE	Hyper	LAMB1	2-3
LOC_00024219	2	-0.259975834684509	0	2	0.0707821114133573	0.631323577849098	441.562955413305	FALSE	Hypo	samtor	2-3
LOC_00024222	1	-0.219752811712542	0	1	-0.0400998426625223	0.807979989094919	367.714878612605	FALSE	Hypo	SMKR1	1
LOC_00024224	5	-0.078729060218968	2	3	-0.302843330378401	0.0895883636323081	281.532934376713	FALSE	Hypo	ZNF354A	4-5
LOC_00024230	7	-0.247881803536236	0	7	0.359229839938588	0.00953536545415378	9320.98264096581	TRUE	Hypo	RPL29	6-10
LOC_00024233	5	-0.271152982494862	0	5	-0.0689452249692162	0.625753888586825	2169.61309240621	FALSE	Hypo		4-5
LOC_00024234	7	0.19584167198275	7	0	-0.0319113479648594	0.848726131374035	377.721621188458	FALSE	Hyper	Syp	6-10
LOC_00024246	1	-0.305242402728965	0	1	-0.182884277189285	0.266179633483855	16202.0324134693	FALSE	Hypo	Dusp7	1
LOC_00024248	13	0.279488368875665	13	0	-0.15238181942335	0.316514088985561	768.725135535838	FALSE	Hyper	Fgd1	>10
LOC_00024269	3	-0.19283801941116	0	3	-0.00282107064370224	0.986966038802489	491.954735765001	FALSE	Hypo	rswl	2-3
LOC_00024273	3	-0.197922558923285	0	3	-0.255823116846646	0.131482131930069	741.73522506858	FALSE	Hypo	notch1	2-3
LOC_00024277	1	0.2339065266845	1	0	-0.0327190913937324	0.848726131374035	1534.07442752112	FALSE	Hyper	Tspan11	1
LOC_00024278	2	-0.226452821349124	0	2	0.0170393794695658	0.923338904163862	169.655647505411	FALSE	Hypo		2-3
LOC_00024282	1	-0.255917960484574	0	1	-0.0535194401696318	0.7021639776002	48.7854880679218	FALSE	Hypo	Ippk	1
LOC_00024286	4	0.255494094631256	4	0	-0.179611257335734	0.211080275162981	1167.81648479189	FALSE	Hyper	CELSR1	4-5
LOC_00024295	1	-0.22966515843747	0	1	-0.424774828919573	0.000210247968511383	2605.33231529541	TRUE	Hypo	FAT4	1
LOC_00024297	5	0.321031413133521	5	0	0.0365531678325303	0.799813788669955	1499.73484780167	FALSE	Hyper	hex	4-5
LOC_00024311	1	0.18371201874724	1	0	0.208206433676411	0.184029405017071	218.057666342721	FALSE	Hyper	RD3L	1
LOC_00024323	21	0.442138138919723	21	0	-0.145037806933283	0.34225867956671	243.005463070154	FALSE	Hyper	mcm10	>10
LOC_00024324	21	0.442138138919723	21	0	-0.116665610398497	0.456754037991566	161.352597039665	FALSE	Hyper	ZMYM1	>10
LOC_00024325	21	0.442138138919723	21	0	0.0390123343958907	0.777495856919353	7857.44619238238	FALSE	Hyper	LTA4H	>10
LOC_00024328	2	-0.197239794728884	0	2	-0.044196050227343	0.784605121346406	3840.57565924129	FALSE	Hypo	GRM5	2-3
LOC_00024331	1	0.372214800276173	1	0	0.102716247964715	0.267084319128205	7965.27223236307	FALSE	Hyper	Ptgr1	1
LOC_00024351	2	0.169066688036952	2	0	-0.0511132345591801	0.674991289501437	59.1298427142569	FALSE	Hyper	dnaJ	2-3
LOC_00024356	6	-0.104845024421282	1	5	0.0538876479321234	0.671714006480744	1688.53694014118	FALSE	Hypo	NUDT20	6-10
LOC_00024357	5	-0.0903454159050728	1	4	0.0468510742406449	0.76292540752736	63.321161874215	FALSE	Hypo		4-5
LOC_00024358	4	-0.173225942629302	0	4	0.203479920011713	0.0986927134226353	4104.42174354758	FALSE	Hypo	cpa	4-5
LOC_00024363	5	-0.209541780965854	0	5	0.122137675290981	0.371691503436436	2124.85337160252	FALSE	Hypo	ST7	4-5
LOC_00024384	8	-0.282842693334444	0	8	0.102672307770599	0.375410574312175	1718.18052204486	FALSE	Hypo	ABHD6	6-10
LOC_00024385	8	-0.282842693334444	0	8	0.0269652473988542	0.848268561161786	34.8051905078014	FALSE	Hypo		6-10
LOC_00024386	2	-0.250777145167873	0	2	0.107682806064848	0.413349658384341	951.418052397487	FALSE	Hypo	PPM1H	2-3
LOC_00024387	19	0.339117623064407	19	0	-0.0134786467874017	0.926319557637484	31.5547596350384	FALSE	Hyper	CA10	>10
LOC_00024388	19	0.339117623064407	19	0	-0.191577199577261	0.241112282172429	391.056125176293	FALSE	Hyper	RNF17	>10
LOC_00024391	6	-0.227516456392592	0	6	-0.221620244183694	0.15820811835597	345.944283293469	FALSE	Hypo		6-10
LOC_00024392	3	-0.297198511134977	0	3	0.0948827175086171	0.504672671359523	633.125371274389	FALSE	Hypo	SLC6A5	2-3
LOC_00024396	5	-0.291230373253395	0	5	-0.116424758405683	0.428741963107505	2702.16578109439	FALSE	Hypo	MJ1187	4-5
LOC_00024397	1	-0.325395763087741	0	1	0.0617486887730318	0.66634633938833	726.591576833971	FALSE	Hypo	poc1a	1
LOC_00024400	2	0.235820928493297	2	0	-0.136240868060528	0.363657888930967	11260.0114184876	FALSE	Hyper	ABCA3	2-3
LOC_00024404	7	-0.249671847378409	0	7	0.0223074629739139	0.881689527695341	76638.6318768118	FALSE	Hypo	CML27	6-10
LOC_00024413	3	-0.198633908174803	0	3	0.19949393483105	0.147981190319977	4085.80693254	FALSE	Hypo	Gmppb	2-3
LOC_00024415	2	-0.243058860547554	0	2	-0.0620623345808898	0.66359985010932	78.9932651896819	FALSE	Hypo	SIAM614_09648	2-3
LOC_00024429	1	0.227024349470541	1	0	-0.0384012582978319	0.812055029169984	3079.60241001863	FALSE	Hyper	MET	1
LOC_00024430	1	0.227024349470541	1	0	-0.0177268572133336	0.918188943579729	9882.43359745771	FALSE	Hyper	MANF	1
LOC_00024432	4	0.336421738299838	4	0	-0.264553351468611	0.00898139969740753	2309.68386504621	TRUE	Hyper		4-5
LOC_00024433	4	0.336421738299838	4	0	0.183596501643764	0.176548367104176	1450.33250125193	FALSE	Hyper	chchd4	4-5
LOC_00024440	2	0.191163933915694	2	0	0.00491777984351763	0.978742744802947	11102.1699519194	FALSE	Hyper	MJ0531	2-3
LOC_00024450	15	0.263988229088174	15	0	-0.0576660241515435	0.654377500799858	2636.54246089429	FALSE	Hyper	FRMD4A	>10
LOC_00024452	1	0.158905836274868	1	0	-0.0729151746145732	0.59253620269063	784.544605247706	FALSE	Hyper	PLCXD3	1
LOC_00024453	7	0.224886629777496	7	0	-0.0796978791260178	0.605779156779172	1072.66552862884	FALSE	Hyper	GSAP	6-10
LOC_00024470	17	0.0774816274396839	11	6	0.0181676000786832	0.91354059823734	734.827415503033	FALSE	Hyper	ATXN10	>10
LOC_00024474	23	-0.247646258690177	0	23	0.0759117048034326	0.60781262522636	649.150074139728	FALSE	Hypo	ZNF277	>10
LOC_00024484	1	-0.278673948926474	0	1	0.156383887396693	0.163627106111468	4509.71042442156	FALSE	Hypo	LHFPL3	1
LOC_00024485	1	-0.278673948926474	0	1	0.0666572327353463	0.65241477311512	5500.1304763355	FALSE	Hypo	SEC13	1
LOC_00024503	3	-0.19877350978759	0	3	-0.0710470901906933	0.612805668584121	9580.10344091481	FALSE	Hypo	Pak	2-3
LOC_00024515	11	-0.107146768944846	3	8	-0.0655180333646316	0.658950437762987	4590.23454754613	FALSE	Hypo	Pim1	>10
LOC_00024526	11	-0.260205157114323	0	11	0.083085147307521	0.569125053523881	5880.3321109108	FALSE	Hypo	GRXC2	>10
LOC_00024527	13	-0.21459725366781	0	13	0.162402183512031	0.152941037984627	3676.29268535271	FALSE	Hypo	GSTM2	>10
LOC_00024538	1	-0.273579837302309	0	1	-0.0754820536374083	0.627556992762016	4440.03807119512	FALSE	Hypo	LRIG3	1
LOC_00024546	1	-0.241889410439738	0	1	0.0381604144350835	0.805869512409783	2003.53436503083	FALSE	Hypo	SLC2A13	1
LOC_00024551	3	-0.236901171059188	0	3	-0.01204689900032	0.940508965331187	1120.31184958152	FALSE	Hypo	Mkln1	2-3
LOC_00024552	3	-0.236901171059188	0	3	0.1294150085037	0.411957841819903	856.097883716766	FALSE	Hypo	Rrp9	2-3
LOC_00024560	6	-0.123628318789794	2	4	-0.125945352969092	0.389135387846159	291.217634816301	FALSE	Hypo	THNSL1	6-10
LOC_00024561	2	-0.308132038588772	0	2	-0.0916303189147831	0.552940344804515	237.44958685104	FALSE	Hypo	GRDP1	2-3
LOC_00024573	3	-0.256057069758678	0	3	-0.406076152858509	0.0183066143798489	683.997244152789	TRUE	Hypo		2-3
LOC_00024577	3	0.281325204028398	3	0	-0.144610728597521	0.334510391144007	267.511223237274	FALSE	Hyper		2-3
LOC_00024584	6	0.197106678209909	6	0	0.092903468385953	0.480571423570273	867.65588019471	FALSE	Hyper	rpap3	6-10
LOC_00024590	8	0.280795951018455	8	0	-0.374339748938019	0.0327352468821603	2207.94639128464	TRUE	Hyper	DOCK2	6-10
LOC_00024597	2	-0.201738259315487	0	2	0.0656221391846141	0.669204577256435	491.827902535214	FALSE	Hypo	TRMU	2-3
LOC_00024608	3	-0.326914734906707	0	3	-0.10070380912338	0.474012073139118	544.443166492281	FALSE	Hypo	DDB_G0267514	2-3
LOC_00024619	2	-0.219809501169907	0	2	-0.0190339520071625	0.908454721570797	815.65749928711	FALSE	Hypo	hex	2-3
LOC_00024632	2	0.221872498332332	2	0	0.115665287328971	0.395994313516399	5616.86669281415	FALSE	Hyper	BRPF1	2-3
LOC_00024636	1	0.208131483824093	1	0	-0.177696849520915	0.2763286556114	901.546350743267	FALSE	Hyper	Hdac11	1
LOC_00024658	11	-0.260747380841458	0	11	-0.00684954628759675	0.961248607555943	5984.44100883762	FALSE	Hypo		>10
LOC_00024660	2	0.0447943829673945	1	1	0.157390317661362	0.192423188611754	14838.224365799	FALSE	Hyper	ATP2B1	2-3
LOC_00024665	1	0.280461559069988	1	0	-0.0651218965943263	0.678735825908169	108.973682507943	FALSE	Hyper		1
LOC_00024667	1	0.280461559069988	1	0	0.267970466270413	0.0111074939015293	12747.1857446744	TRUE	Hyper	UBA1	1
LOC_00024670	1	-0.193401192674509	0	1	-0.0949979015225283	0.509033161062066	429.322787586706	FALSE	Hypo	Lrguk	1
LOC_00024674	2	-0.229354670369143	0	2	-0.191298671046588	0.239564990037712	144.745336258574	FALSE	Hypo	SPMIP1	2-3
LOC_00024675	2	-0.229354670369143	0	2	0.00452986017003992	0.978101019490597	2084.69085001248	FALSE	Hypo	fbxl5	2-3
LOC_00024681	1	0.223203165962062	1	0	-0.00725288948731967	0.967663526313732	334.813668513833	FALSE	Hyper	TBC1D25	1
LOC_00024692	1	-0.404714020290713	0	1	0.0182518671035377	0.917234957453091	693.07641429292	FALSE	Hypo	rxylt1	1
LOC_00024698	6	0.019057301587977	4	2	0.0110749479588721	0.947137308464843	2780.48611425355	FALSE	Hyper	LRRK2	6-10
LOC_00024701	8	-0.240204513555959	0	8	-0.00208260478404743	0.989946656855462	548.753902440877	FALSE	Hypo		6-10
LOC_00024711	2	-0.202414546610174	0	2	0.203184060190574	0.0919861769606545	7116.39405142463	FALSE	Hypo	RCN11	2-3
LOC_00024713	1	-0.238955759245823	0	1	-0.00365770142490149	0.984810921646207	715.372619065238	FALSE	Hypo	Apeh	1
LOC_00024718	6	-0.320589033330693	0	6	0.0399415168007309	0.799475781373309	2444.3591757853	FALSE	Hypo	Usp33	6-10
LOC_00024720	2	0.233623703754729	2	0	-0.154637417914917	0.210575442934732	1043.46595062435	FALSE	Hyper	KLHL24	2-3
LOC_00024721	16	0.218774708872118	13	3	0.0707311312222257	0.641946081524956	4448.51766848881	FALSE	Hyper	POMGNT1	>10
LOC_00024722	20	0.121491428292231	13	7	-0.0472264446516076	0.771934991572356	3503.54244316225	FALSE	Hyper		>10
LOC_00024732	2	0.142039310390771	1	1	0.1726951644397	0.206678070232677	2041.28463214267	FALSE	Hyper	SRL	2-3
LOC_00024733	3	0.264683524180491	3	0	0.0572511695331678	0.70060229738176	2194.40449134998	FALSE	Hyper	pan3	2-3
LOC_00024734	1	0.198352347368731	1	0	-0.263671577231197	0.0727770913987662	973.889076143693	FALSE	Hyper	Gstcd	1
LOC_00024737	8	0.0253480773049122	5	3	0.0282433388158383	0.858812340578399	1200.2106892488	FALSE	Hyper	Cars2	6-10
LOC_00024746	21	-0.181931146108726	2	19	0.133035600141286	0.276936220914291	2565.27962660133	FALSE	Hypo	PDE2A	>10
LOC_00024753	7	0.226188790009803	7	0	0.0363196809141166	0.830604279744581	704.985425480202	FALSE	Hyper	Cpes	6-10
LOC_00024757	1	-0.223795859587579	0	1	0.428023710554006	0.0174183774945401	3183.91626854441	TRUE	Hypo	Cbr3	1
LOC_00024761	3	-0.432003578431963	0	3	0.174579661286566	0.230416937288589	615.788913359124	FALSE	Hypo	TOR1A	2-3
LOC_00024776	12	-0.292761875715396	0	12	0.0747114198814037	0.610074617484637	1129.6795755117	FALSE	Hypo	MRPL30	>10
LOC_00024777	12	-0.292761875715396	0	12	0.190398345718482	0.122560611835161	4355.35603692897	FALSE	Hypo		>10
LOC_00024778	1	-0.296088372220509	0	1	-0.094766793425139	0.470422330530125	1995.90068348031	FALSE	Hypo	FAT1	1
LOC_00024791	4	0.205710931760661	4	0	0.0761078366377246	0.599503600378717	11312.1859595394	FALSE	Hyper	Pgrmc2	4-5
LOC_00024794	1	-0.203654733119401	0	1	-0.168561406251076	0.296605575810142	297.78874430349	FALSE	Hypo		1
LOC_00024795	1	-0.203654733119401	0	1	-0.0481052086759957	0.768592726894315	1205.70172082494	FALSE	Hypo	Abi1	1
LOC_00024798	3	0.155192749190286	3	0	-0.0419466646502989	0.799793963757074	3197.59633674288	FALSE	Hyper	PCDH1	2-3
LOC_00024827	9	-0.286050581577784	0	9	-0.00816658772792306	0.962708863515445	931.169754351153	FALSE	Hypo	ZNF676	6-10
LOC_00024831	3	-0.249378295187358	0	3	-0.150814768049161	0.212752546300978	1127.25769312999	FALSE	Hypo	Pdzd8	2-3
LOC_00024835	3	0.207972597642653	3	0	0.141693177156789	0.355553254411833	2338.3971298331	FALSE	Hyper		2-3
LOC_00024837	3	-0.256070778003645	0	3	0.0852256028820343	0.583681704082463	243.884089940437	FALSE	Hypo	wdr55	2-3
LOC_00024843	1	-0.232534051471749	0	1	-0.142110103091812	0.344538307044224	2940.56081451766	FALSE	Hypo	CEP135	1
LOC_00024847	1	-0.266847895136366	0	1	0.0776613905208889	0.620130429512106	366.366106138388	FALSE	Hypo		1
LOC_00024850	2	0.544315931833953	2	0	-0.130914101350728	0.40172195302566	1510.03351033979	FALSE	Hyper	ARAP1	2-3
LOC_00024860	2	0.237604275392918	2	0	0.304827815777474	0.0118379818487527	3316.5010292878	TRUE	Hyper	scocb	2-3
LOC_00024861	4	0.211670254962144	4	0	0.0260943328019083	0.877713320486143	133.090819655926	FALSE	Hyper	Ddx11	4-5
LOC_00024862	2	0.18573623453137	2	0	-0.0338890126524423	0.799175676303839	4737.09034882322	FALSE	Hyper		2-3
LOC_00024863	1	-0.255518156323037	0	1	-0.0800254308336072	0.560076872364639	2460.11029988674	FALSE	Hypo	CLCN3	1
LOC_00024869	14	-0.29373482476403	0	14	0.276304414721029	0.0848040414800797	1862.51769441171	FALSE	Hypo	UCH	>10
LOC_00024871	7	0.110260538159345	6	1	-0.202298949545242	0.19437151128625	399.909998089218	FALSE	Hyper	Cyp12a5	6-10
LOC_00024872	8	-0.165735174029244	0	8	0.060899906041601	0.666882034736575	4200.78461100753	FALSE	Hypo	ARFIP2	6-10
LOC_00024873	8	-0.165735174029244	0	8	0.0000167483154356955	0.99951841581907	390.390380270207	FALSE	Hypo		6-10
LOC_00024874	5	-0.224442220579668	0	5	-0.0341444176651784	0.840534857989438	1149.15810319652	FALSE	Hypo	INF2	4-5
LOC_00024885	4	-0.0764580217830848	1	3	0.114123764246527	0.408587229199314	1923.3940865984	FALSE	Hypo	rars1	4-5
LOC_00024888	2	0.249746510028301	2	0	-0.0892261035310426	0.529480864904737	3233.04539458776	FALSE	Hyper	VAMP7	2-3
LOC_00024889	2	0.249746510028301	2	0	-0.0241773668223606	0.881681622599438	1320.32431243573	FALSE	Hyper	slc6a5	2-3
LOC_00024890	4	-0.20887671200849	0	4	0.21993789665297	0.0597557549712143	2457.60072580297	FALSE	Hypo	MTMR8	4-5
LOC_00024892	1	-0.234205026630892	0	1	0.082293799492226	0.596020951124689	222.87924506949	FALSE	Hypo	ADCY9	1
LOC_00024896	2	0.160094836253925	2	0	-0.0707599620165883	0.649788902339036	2002.36263729881	FALSE	Hyper	zgc:66447	2-3
LOC_00024905	3	-0.21726752267239	0	3	-0.168048915352255	0.202923186757165	1248.83985924053	FALSE	Hypo		2-3
LOC_00024906	3	-0.21726752267239	0	3	-0.1922319502207	0.10821581787942	749.934608718976	FALSE	Hypo	Lrig3	2-3
LOC_00024908	1	-0.197631610253355	0	1	0.157844169609102	0.246382346602216	3445.96009350418	FALSE	Hypo	GNPDA1	1
LOC_00024909	1	-0.197631610253355	0	1	0.311640370396521	0.0427266341142345	17598.8557703998	TRUE	Hypo	rpl31	1
LOC_00024927	1	0.2038718722974	1	0	-0.0459610179831463	0.775156910657974	343.602112745818	FALSE	Hyper	ANKRD50	1
LOC_00024929	3	-0.237788821618976	0	3	-0.150132388025524	0.346228288861997	449.974842394145	FALSE	Hypo	GPM6B	2-3
LOC_00024935	2	0.186076227298212	2	0	-0.0614340994355652	0.69241634149315	405.384124965992	FALSE	Hyper	CFAP337	2-3
LOC_00024941	1	0.292059291736023	1	0	0.196895848003642	0.237057916444663	127.2267812485	FALSE	Hyper		1
LOC_00024945	8	0.292407724701446	8	0	0.073073115667519	0.599811852189003	3511.56184939458	FALSE	Hyper	MTUS2	6-10
LOC_00024946	7	0.291982609074432	7	0	0.0744181103127727	0.551037899606258	1517.25529737909	FALSE	Hyper	Gastrula	6-10
LOC_00024954	5	-0.191605747060856	0	5	-0.0157984107326703	0.926250893022073	452.551422608402	FALSE	Hypo	Fat4	4-5
LOC_00024964	1	-0.32117864149838	0	1	0.0408047435892427	0.807702255553942	299.315867808546	FALSE	Hypo	RNF121	1
LOC_00024965	1	-0.32117864149838	0	1	0.00816103644953247	0.964612147929733	3338.33735083954	FALSE	Hypo		1
LOC_00024975	9	-0.192316513321404	0	9	-0.117237116722333	0.45150235457139	1333.53250968643	FALSE	Hypo	Pstpip1	6-10
LOC_00024978	11	-0.308009092242738	0	11	-0.0600329123907302	0.707878724503968	236.968279860668	FALSE	Hypo	CG7766	>10
LOC_00024979	16	-0.236832089792617	0	16	-0.672779708015248	0.00335859015574327	255.689697372142	TRUE	Hypo	CG7766	>10
LOC_00024980	1	-0.257421493872013	0	1	0.080156173544844	0.560311614992294	101.829613162944	FALSE	Hypo		1
LOC_00024982	6	-0.314031293927792	0	6	0.0298986773958729	0.846441213748155	1240.90664981474	FALSE	Hypo	Supt20h	6-10
LOC_00024983	2	0.165991851628846	2	0	0.0462867354614965	0.779232528188107	196.3784159974	FALSE	Hyper	Arhgef17	2-3
LOC_00024990	1	-0.212154631502393	0	1	-0.267372624259595	0.0996701416368182	345.568665810102	FALSE	Hypo		1
LOC_00025000	1	0.233588716844498	1	0	-0.0449849424908183	0.763264832351992	553.994255307137	FALSE	Hyper	Arhgap6	1
LOC_00025022	6	-0.196979783152952	0	6	0.0351663833146155	0.836123684830761	273.739820861182	FALSE	Hypo	Grik2	6-10
LOC_00025023	6	-0.196979783152952	0	6	-0.00425564010340959	0.981060086662828	98.9802569812058	FALSE	Hypo		6-10
LOC_00025024	6	-0.196979783152952	0	6	0.139806753505257	0.34251430665426	559.944468772142	FALSE	Hypo	slc10a7	6-10
LOC_00025026	15	-0.233419390364245	0	15	0.0650725153410724	0.654465329618485	2601.93983983943	FALSE	Hypo	feh-1	>10
LOC_00025035	2	0.202811977834804	2	0	0.0819293704209195	0.553520904425105	2466.76315215426	FALSE	Hyper	PCDH9	2-3
LOC_00025040	1	-0.227721248546622	0	1	-0.0522136358025378	0.730074659130846	1737.59027496675	FALSE	Hypo	AFF2	1
LOC_00025049	3	-0.251397611955185	0	3	0.0036442331617332	0.983980514202903	123.733891516489	FALSE	Hypo		2-3
LOC_00025060	4	0.239800527789204	4	0	0.0490881723362242	0.727251497634115	1507.66414115672	FALSE	Hyper	ATP10A	4-5
LOC_00025061	4	0.239800527789204	4	0	-0.00242780564844985	0.986995065006425	5943.43413608685	FALSE	Hyper		4-5
LOC_00025069	9	0.074144085850836	6	3	-0.0158590847983537	0.925845448219241	1338.62802231015	FALSE	Hyper	NIPA2	6-10
LOC_00025095	1	0.216571749591529	1	0	-0.080032755667306	0.601798593068066	2110.59719350058	FALSE	Hyper		1
LOC_00025101	1	-0.199579964695345	0	1	0.407453074336952	0.00480867699971311	1054.50455353219	TRUE	Hypo	Vascular	1
LOC_00025107	2	-0.284582063495037	0	2	0.1077936198228	0.449585151475304	1365.55836734498	FALSE	Hypo	Tmem232	2-3
LOC_00025127	2	0.146740047303764	2	0	-0.0674891297044366	0.657344935965464	402.365327107616	FALSE	Hyper	ZMYM1	2-3
LOC_00025135	4	-0.00403864930476326	2	2	0.019470852428965	0.903618628830277	10821.8925161053	FALSE	Hypo	EIF5B	4-5
LOC_00025148	7	0.181290974113777	5	2	0.210130526207279	0.14576908437998	365.786176254255	FALSE	Hyper	ZFAND2B	6-10
LOC_00025159	5	0.23420148311771	5	0	-0.130414947901385	0.364073389418264	535.821072117428	FALSE	Hyper	Gamma-aminobutyric	4-5
LOC_00025161	1	0.463849647569371	1	0	0.278126711737409	0.0858075154998851	508.506138476893	FALSE	Hyper	PPAT	1
LOC_00025162	3	0.236313587602834	3	0	0.187255239522569	0.235606313847448	1009.34236033066	FALSE	Hyper	amdhd2	2-3
LOC_00025202	1	0.213969884093888	1	0	0.0742381374271293	0.608488828012965	656.393109769601	FALSE	Hyper	RPAP1	1
LOC_00025204	2	0.385084521396248	2	0	0.143265648772781	0.341838040393028	85.2584158169185	FALSE	Hyper	Togaram1	2-3
LOC_00025209	5	0.183281269059034	4	1	0.0423981725602781	0.794320507733822	1120.61565542988	FALSE	Hyper	Kcnk6	4-5
LOC_00025215	7	0.247126704854401	7	0	0.251312786349501	0.0548765271108527	1754.11127848314	FALSE	Hyper		6-10
LOC_00025216	5	-0.258733515355133	0	5	0.00432740190090931	0.965702562522615	1280.09331144158	FALSE	Hypo	UNC79	4-5
LOC_00025217	3	0.228076264180066	3	0	0.290306507628333	0.0118600049411902	9386.58660675471	TRUE	Hyper	Psn	2-3
LOC_00025225	3	0.294997484222946	3	0	0.0736081175616611	0.58320641622733	796.336026668875	FALSE	Hyper	Polr2g	2-3
LOC_00025233	4	0.278193165008344	4	0	0.31094530731322	0.0271982077365282	1402.10149840944	TRUE	Hyper	CYP2U1	4-5
LOC_00025234	4	0.278193165008344	4	0	0.13784487186229	0.387605316787807	760.484792039689	FALSE	Hyper	TARBP1	4-5
LOC_00025236	2	-0.213340545253564	0	2	0.0462747746835798	0.7296288671098	12482.0307321448	FALSE	Hypo	EPRS1	2-3
LOC_00025244	2	-0.227863081363949	0	2	0.0470199873330992	0.815477634623393	7992.57486186112	FALSE	Hypo	Lgmn	2-3
LOC_00025251	5	-0.300620129854096	0	5	-0.0329641798412127	0.846441213748155	123.291449941168	FALSE	Hypo	DHRS7	4-5
LOC_00025255	1	-0.183439800743096	0	1	0.222342728114372	0.188144472538377	338.511509865178	FALSE	Hypo	ABCC1	1
