gene_id	n_dmp	mean_diff	n_hyper	n_hypo	log2FoldChange	padj	baseMean	de	meth_direction	gene_name	dmp_bin	display_name	concordant	quadrant
LOC_00013936	5	0.176902627508587	5	0	0.274829212658053	0.0257196361557769	1831.54255500996	TRUE	Hyper	ZNF341	4-5	ZNF341	TRUE	Hyper_Up
LOC_00021049	9	-0.190532337394121	1	8	-0.270319069083691	0.0289042250875146	3068.55047293019	TRUE	Hypo	Ano7	6-10	Ano7	TRUE	Hypo_Down
LOC_00021226	10	0.257402594628856	10	0	0.268945245354546	0.0221670069519536	4734.11658828775	TRUE	Hyper	MFN2	6-10	MFN2	TRUE	Hyper_Up
LOC_00015110	8	-0.235682368455466	0	8	0.265875066192636	0.0394732379769624	14980.4780707591	TRUE	Hypo	sdha	6-10	sdha	FALSE	Hypo_Up
LOC_00024432	4	0.336421738299838	4	0	-0.264553351468611	0.00898139969740753	2309.68386504621	TRUE	Hyper		4-5	LOC_00024432	FALSE	Hyper_Down
LOC_00010386	3	-0.240808840115822	0	3	0.263742154780692	0.0240952928728875	2406.87456157098	TRUE	Hypo	SDR39U1	2-3	SDR39U1	FALSE	Hypo_Up
LOC_00000368	17	-0.364115200527558	0	17	-0.263036640953674	0.0484560749145332	842.861278474763	TRUE	Hypo	ARHGAP8	>10	ARHGAP8	TRUE	Hypo_Down
LOC_00014470	4	0.280419721069952	4	0	0.262863037454503	0.0386610966950813	1093.87621092923	TRUE	Hyper	SPATA13	4-5	SPATA13	TRUE	Hyper_Up
LOC_00018920	4	0.263777171086812	4	0	0.258502923295121	0.036163394241602	7310.54468070937	TRUE	Hyper	Guanine	4-5	Guanine	TRUE	Hyper_Up
LOC_00021289	4	0.186587915978769	4	0	-0.251553484674689	0.0219046140861289	4112.51034399169	TRUE	Hyper	Slc2a8	4-5	Slc2a8	FALSE	Hyper_Down
LOC_00015632	14	-0.117306101031821	3	11	-0.251223761749164	0.0426593699501515	3053.25279579864	TRUE	Hypo		>10	LOC_00015632	TRUE	Hypo_Down
LOC_00014414	6	-0.292051854023776	0	6	0.244445585386004	0.0301553093921294	3017.74212858735	TRUE	Hypo	Med12l	6-10	Med12l	FALSE	Hypo_Up
LOC_00023928	9	-0.199553602086248	0	9	0.244224705366026	0.0252412328460048	2254.50645359398	TRUE	Hypo	PBRM1	6-10	PBRM1	FALSE	Hypo_Up
LOC_00012569	9	-0.24784359603746	0	9	0.241485188565374	0.0298052298822347	33077.0591802736	TRUE	Hypo	ABT	6-10	ABT	FALSE	Hypo_Up
LOC_00000775	5	0.260872605710906	5	0	-0.238217389549212	0.0481359356796626	11221.6233827718	TRUE	Hyper	AMD1	4-5	AMD1	FALSE	Hyper_Down
LOC_00016003	3	0.246180451122594	3	0	-0.238135099358652	0.039137252370812	1322.62646106557	TRUE	Hyper	Sfswap	2-3	Sfswap	FALSE	Hyper_Down
LOC_00000504	4	-0.206883998586126	0	4	0.236539683622559	0.0345965421952118	2928.20827853937	TRUE	Hypo		4-5	LOC_00000504	FALSE	Hypo_Up
LOC_00019581	8	-0.205907530709545	0	8	0.227573313584897	0.0356423485061564	7388.59803584368	TRUE	Hypo		6-10	LOC_00019581	FALSE	Hypo_Up
LOC_00000632	7	0.216324171543313	7	0	0.22529176474801	0.0409921160768558	50910.2004447363	TRUE	Hyper	Cd164	6-10	Cd164	TRUE	Hyper_Up
LOC_00020660	6	0.244202757947655	6	0	0.216401727626796	0.0484560749145332	2583.12565574943	TRUE	Hyper	MTP5	6-10	MTP5	TRUE	Hyper_Up
LOC_00025756	3	-0.321323535480721	0	3	0.206606430484451	0.0397456494547974	6412.37762397491	TRUE	Hypo	HECTD1	2-3	HECTD1	FALSE	Hypo_Up
LOC_00005494	6	-0.295968374613889	0	6	0.203924542191843	0.0469159487405111	7939.86136429959	TRUE	Hypo	Sgpl1	6-10	Sgpl1	FALSE	Hypo_Up
LOC_00021854	7	0.243275679059351	7	0	-0.138372416222242	0.0473773581813103	437.052503710311	TRUE	Hyper	Hsc70-3	6-10	Hsc70-3	FALSE	Hyper_Down
