gene_id	n_cpgs	mean_ctrl_entropy	mean_ampu_entropy	mean_delta_entropy	mean_ctrl_beta	mean_ampu_beta	p_wilcox	expression	padj	entropy_class
LOC_00013723	91	0.360182834213706	0.349949545069077	-0.0102332891446286	0.735862866838269	0.744964194935944	0.625469286884784	6.7288350625525	0.912945433419584	NS
LOC_00013724	470	0.0129912405131234	0.0172063049349707	0.00421506442184726	0.00216006981915025	0.00271734364544635	0.184339023516243	4.23618717156019	0.647097474732814	NS
LOC_00013725	203	0.016175601194928	0.0141503292037364	-0.00202527199119159	0.00260377035304891	0.00241425817078371	0.935629160160773	7.87281351241291	0.999450305897568	NS
LOC_00013728	310	0.275122403578101	0.254620168473676	-0.020502235104425	0.892285479492625	0.898783089327648	0.0584753549864013	12.2475943948016	0.454318417414223	NS
LOC_00013729	199	0.263202137044736	0.268170234914313	0.00496809786957689	0.626871791576081	0.627797322437182	0.830244546634991	6.60236468039903	0.97465033547422	NS
LOC_00013730	552	0.250248474985573	0.256047808898979	0.0057993339134067	0.919112227489521	0.920516814128026	0.346399278290471	9.67637667463527	0.783312909575605	NS
LOC_00013732	423	0.391598406782486	0.378288765211093	-0.0133096415713936	0.839949046042711	0.849388149226567	0.102633452989035	6.65469054822663	0.542746988618902	NS
LOC_00013734	290	0.335675003551896	0.341592214391757	0.00591721083986151	0.921195272157101	0.922375838752733	0.634447240315328	9.42255105045429	0.918314645213883	NS
LOC_00013736	807	0.0395420344884317	0.0232353625414729	-0.0163066719469588	0.00965050916087696	0.00622288227403063	0.000352975007672444	1.23632753778729	0.0435287958589547	Entropy_Down
LOC_00013737	245	0.0205508288184754	0.0136582943241365	-0.00689253449433896	0.00392968240590768	0.00223723531381263	0.537441686911013	2.0322329900217	0.877643457418723	NS
LOC_00013739	763	0.249814123646875	0.243559484078561	-0.00625463956831401	0.932089210095151	0.933769033988657	0.469004818639188	10.0452276803693	0.84634460364731	NS
LOC_00013740	1056	0.415369845609887	0.428831305528905	0.0134614599190178	0.870735056796284	0.866951036115449	0.0239250458208542	9.36244515810578	0.332769932397468	NS
LOC_00013741	549	0.0129798528194868	0.0157829944568932	0.00280314163740638	0.0021292714528964	0.00248189665495292	0.301505267024394	3.89309719395606	0.752955009029712	NS
LOC_00013742	385	0.014641395110819	0.0199437799268758	0.00530238481605682	0.00240382230484477	0.00342862358043626	0.214732798865832	6.21037302609719	0.675070015820832	NS
LOC_00013743	663	0.489492501366495	0.471120747846438	-0.0183717535200572	0.524572513475879	0.536717282629478	0.0489146784234581	3.71886745932276	0.427776932158923	NS
LOC_00013744	279	0.0212054882220893	0.0220754209517298	0.000869932729640524	0.00399955887552782	0.00365278063360975	0.572525842442699	3.93432411776289	0.892144922045776	NS
LOC_00013745	530	0.302175561134159	0.315640281732154	0.0134647205979953	0.914299871854624	0.909536586137726	0.118273995544551	9.40785244946398	0.565406743181308	NS
LOC_00013746	4402	0.0190558320829094	0.0192200338619204	0.000164201779011001	0.00319128222872564	0.00337088210425328	0.84841276600349	5.32958993533511	0.977601215759454	NS
LOC_00013747	790	0.183602478710293	0.181259003328137	-0.00234347538215599	0.38307612020428	0.38550446210943	0.838060998340958	7.70736273102685	0.975276086486192	NS
LOC_00013748	297	0.0356502210376659	0.0241898894080224	-0.0114603316296435	0.00830284040598773	0.00466820963207236	0.443676407010941	5.70713893616906	0.83475293627931	NS
LOC_00013749	230	0.0200503873249771	0.0176753127849374	-0.00237507454003963	0.00328245524100581	0.00296590182198945	0.780058120075907	2.99449770720537	0.961978044044668	NS
LOC_00013750	494	0.303123437356287	0.30238971403358	-0.000733723322706566	0.886563861389468	0.891917024144771	0.902979514269353	6.62200022254814	0.991711402800584	NS
LOC_00013752	3426	0.0221010963680378	0.0190719072995264	-0.00302918906851142	0.00429083640673939	0.00349531378333518	0.340211318705179	5.02897919363041	0.77870101230771	NS
LOC_00013754	504	0.499161141164655	0.496684905153168	-0.00247623601148739	0.863762523741839	0.864995942940767	0.971703592666517	7.55678760637666	1	NS
LOC_00013755	58	0.450809881468253	0.444659641117256	-0.006150240350997	0.882133159895653	0.889112370138726	0.931745137865491	2.58059177835195	0.999110402286888	NS
LOC_00013756	198	0.432100873249918	0.413354553190772	-0.0187463200591455	0.854606699711395	0.8627031634225	0.219263954911424	3.90067410670433	0.679378721518052	NS
LOC_00013757	1378	0.420556328301371	0.417717654089605	-0.00283867421176541	0.559057999414347	0.56547696599378	0.60782601833075	10.5418648528202	0.907821974303298	NS
LOC_00013758	120	0.69804397097231	0.682666410724934	-0.0153775602473766	0.740619782176814	0.746915655332805	0.265138155205393	1.25168819560726	0.725470254135913	NS
LOC_00013759	341	0.304720321360095	0.289064760960016	-0.0156555604000795	0.890053561343535	0.895876291641822	0.219685102142296	8.29075415291649	0.679554160718267	NS
LOC_00013760	82	0.343522002850805	0.326040369257185	-0.01748163359362	0.777610931992745	0.77264132405606	0.360764760649286	5.64268964462354	0.793021057478143	NS
LOC_00013761	224	0.30974197167021	0.303115212556437	-0.00662675911377207	0.897563732704309	0.900258467004059	0.434330918911683	8.20632038807628	0.83025975324264	NS
LOC_00013762	1322	0.334250170490826	0.319870567997737	-0.0143796024930884	0.900869135517507	0.906197180632175	0.0248030641507652	12.3426255334659	0.339128757147297	NS
LOC_00013763	357	0.34914122123298	0.338324271763726	-0.0108169494692535	0.875559089051503	0.886214768068123	0.52619290300913	8.65420359810672	0.873703633513263	NS
LOC_00013764	252	0.0137788099201358	0.0191137160262636	0.00533490610612778	0.0023705024351171	0.00304812135016568	0.602467886201651	1.22863885277359	0.906387929290077	NS
LOC_00013765	248	0.02200517682321	0.0151263970618279	-0.00687877976138212	0.00366747909113147	0.00255080563526391	0.353459360147138	3.63467976393856	0.787850038371531	NS
LOC_00013767	3370	0.0179580147393157	0.0176071094633148	-0.000350905276000849	0.00293109878817429	0.00283678081309408	0.948236141135642	6.20731026619783	1	NS
LOC_00013768	946	0.0179752452666751	0.0192261813464868	0.00125093607981167	0.00304243973748379	0.00322706339545604	0.704092751884556	12.2308006678173	0.941408935969699	NS
LOC_00013769	25	0.589117680089622	0.618943166890341	0.0298254868007192	0.808612274979922	0.813569342867539	0.44896428043818	4.33233188788274	0.837467141419483	NS
LOC_00013770	494	0.596282225936577	0.591612535151522	-0.00466969078505464	0.745646970978911	0.754557117371389	0.5766009417832	5.54544210783826	0.894287991822422	NS
LOC_00013771	57	0.52624057618801	0.491246847272835	-0.0349937289151753	0.727588122463227	0.742052933687607	0.194378195213646	2.46438453927986	0.653903824096484	NS
LOC_00013773	558	0.366021655668617	0.344066643062765	-0.021955012605852	0.838927249058327	0.845747537734747	0.0111733487600518	7.74991122274704	0.254466921762925	NS
LOC_00013774	606	0.228153341732451	0.231418436515377	0.00326509478292653	0.910229429349735	0.909410996463715	0.539781722941098	7.08703142391718	0.878652980006813	NS
LOC_00013775	38	0.42309039807243	0.471432628050562	0.0483422299781326	0.87605247821665	0.870351019466445	0.333936476724462	7.79800714440783	0.7739160539787	NS
LOC_00013776	724	0.147921363927295	0.143786730006912	-0.00413463392038327	0.398362754407093	0.399563528911676	0.611927730382912	6.18885520677673	0.908300171753994	NS
LOC_00013777	869	0.0160393711817094	0.0153738124342288	-0.000665558747480619	0.00255214741597001	0.00245000302092327	0.945095216209939	6.39050147820267	1	NS
LOC_00013778	309	0.306291486659819	0.296014605005775	-0.0102768816540437	0.87526104366015	0.87850216286811	0.525076343047501	7.86231303538608	0.873589639374112	NS
LOC_00013779	415	0.46434664079074	0.470589168696414	0.00624252790567405	0.806168353349038	0.805169711148534	0.628593950437117	7.65467528902223	0.91428391410987	NS
LOC_00013780	285	0.335976797169236	0.319480484332151	-0.0164963128370851	0.828455629069136	0.834479864476711	0.32424032052501	7.86489927534887	0.768002394043104	NS
LOC_00013781	201	0.419458495760626	0.411449585710892	-0.00800891004973396	0.79111087169129	0.791365153570626	0.678682518258893	7.80687631599058	0.932473381828751	NS
LOC_00013782	246	0.236604002721964	0.232278931557711	-0.00432507116425234	0.899105910855906	0.90152707392138	0.62332864101312	12.1554762169866	0.912945433419584	NS
LOC_00013783	6	0.623358871013318	0.518044306291122	-0.105314564722195	0.805756504322743	0.860648996065663	0.177529852412154	4.0462669393484	0.644075045815677	NS
LOC_00013784	131	0.461133702111022	0.458768870726452	-0.00236483138457035	0.877334816547941	0.876377667357994	0.729326711393176	3.92898655466194	0.946227614440416	NS
LOC_00013785	1953	0.0236776694482933	0.0231322947906075	-0.000545374657685744	0.00430227799465039	0.00404158302746969	0.765124931643812	4.31196244756841	0.957746356135593	NS
LOC_00013786	71	0.484655458084528	0.48639168607166	0.00173622798713246	0.845020600396608	0.86009019179105	0.83780898787113	7.25522679990353	0.975236880788857	NS
LOC_00013787	251	0.459689411084185	0.450043633957469	-0.00964577712671603	0.828459419093145	0.83436913052227	0.307595995525221	4.33028617245047	0.756366642833928	NS
LOC_00013788	237	0.385873242707851	0.418037081602053	0.032163838894202	0.838295627002235	0.831752024460654	0.0792471628087652	8.38111169448087	0.495992486031908	NS
LOC_00013791	822	0.60654016251764	0.605487570391764	-0.00105259212587523	0.80506238224568	0.812825489636614	0.557855140394942	3.57337730158216	0.885280965353667	NS
LOC_00013792	162	0.48563959426301	0.479366629038251	-0.0062729652247598	0.665513264531545	0.671694211166584	0.973731199713789	6.12259341806629	1	NS
LOC_00013793	213	0.32046753279428	0.326174552166454	0.00570701937217438	0.866699961252945	0.870400211977024	0.404213121282282	8.13417538743054	0.813213140656554	NS
LOC_00013794	4105	0.0174220269200033	0.0219376336642259	0.00451560674422259	0.00280106944812985	0.00360295081064742	0.000297989546102841	3.31540189760222	0.0405400819691206	Entropy_Up
LOC_00013795	880	0.0207783338856814	0.0218431538305466	0.00106481994486516	0.00345183910448602	0.0035729446617858	0.797813496426784	0.932623939810295	0.966036655688801	NS
LOC_00013796	32	0.0156176465516344	0.00626945099265127	-0.00934819555898308	0.00260416666666667	0.0009765625	0.414216178242525	2.35025004761443	0.819278194395953	NS
LOC_00013797	938	0.0636183703898717	0.0587074512964661	-0.00491091909340552	0.0497247927953895	0.0485797335015252	0.408704803044486	5.88461232293381	0.816293557191769	NS
LOC_00013798	1457	0.0224635702644481	0.021020657828106	-0.00144291243634209	0.00438777689370112	0.003540106322764	0.535752335484526	8.76193687145196	0.87731357893633	NS
LOC_00013799	1859	0.0183652185987127	0.0172591666557298	-0.00110605194298289	0.00290851351711482	0.00296137085994577	0.254045619855549	10.2299006238629	0.714189747217503	NS
LOC_00013800	421	0.413260720393882	0.443397515933179	0.0301367955392967	0.818917186451252	0.809508783471475	0.0147217956271235	10.3620258302058	0.274880287893413	NS
LOC_00013801	528	0.420421468734147	0.41534212786849	-0.00507934086565783	0.821793134018729	0.828682445998597	0.680399535878709	4.70729243435376	0.933003141122001	NS
LOC_00013802	185	0.454801470595106	0.468525315033276	0.0137238444381697	0.798989816701992	0.794186267875005	0.201029929367862	6.58881738857672	0.65944032645362	NS
LOC_00013804	216	0.521365504399513	0.497630634247954	-0.0237348701515594	0.827558170386091	0.83932084282123	0.103811812547911	7.97858548840339	0.543318298755431	NS
LOC_00013805	70	0.398336380339778	0.418755480043308	0.0204190997035292	0.702360489487705	0.7055691810155	0.621850738503635	11.0174223257981	0.912945433419584	NS
LOC_00013806	626	0.454517349646202	0.445508311297825	-0.00900903834837653	0.84273146605075	0.851248937652348	0.364392401233518	9.34396517264556	0.794850598782821	NS
LOC_00013807	73	0.319770427870309	0.327841283069889	0.00807085519958072	0.671772858583133	0.673276357166516	0.947528342941617	3.03703975852381	1	NS
LOC_00013808	515	0.254886795221455	0.243679663088284	-0.011207132133171	0.469837150101192	0.477058583768444	0.0385779462609045	8.86631250497795	0.391039899133231	NS
LOC_00013809	160	0.196645159445404	0.18724789894894	-0.00939726049646456	0.470915831069811	0.474631643886673	0.615446637468279	11.3164953473959	0.909587089501663	NS
LOC_00013810	1653	0.0204153048482842	0.0228513794892674	0.00243607464098319	0.00338544901835191	0.00407180961204054	0.353860666430422	4.6537344785592	0.788169546955337	NS
LOC_00013811	296	0.0172354842595595	0.0132982369534618	-0.0039372473060977	0.00267107832225765	0.00203949480278445	0.662690404428407	0.932623939810295	0.927626619701111	NS
LOC_00013812	1793	0.0176065614988514	0.0176287670429282	0.0000222055440767514	0.00292369516024088	0.00286692049916611	0.639626868829923	3.77212870397632	0.920081210843298	NS
LOC_00013813	523	0.0160468580399813	0.0202092644087758	0.00416240636879444	0.00268913412968533	0.00337088382823598	0.246949111434594	0.932623939810295	0.707078510075484	NS
LOC_00013814	1042	0.0164131241397025	0.0139374063733861	-0.00247571776631644	0.00261200988756394	0.00230663055954461	0.54654341534989	6.63683870254946	0.881264688730065	NS
LOC_00013815	311	0.514709475169565	0.509184653185935	-0.00552482198363039	0.784464890209107	0.79333212958776	0.417471436821211	7.78842208347928	0.822291687229319	NS
LOC_00013816	113	0.63186879628755	0.663491087264038	0.0316222909764879	0.790060032742458	0.780348648580801	0.187983343885962	8.98912769238659	0.648871392541114	NS
LOC_00013817	222	0.416059613394446	0.409358014325983	-0.00670159906846256	0.860765614094688	0.866562900609537	0.427906161523304	5.30989601830798	0.825807075811437	NS
LOC_00013818	98	0.454386640970587	0.437544306424216	-0.0168423345463712	0.685623079442417	0.669234735633128	0.654003372285302	7.25763106670936	0.924221734680977	NS
LOC_00013819	2	0.877180384878967	0.985160625503365	0.107980240624398	0.70297619047619	0.431547619047619		3.14154251726526		
LOC_00013820	577	0.0149780140045389	0.0157777753077683	0.000799761303229464	0.00247141906425615	0.00248615813397911	0.654590989952266	5.34615552805665	0.924221734680977	NS
LOC_00013821	975	0.0178793387204422	0.0170564078580028	-0.000822930862439406	0.0030001179376323	0.00274026490779582	0.630164762234355	1.18326291234624	0.915121323994543	NS
LOC_00013822	1250	0.034108306753672	0.0327792849755215	-0.00132902177815055	0.0160691066219448	0.0161783446619555	0.905870699987789	10.4402711483874	0.992246757891768	NS
LOC_00013823	567	0.0715160106530103	0.0513046358995219	-0.0202113747534883	0.0940495816729069	0.09735205623645	0.000629203452303691	4.63382192851484	0.0620745787293656	NS
LOC_00013824	143	0.346629619631364	0.309315749444467	-0.037313870186897	0.851111368716501	0.862656918884969	0.0640573776605951	6.7141438649174	0.464223996511062	NS
LOC_00013825	534	0.0247953505002538	0.0216337328355541	-0.00316161766469966	0.0046720977223914	0.00392164974457401	0.898086451996021	2.32166084902068	0.990603834284327	NS
LOC_00013827	476	0.202710842030537	0.21047409232083	0.00776325029029225	0.815050982555065	0.816766994184294	0.312810478890043	9.79745513764188	0.758737805209925	NS
LOC_00013828	463	0.423956363460282	0.435098821997247	0.0111424585369647	0.841601004953068	0.84098465463156	0.428881766435488	5.47100798452266	0.826510417001863	NS
LOC_00013829	199	0.475528921543893	0.439087744648713	-0.0364411768951798	0.804783751291024	0.824168755982483	0.0201310113074534	4.83185571864509	0.312338965466529	NS
LOC_00013831	707	0.398007208614182	0.387549131988209	-0.0104580766259725	0.86732074781641	0.873608252341212	0.183554349719229	8.34274628842048	0.646525910116988	NS
LOC_00013832	608	0.334988366160962	0.314974418827952	-0.0200139473330099	0.89543401028796	0.903998006422081	0.0253212531993577	8.27787879157356	0.341225604581688	NS
LOC_00013833	415	0.45125702089527	0.429799064205974	-0.0214579566892959	0.823607750573412	0.838233893390205	0.071899579970527	9.66679831103982	0.480940394435462	NS
LOC_00013834	457	0.0179482939348453	0.0158153364254076	-0.00213295750943771	0.0029898643510148	0.00240834644926084	0.574854061199825	0.932623939810295	0.89372910552698	NS
LOC_00013835	3188	0.0910217614964295	0.0908353322779005	-0.000186429218528992	0.137496949584523	0.139263081557587	0.859474534305617	6.65302907072232	0.978951469747523	NS
LOC_00013837	1764	0.0232601345330054	0.0225521502090391	-0.0007079843239663	0.00401256339945445	0.00384471690287206	0.729035416346849	7.09835520065601	0.946201610642839	NS
LOC_00013838	175	0.399549346849483	0.402844742875601	0.00329539602611744	0.539116001539443	0.535700693257383	0.479959628725279	6.74833398402032	0.850254745507165	NS
LOC_00013839	1954	0.170725323939265	0.173947871065133	0.00322254712586798	0.530125616376208	0.529837095453513	0.406332350354076	7.69563686907333	0.815087686605091	NS
LOC_00013840	70	0.381176982040301	0.348871600438414	-0.032305381601887	0.895171687915424	0.915569571064478	0.405968018423936	8.1582916971034	0.814822984717599	NS
LOC_00013841	105	0.222202002086329	0.258202992587065	0.0360009905007357	0.746437259933581	0.741672816745679	0.0408289334202132	5.61532897529236	0.39994698919399	NS
LOC_00013842	432	0.40663760345053	0.409760673350682	0.00312306990015243	0.868310729103149	0.868734664442479	0.77207463802758	8.37184375087785	0.960218987116646	NS
LOC_00013843	326	0.0198021424574923	0.0161447509353615	-0.00365739152213074	0.00316520654011959	0.0025549617779118	0.51785011337288	5.25671131440058	0.870442884123318	NS
LOC_00013845	723	0.239644385575779	0.231291421947398	-0.00835296362838029	0.369052810418868	0.373671242945845	0.108365902270514	8.1558923190101	0.549366432375684	NS
LOC_00013846	311	0.383036111176964	0.370772069471604	-0.0122640417053602	0.838205799126477	0.847460860768318	0.450417603120844	8.27157572057107	0.838126833914924	NS
LOC_00013847	961	0.278275266486732	0.264445256459011	-0.0138300100277203	0.733290001504471	0.735933232199263	0.048284075592401	9.18290162056148	0.425717208769629	NS
LOC_00013848	581	0.0193649050869134	0.0151963127121226	-0.00416859237479074	0.00305000606432159	0.00241421587100302	0.291608343409745	2.46720944681236	0.745609339654207	NS
LOC_00013849	387	0.204400278503125	0.194804881845162	-0.00959539665796301	0.521758390555123	0.525890269132814	0.291313931953553	11.2315272975766	0.745093429478694	NS
LOC_00013850	300	0.325294292356009	0.31321824715908	-0.0120760451969283	0.880614964355472	0.8899689958039	0.306358719250277	7.10062717048247	0.755985300111199	NS
LOC_00013851	114	0.295222861417992	0.277881497756486	-0.0173413636615058	0.755172265981798	0.770116678405967	0.349583035225703	12.2215618951205	0.785384410274842	NS
LOC_00013852	2203	0.0804741441970953	0.0785798449623526	-0.00189429923474274	0.0727113446172843	0.0723119008054936	0.629655262073086	6.30501536982672	0.914789823034689	NS
LOC_00013853	1305	0.027728684291787	0.0220210433770415	-0.00570764091474558	0.00508378910266216	0.00386624231337286	0.0581413887957822	6.93450296464599	0.453451764898513	NS
LOC_00013854	2300	0.160289763609832	0.152626497657428	-0.00766326595240334	0.173958458120737	0.17673081831004	0.0112999095170005	8.46864162219836	0.254571972568075	NS
LOC_00013855	492	0.191883211245678	0.17665893149546	-0.0152242797502186	0.266462612106626	0.269691647894543	0.0174319966714898	5.88709467096361	0.296110732146854	NS
LOC_00013856	72	0.234941080116318	0.228153601857701	-0.00678747825861656	0.736275161135338	0.74149703806534	0.906864442986135	12.86320767812	0.992709926468823	NS
LOC_00013857	176	0.306418089051489	0.311916077868118	0.00549798881662901	0.832706590839367	0.838371572096516	0.843038275005589	7.66459471017747	0.977363527509332	NS
LOC_00013858	309	0.457666102946283	0.471007409712456	0.0133413067661736	0.817792194947551	0.815357298830947	0.216138654887053	8.45801921056713	0.676307056784555	NS
LOC_00013859	5	0.772326242930102	0.716504331718417	-0.0558219112116849	0.665886061307114	0.761837044123523	0.8125	4.98145811847936	0.970318804450565	NS
LOC_00013860	418	0.353185009587457	0.338322993696596	-0.0148620158908602	0.739282998215661	0.744767093396315	0.0877954326476001	7.75204241643673	0.515385289064469	NS
LOC_00013861	252	0.336073344504301	0.350994571636698	0.0149212271323974	0.867028597397052	0.867477693601658	0.355554657971921	9.61308561581222	0.78922977445356	NS
LOC_00013862	787	0.22844673950055	0.216403822164836	-0.0120429173357147	0.268152162040717	0.270473775629487	0.0110546230526797	4.74083750603102	0.253637842410347	NS
LOC_00013863	42	0.265294983329932	0.288062217582362	0.0227672342524304	0.583557539204788	0.584815963225342	0.411122349311109	3.594236605653	0.817121078639236	NS
LOC_00013864	341	0.332476790185626	0.328940303730532	-0.003536486455094	0.884033578560592	0.888119880288603	0.678882808804973	5.28914806352737	0.932473381828751	NS
LOC_00013865	99	0.327499508425473	0.333479872437779	0.00598036401230602	0.549280587328607	0.544811449024492	0.665667209042229	6.17793731375574	0.928262482918412	NS
LOC_00013866	4	0.870308317102403	0.760622518994189	-0.109685798108214	0.633241678500299	0.744235709004312		4.60407966805279		
LOC_00013867	1055	0.506181365522856	0.488090137718798	-0.0180912278040578	0.846216904051964	0.85802519193124	0.00955326784262286	6.38253729893911	0.24038422596074	NS
LOC_00013868	66	0.496637277497106	0.403145186603545	-0.0934920908935604	0.854703351089118	0.894506699439331	0.0129486136947824	7.8823688926664	0.264352731753724	NS
LOC_00013869	595	0.423347128727452	0.417154558062812	-0.00619257066463968	0.872594781219669	0.876448115759405	0.794296536399609	5.98233313700405	0.965662777291308	NS
LOC_00013870	56	0.47107442202056	0.430239377951107	-0.0408350440694533	0.873461577848034	0.891707883093454	0.0897617132508271	1.8566829080524	0.519774965810345	NS
LOC_00013871	656	0.422854870571576	0.39698562699007	-0.0258692435815057	0.869303696438136	0.881365860433766	0.000606520073464741	8.83007591406325	0.0603170553199113	NS
LOC_00013872	139	0.278029213321837	0.200534836745221	-0.0774943765766159	0.358789036432006	0.362524018066294	0.0000015434130469059	6.35811951544449	0.00155892067323434	Entropy_Down
LOC_00013873	614	0.346710179290037	0.322343900190519	-0.024366279099518	0.897256593967985	0.906735094643612	0.0151273764397636	6.73032394754805	0.278920477275733	NS
LOC_00013874	575	0.0213494966077508	0.0165252734687712	-0.00482422313897963	0.00354851947382571	0.00258643796650739	0.132346368243308	6.41594845364693	0.583283022877535	NS
LOC_00013875	900	0.0229893910943295	0.0218883900205064	-0.0011010010738231	0.00413553729909854	0.00405718909553051	0.52001494525534	2.6663924032026	0.871506948533869	NS
LOC_00013876	226	0.0186223034991897	0.0139353084213226	-0.00468699507786716	0.00327609380384149	0.00210824878604643	0.306971582981786	7.99573498685999	0.756053789747334	NS
LOC_00013877	100	0.0142809602317366	0.0270402741341514	0.0127593139024148	0.00231655120242077	0.00419154025577175	0.22468733357086	10.6105636781766	0.684194840755302	NS
LOC_00013878	267	0.328954627480684	0.313966223771868	-0.0149884037088161	0.839584972587763	0.841231105901881	0.514639596287567	6.88157814680709	0.868280343370632	NS
LOC_00013879	1335	0.0201777726918878	0.0222448955100364	0.0020671228181486	0.00349280260746458	0.00375138838140978	0.35332192200648	5.03262738563128	0.78771403065792	NS
LOC_00013881	129	0.0178231769344363	0.0196224098048411	0.0017992328704048	0.00292346924580462	0.00321352201038888	0.749315690969888	0.932623939810295	0.954509235643651	NS
LOC_00013882	1487	0.209536227856735	0.205201886068068	-0.004334341788667	0.197287113656618	0.197687993853513	0.561585692187717	12.5987051429796	0.887477428303646	NS
LOC_00013883	182	0.368256773002843	0.365919362540323	-0.00233741046252078	0.813892305756877	0.811895941127847	0.746479267002384	6.57161818678413	0.952681813019709	NS
LOC_00013884	476	0.49113692483213	0.482668578137888	-0.0084683466942418	0.851084477335188	0.855419958284542	0.542743379507181	4.48862369596486	0.879831968146772	NS
LOC_00013885	220	0.262330658208872	0.295836237600513	0.0335055793916417	0.873336460406313	0.864414520676802	0.0116970669489937	4.94666182864471	0.256672617227643	NS
LOC_00013886	21	0.00000000346619761090596	0.00000000346619761090596	0	0	0		5.78017314557056		NS
LOC_00013887	235	0.147203697601432	0.154600221325585	0.00739652372415313	0.166165054974925	0.164792004281888	0.454491497312271	4.96817229993059	0.839925052090904	NS
LOC_00013888	465	0.425813031627136	0.424132458060953	-0.00168057356618247	0.858630822933792	0.862715056489876	0.776832058237235	7.73011031675147	0.961609972390407	NS
LOC_00013889	353	0.0177625408638716	0.0187207490894775	0.000958208225605921	0.00316975105640453	0.00286603097029949	0.388336720533557	1.54770310857056	0.805688686701174	NS
LOC_00013890	1659	0.122137719522213	0.115689430618721	-0.00644828890349179	0.236129220368975	0.236538821302852	0.214882070928354	11.1695898611437	0.675076268166611	NS
LOC_00013891	1255	0.155452882094898	0.147349006866494	-0.00810387522840399	0.259051182331698	0.261416527326012	0.0644296846820146	6.92965672900054	0.464223996511062	NS
LOC_00013892	210	0.366504502813296	0.379506266685839	0.0130017638725434	0.835919545757484	0.843773029662723	0.496097694091057	8.65078644708135	0.858700867767606	NS
LOC_00013893	701	0.0359857113093866	0.036242859632095	0.000257148322708412	0.0516910332487972	0.051624494562707	0.889525185904902	6.04109917230638	0.98835614029486	NS
LOC_00013895	1010	0.395166518843418	0.386603756161425	-0.00856276268199393	0.884791570580065	0.887574300155327	0.184135462324113	8.89677529543251	0.647097474732814	NS
LOC_00013896	126	0.435396625506009	0.403535668292911	-0.0318609572130979	0.757073194022399	0.775050609928998	0.0856038108637351	5.2519242207305	0.510285545346064	NS
LOC_00013897	249	0.2800854464564	0.263079766309492	-0.017005680146908	0.881828749446596	0.888985152080507	0.226962915367741	6.63529536030571	0.68698254346312	NS
LOC_00013898	298	0.0673091380801914	0.0821707033019399	0.0148615652217485	0.154036102397957	0.149344142384281	0.0878130420385173	1.37199322635044	0.515385289064469	NS
LOC_00013899	910	0.312370254089277	0.324693789435508	0.0123235353462309	0.683440394189976	0.681490351045985	0.0901206089629688	8.37833472069102	0.52043240857978	NS
LOC_00013900	59	0.331049214157831	0.391484114017463	0.0604348998596324	0.680353827547454	0.684487134380082	0.0370594806781642	3.71996699748214	0.384509438464942	NS
LOC_00013901	212	0.336283174408471	0.33753050206127	0.00124732765279902	0.849545062123403	0.854146832886571	0.99548457552417	5.43009010740408	1	NS
LOC_00013902	350	0.364198890640692	0.359395345056781	-0.00480354558391089	0.882852024238746	0.883985664456534	0.469362662855514	8.75892652684784	0.84634460364731	NS
LOC_00013903	524	0.251766423181245	0.25606042996851	0.00429400678726542	0.890024418725198	0.889064111540309	0.784275132175566	9.61859705421505	0.963081760627072	NS
LOC_00013904	88	0.260740303786862	0.256078910647918	-0.00466139313894318	0.781752604596123	0.783185240962651	0.820994890329513	6.54886250983037	0.973482153580057	NS
LOC_00013905	407	0.0154696763488662	0.0162780238530949	0.000808347504228727	0.00245928106524211	0.00248223470082386	0.580292426233444	5.86451721278135	0.896341236186845	NS
LOC_00013906	176	0.0192362327318427	0.017969605014588	-0.00126662771725463	0.00293935061223829	0.00302782801300588	0.942593842199006	8.5378832063064	1	NS
LOC_00013907	785	0.475344439115916	0.48689967376764	0.0115552346517244	0.847706484529889	0.846198451854166	0.040503380335701	6.28907862566521	0.399085875054309	NS
LOC_00013908	909	0.286064950056702	0.291492113564016	0.00542716350731411	0.911775252990175	0.911481873713781	0.276413944011796	6.90560376363901	0.734426292439871	NS
LOC_00013910	113	0.0182722856742248	0.0128270115742471	-0.00544527409997771	0.00296473224522474	0.00196856520385932	0.569725714229418	3.09897107998484	0.891183784994114	NS
LOC_00013911	308	0.018196045351018	0.0148514341045678	-0.00334461124645029	0.00298912144596392	0.00239206521769547	0.760453503936796	4.4012346903271	0.956737684055508	NS
LOC_00013912	1425	0.0161350990090826	0.0172398775604735	0.00110477855139085	0.00255025458054205	0.00268896809238005	0.847495232779051	6.73505836016594	0.977601215759454	NS
LOC_00013913	202	0.00929824651687671	0.0145112504797968	0.00521300396292014	0.00151811985497192	0.00253808908218757	0.304685986281887	3.02330599393	0.755086277555783	NS
LOC_00013914	2815	0.0192526995361725	0.0179738172447788	-0.00127888229139377	0.00316573018213708	0.00295428007457946	0.666350556148615	4.441885166894	0.928524098975368	NS
LOC_00013916	1154	0.0232465559845625	0.0226649724390204	-0.000581583545542028	0.00853290222308291	0.00672473811565261	0.974923291579746	5.57674769557889	1	NS
LOC_00013917	475	0.0196698919822509	0.0213446202062711	0.00167472822402012	0.00326733283874661	0.00368799812074873	0.938455584054541	1.07614286665468	1	NS
LOC_00013918	1263	0.163070808444062	0.160552748996584	-0.00251805944747771	0.222028556744444	0.226554782780578	0.987818284290804	9.90369576160958	1	NS
